departamento_id,departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
5,comuna 5,2,caba,2023,1,dengue,6,de 15 a 19 anos,1
140,san fernando,22,chaco,2023,1,dengue,8,de 25 a 34 anos,1
28,capital,54,misiones,2023,1,dengue,11,mayores de 65 anos,1
140,san fernando,22,chaco,2023,1,dengue,5,de 10 a 14 anos,2
9,comuna 9,2,caba,2023,1,dengue,11,mayores de 65 anos,1
140,san fernando,22,chaco,2023,1,dengue,10,de 45 a 65 anos,2
515,malvinas argentinas,6,buenos aires,2023,1,dengue,11,mayores de 65 anos,1
4,comuna 4,2,caba,2023,1,dengue,5,de 10 a 14 anos,1
5,comuna 5,2,caba,2023,1,dengue,11,mayores de 65 anos,1
77,libertad,22,chaco,2023,1,dengue,10,de 45 a 65 anos,1
140,san fernando,22,chaco,2023,1,dengue,9,de 35 a 44 anos,6
98,rio cuarto,14,cordoba,2023,1,dengue,11,mayores de 65 anos,1
28,avellaneda,86,santiago del estero,2023,1,dengue,9,de 35 a 44 anos,1
140,san fernando,22,chaco,2023,1,dengue,11,mayores de 65 anos,3
28,guaymallen,50,mendoza,2023,1,dengue,10,de 45 a 65 anos,1
28,capital,54,misiones,2023,1,dengue,9,de 35 a 44 anos,1
13,comuna 13,2,caba,2023,1,dengue,9,de 35 a 44 anos,1
412,jose c paz,6,buenos aires,2023,1,dengue,8,de 25 a 34 anos,1
21,comandante fernandez,22,chaco,2023,1,dengue,2,de 13 a 24 meses,1
14,capital,14,cordoba,2023,1,dengue,10,de 45 a 65 anos,1
140,san fernando,22,chaco,2023,1,dengue,6,de 15 a 19 anos,1
1,comuna 1,2,caba,2023,2,dengue,11,mayores de 65 anos,1
14,capital,14,cordoba,2023,2,dengue,10,de 45 a 65 anos,1
84,libertador general san martin,22,chaco,2023,2,dengue,10,de 45 a 65 anos,1
28,chacabuco,22,chaco,2023,2,dengue,11,mayores de 65 anos,1
84,libertador general san martin,22,chaco,2023,2,dengue,8,de 25 a 34 anos,1
98,rio cuarto,14,cordoba,2023,2,dengue,10,de 45 a 65 anos,1
539,merlo,6,buenos aires,2023,2,dengue,7,de 20 a 24 anos,1
56,grl jose de san martin,66,salta,2023,2,dengue,9,de 35 a 44 anos,1
13,comuna 13,2,caba,2023,2,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2023,2,dengue,5,de 10 a 14 anos,1
84,rosario,82,santa fe,2023,2,dengue,11,mayores de 65 anos,1
84,libertador general san martin,22,chaco,2023,2,dengue,5,de 10 a 14 anos,1
140,san fernando,22,chaco,2023,2,dengue,11,mayores de 65 anos,1
140,san fernando,22,chaco,2023,2,dengue,4,de 5 a 9 anos,1
21,laishi,34,formosa,2023,2,dengue,10,de 45 a 65 anos,1
70,goya,18,corrientes,2023,2,dengue,5,de 10 a 14 anos,1
140,san fernando,22,chaco,2023,2,dengue,11,mayores de 65 anos,1
7,comuna 7,2,caba,2023,2,dengue,11,mayores de 65 anos,1
9,comuna 9,2,caba,2023,2,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2023,2,dengue,10,de 45 a 65 anos,1
539,merlo,6,buenos aires,2023,3,dengue,8,de 25 a 34 anos,1
6,comuna 6,2,caba,2023,3,dengue,8,de 25 a 34 anos,1
14,formosa,34,formosa,2023,3,dengue,11,mayores de 65 anos,1
49,capital,86,santiago del estero,2023,3,dengue,5,de 10 a 14 anos,1
14,formosa,34,formosa,2023,3,dengue,7,de 20 a 24 anos,3
84,rosario,82,santa fe,2023,3,dengue,11,mayores de 65 anos,1
749,san fernando,6,buenos aires,2023,3,dengue,9,de 35 a 44 anos,1
539,merlo,6,buenos aires,2023,3,dengue,10,de 45 a 65 anos,1
56,grl jose de san martin,66,salta,2023,3,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,3,dengue,10,de 45 a 65 anos,1
28,guaymallen,50,mendoza,2023,3,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,3,dengue,8,de 25 a 34 anos,2
84,libertador general san martin,22,chaco,2023,3,dengue,6,de 15 a 19 anos,1
84,rosario,82,santa fe,2023,3,dengue,9,de 35 a 44 anos,1
21,comandante fernandez,22,chaco,2023,3,dengue,11,mayores de 65 anos,1
1,comuna 1,2,caba,2023,3,dengue,11,mayores de 65 anos,1
49,capital,86,santiago del estero,2023,3,dengue,8,de 25 a 34 anos,1
56,grl jose de san martin,66,salta,2023,3,dengue,9,de 35 a 44 anos,1
427,la matanza,6,buenos aires,2023,3,dengue,5,de 10 a 14 anos,1
371,general san martin,6,buenos aires,2023,4,dengue,8,de 25 a 34 anos,1
42,pilagas,34,formosa,2023,4,dengue,11,mayores de 65 anos,1
56,grl jose de san martin,66,salta,2023,4,dengue,6,de 15 a 19 anos,1
7,comuna 7,2,caba,2023,4,dengue,9,de 35 a 44 anos,1
410,ituzaingo,6,buenos aires,2023,4,dengue,9,de 35 a 44 anos,1
56,grl jose de san martin,66,salta,2023,4,dengue,3,de 2 a 4 anos,1
274,florencio varela,6,buenos aires,2023,4,dengue,10,de 45 a 65 anos,1
756,san isidro,6,buenos aires,2023,4,dengue,11,mayores de 65 anos,1
126,oran,66,salta,2023,4,dengue,7,de 20 a 24 anos,1
35,ledesma,38,jujuy,2023,4,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,4,dengue,10,de 45 a 65 anos,3
140,san justo,14,cordoba,2023,4,dengue,10,de 45 a 65 anos,1
49,general obligado,82,santa fe,2023,4,dengue,7,de 20 a 24 anos,1
56,grl jose de san martin,66,salta,2023,4,dengue,11,mayores de 65 anos,2
56,grl jose de san martin,66,salta,2023,4,dengue,9,de 35 a 44 anos,3
63,san pedro,38,jujuy,2023,4,dengue,7,de 20 a 24 anos,1
21,colon,14,cordoba,2023,4,dengue,9,de 35 a 44 anos,1
84,rosario,82,santa fe,2023,4,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,4,dengue,11,mayores de 65 anos,6
56,grl jose de san martin,66,salta,2023,4,dengue,11,mayores de 65 anos,1
140,san fernando,22,chaco,2023,4,dengue,11,mayores de 65 anos,1
490,lomas de zamora,6,buenos aires,2023,4,dengue,10,de 45 a 65 anos,1
63,iguazu,54,misiones,2023,4,dengue,11,mayores de 65 anos,1
434,lanus,6,buenos aires,2023,4,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2023,4,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,4,dengue,9,de 35 a 44 anos,3
28,chacabuco,22,chaco,2023,4,dengue,5,de 10 a 14 anos,1
35,ledesma,38,jujuy,2023,5,dengue,11,mayores de 65 anos,2
63,lules,90,tucuman,2023,5,dengue,10,de 45 a 65 anos,8
49,general obligado,82,santa fe,2023,5,dengue,4,de 5 a 9 anos,1
1,comuna 1,2,caba,2023,5,dengue,11,mayores de 65 anos,1
63,lules,90,tucuman,2023,5,dengue,11,mayores de 65 anos,5
28,capital,66,salta,2023,5,dengue,11,mayores de 65 anos,1
7,comuna 7,2,caba,2023,5,dengue,10,de 45 a 65 anos,2
56,grl jose de san martin,66,salta,2023,5,dengue,9,de 35 a 44 anos,1
56,grl jose de san martin,66,salta,2023,5,dengue,6,de 15 a 19 anos,2
49,general obligado,82,santa fe,2023,5,dengue,11,mayores de 65 anos,5
21,comandante fernandez,22,chaco,2023,5,dengue,11,mayores de 65 anos,1
427,la matanza,6,buenos aires,2023,5,dengue,11,mayores de 65 anos,2
84,capital,90,tucuman,2023,5,dengue,11,mayores de 65 anos,4
63,lules,90,tucuman,2023,5,dengue,5,de 10 a 14 anos,1
9,comuna 9,2,caba,2023,5,dengue,9,de 35 a 44 anos,1
35,ledesma,38,jujuy,2023,5,dengue,10,de 45 a 65 anos,1
119,yerba buena,90,tucuman,2023,5,dengue,8,de 25 a 34 anos,1
21,comandante fernandez,22,chaco,2023,5,dengue,6,de 15 a 19 anos,1
28,capital,66,salta,2023,5,dengue,10,de 45 a 65 anos,1
35,ledesma,38,jujuy,2023,5,dengue,7,de 20 a 24 anos,1
28,capital,66,salta,2023,5,dengue,8,de 25 a 34 anos,1
11,comuna 11,2,caba,2023,5,dengue,10,de 45 a 65 anos,1
84,guasayan,86,santiago del estero,2023,5,dengue,6,de 15 a 19 anos,1
84,capital,90,tucuman,2023,5,dengue,7,de 20 a 24 anos,2
140,san fernando,22,chaco,2023,5,dengue,10,de 45 a 65 anos,1
49,general obligado,82,santa fe,2023,5,dengue,6,de 15 a 19 anos,4
84,capital,90,tucuman,2023,5,dengue,8,de 25 a 34 anos,1
8,comuna 8,2,caba,2023,5,dengue,11,mayores de 65 anos,1
63,lules,90,tucuman,2023,5,dengue,9,de 35 a 44 anos,6
84,capital,90,tucuman,2023,5,dengue,9,de 35 a 44 anos,4
140,san fernando,22,chaco,2023,5,dengue,7,de 20 a 24 anos,1
56,grl jose de san martin,66,salta,2023,5,dengue,11,mayores de 65 anos,3
49,general obligado,82,santa fe,2023,5,dengue,11,mayores de 65 anos,14
56,grl jose de san martin,66,salta,2023,5,dengue,8,de 25 a 34 anos,2
21,comandante fernandez,22,chaco,2023,5,dengue,8,de 25 a 34 anos,1
9,comuna 9,2,caba,2023,5,dengue,11,mayores de 65 anos,1
4,comuna 4,2,caba,2023,5,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2023,5,dengue,4,de 5 a 9 anos,1
56,grl jose de san martin,66,salta,2023,5,dengue,2,de 13 a 24 meses,1
260,esteban echeverria,6,buenos aires,2023,5,dengue,11,mayores de 65 anos,1
119,yerba buena,90,tucuman,2023,5,dengue,10,de 45 a 65 anos,1
427,la matanza,6,buenos aires,2023,5,dengue,8,de 25 a 34 anos,1
9,comuna 9,2,caba,2023,5,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,5,dengue,9,de 35 a 44 anos,11
7,comuna 7,2,caba,2023,5,dengue,4,de 5 a 9 anos,1
84,capital,90,tucuman,2023,5,dengue,6,de 15 a 19 anos,2
35,ledesma,38,jujuy,2023,5,dengue,9,de 35 a 44 anos,1
21,comandante fernandez,22,chaco,2023,5,dengue,7,de 20 a 24 anos,1
63,san pedro,38,jujuy,2023,5,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2023,5,dengue,11,mayores de 65 anos,1
63,lules,90,tucuman,2023,5,dengue,7,de 20 a 24 anos,1
7,comuna 7,2,caba,2023,5,dengue,9,de 35 a 44 anos,1
84,capital,90,tucuman,2023,5,dengue,5,de 10 a 14 anos,1
140,san justo,14,cordoba,2023,5,dengue,9,de 35 a 44 anos,1
49,general obligado,82,santa fe,2023,5,dengue,7,de 20 a 24 anos,2
49,general obligado,82,santa fe,2023,5,dengue,10,de 45 a 65 anos,9
91,berazategui,6,buenos aires,2023,5,dengue,9,de 35 a 44 anos,1
56,grl jose de san martin,66,salta,2023,5,dengue,10,de 45 a 65 anos,2
63,la capital,82,santa fe,2023,5,dengue,11,mayores de 65 anos,1
42,general lopez,82,santa fe,2023,5,dengue,10,de 45 a 65 anos,1
14,capital,14,cordoba,2023,5,dengue,10,de 45 a 65 anos,1
49,general obligado,82,santa fe,2023,5,dengue,8,de 25 a 34 anos,8
84,rosario,82,santa fe,2023,5,dengue,11,mayores de 65 anos,1
1,comuna 1,2,caba,2023,5,dengue,9,de 35 a 44 anos,1
3,comuna 3,2,caba,2023,5,dengue,9,de 35 a 44 anos,1
56,grl jose de san martin,66,salta,2023,5,dengue,5,de 10 a 14 anos,1
84,capital,90,tucuman,2023,5,dengue,10,de 45 a 65 anos,2
28,capital,54,misiones,2023,5,dengue,11,mayores de 65 anos,1
14,capital,14,cordoba,2023,5,dengue,11,mayores de 65 anos,1
2,comuna 2,2,caba,2023,5,dengue,8,de 25 a 34 anos,1
11,comuna 11,2,caba,2023,5,dengue,11,mayores de 65 anos,1
49,general obligado,82,santa fe,2023,5,dengue,5,de 10 a 14 anos,2
49,general obligado,82,santa fe,2023,6,dengue,4,de 5 a 9 anos,4
84,capital,90,tucuman,2023,6,dengue,11,mayores de 65 anos,13
84,capital,90,tucuman,2023,6,dengue,9,de 35 a 44 anos,14
49,general obligado,82,santa fe,2023,6,dengue,9,de 35 a 44 anos,53
84,capital,90,tucuman,2023,6,dengue,11,mayores de 65 anos,3
56,grl jose de san martin,66,salta,2023,6,dengue,5,de 10 a 14 anos,7
35,ledesma,38,jujuy,2023,6,dengue,5,de 10 a 14 anos,1
84,rosario,82,santa fe,2023,6,dengue,10,de 45 a 65 anos,3
63,lules,90,tucuman,2023,6,dengue,7,de 20 a 24 anos,13
35,ledesma,38,jujuy,2023,6,dengue,11,mayores de 65 anos,5
63,general guemes,22,chaco,2023,6,dengue,11,mayores de 65 anos,1
35,ledesma,38,jujuy,2023,6,dengue,10,de 45 a 65 anos,4
36,12 de octubre,22,chaco,2023,6,dengue,9,de 35 a 44 anos,1
63,lules,90,tucuman,2023,6,dengue,5,de 10 a 14 anos,6
35,confluencia,58,neuquen,2023,6,dengue,6,de 15 a 19 anos,1
490,lomas de zamora,6,buenos aires,2023,6,dengue,7,de 20 a 24 anos,1
568,moron,6,buenos aires,2023,6,dengue,5,de 10 a 14 anos,1
56,grl jose de san martin,66,salta,2023,6,dengue,8,de 25 a 34 anos,5
84,capital,90,tucuman,2023,6,dengue,4,de 5 a 9 anos,4
42,pilagas,34,formosa,2023,6,dengue,8,de 25 a 34 anos,1
427,la matanza,6,buenos aires,2023,6,dengue,10,de 45 a 65 anos,2
56,grl jose de san martin,66,salta,2023,6,dengue,4,de 5 a 9 anos,1
9,comuna 9,2,caba,2023,6,dengue,8,de 25 a 34 anos,1
441,la plata,6,buenos aires,2023,6,dengue,6,de 15 a 19 anos,1
9,comuna 9,2,caba,2023,6,dengue,5,de 10 a 14 anos,1
126,oran,66,salta,2023,6,dengue,3,de 2 a 4 anos,1
126,oran,66,salta,2023,6,dengue,6,de 15 a 19 anos,4
28,chacabuco,22,chaco,2023,6,dengue,10,de 45 a 65 anos,1
56,grl jose de san martin,66,salta,2023,6,dengue,9,de 35 a 44 anos,9
49,general obligado,82,santa fe,2023,6,dengue,7,de 20 a 24 anos,22
126,oran,66,salta,2023,6,dengue,10,de 45 a 65 anos,5
63,la capital,82,santa fe,2023,6,dengue,10,de 45 a 65 anos,1
9,comuna 9,2,caba,2023,6,dengue,11,mayores de 65 anos,1
35,ledesma,38,jujuy,2023,6,dengue,11,mayores de 65 anos,1
1,comuna 1,2,caba,2023,6,dengue,7,de 20 a 24 anos,1
126,oran,66,salta,2023,6,dengue,4,de 5 a 9 anos,1
49,general guemes,66,salta,2023,6,dengue,10,de 45 a 65 anos,2
126,oran,66,salta,2023,6,dengue,9,de 35 a 44 anos,2
49,general obligado,82,santa fe,2023,6,dengue,10,de 45 a 65 anos,47
35,ledesma,38,jujuy,2023,6,dengue,9,de 35 a 44 anos,3
56,pirane,34,formosa,2023,6,dengue,10,de 45 a 65 anos,1
840,tres de febrero,6,buenos aires,2023,6,dengue,9,de 35 a 44 anos,1
49,general obligado,82,santa fe,2023,6,dengue,8,de 25 a 34 anos,24
84,capital,90,tucuman,2023,6,dengue,7,de 20 a 24 anos,3
84,capital,90,tucuman,2023,6,dengue,5,de 10 a 14 anos,6
1,comuna 1,2,caba,2023,6,dengue,6,de 15 a 19 anos,2
49,capital,86,santiago del estero,2023,6,dengue,9,de 35 a 44 anos,1
49,general obligado,82,santa fe,2023,6,dengue,3,de 2 a 4 anos,1
10,comuna 10,2,caba,2023,6,dengue,11,mayores de 65 anos,1
56,grl jose de san martin,66,salta,2023,6,dengue,11,mayores de 65 anos,8
21,comandante fernandez,22,chaco,2023,6,dengue,8,de 25 a 34 anos,1
84,rosario,82,santa fe,2023,6,dengue,11,mayores de 65 anos,1
49,general guemes,66,salta,2023,6,dengue,6,de 15 a 19 anos,1
42,pilagas,34,formosa,2023,6,dengue,6,de 15 a 19 anos,1
49,general guemes,66,salta,2023,6,dengue,11,mayores de 65 anos,1
63,lules,90,tucuman,2023,6,dengue,9,de 35 a 44 anos,29
49,general obligado,82,santa fe,2023,6,dengue,11,mayores de 65 anos,84
63,san pedro,38,jujuy,2023,6,dengue,10,de 45 a 65 anos,1
35,ledesma,38,jujuy,2023,6,dengue,7,de 20 a 24 anos,2
63,lules,90,tucuman,2023,6,dengue,4,de 5 a 9 anos,1
126,oran,66,salta,2023,6,dengue,11,mayores de 65 anos,9
126,oran,66,salta,2023,6,dengue,11,mayores de 65 anos,1
63,lules,90,tucuman,2023,6,dengue,6,de 15 a 19 anos,9
91,berazategui,6,buenos aires,2023,6,dengue,9,de 35 a 44 anos,1
7,comuna 7,2,caba,2023,6,dengue,7,de 20 a 24 anos,1
