departamento_id,departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
6035,avellaneda,6,buenos aires,2018,17,dengue,7,de 20 a 24 anos,1
6035,avellaneda,6,buenos aires,2018,18,dengue,7,de 20 a 24 anos,2
6035,avellaneda,6,buenos aires,2018,18,dengue,8,de 25 a 34 anos,1
6035,avellaneda,6,buenos aires,2018,18,dengue,9,de 35 a 44 anos,3
6035,avellaneda,6,buenos aires,2018,19,dengue,6,de 15 a 19 anos,2
6035,avellaneda,6,buenos aires,2018,19,dengue,8,de 25 a 34 anos,1
6035,avellaneda,6,buenos aires,2018,19,dengue,9,de 35 a 44 anos,1
6035,avellaneda,6,buenos aires,2018,20,dengue,10,de 45 a 65 anos,1
6252,escobar,6,buenos aires,2018,40,dengue,7,de 20 a 24 anos,1
6260,esteban echeverria,6,buenos aires,2018,19,dengue,11,mayores de 65 anos,1
6270,ezeiza,6,buenos aires,2018,11,dengue,10,de 45 a 65 anos,1
6270,ezeiza,6,buenos aires,2018,13,dengue,9,de 35 a 44 anos,1
6270,ezeiza,6,buenos aires,2018,18,dengue,10,de 45 a 65 anos,1
6270,ezeiza,6,buenos aires,2018,19,dengue,9,de 35 a 44 anos,1
6274,florencio varela,6,buenos aires,2018,10,dengue,7,de 20 a 24 anos,1
6274,florencio varela,6,buenos aires,2018,19,dengue,11,mayores de 65 anos,1
6274,florencio varela,6,buenos aires,2018,41,dengue,8,de 25 a 34 anos,1
6364,general san martin,6,buenos aires,2018,11,dengue,7,de 20 a 24 anos,1
6410,ituzaingo,6,buenos aires,2018,11,dengue,11,mayores de 65 anos,1
6412,jose c paz,6,buenos aires,2018,19,dengue,8,de 25 a 34 anos,1
6427,la matanza,6,buenos aires,2018,9,dengue,9,de 35 a 44 anos,1
6427,la matanza,6,buenos aires,2018,9,dengue,11,mayores de 65 anos,1
6427,la matanza,6,buenos aires,2018,12,dengue,7,de 20 a 24 anos,1
6427,la matanza,6,buenos aires,2018,12,dengue,11,mayores de 65 anos,1
6427,la matanza,6,buenos aires,2018,13,dengue,7,de 20 a 24 anos,1
6427,la matanza,6,buenos aires,2018,13,dengue,9,de 35 a 44 anos,1
6427,la matanza,6,buenos aires,2018,13,dengue,10,de 45 a 65 anos,1
6427,la matanza,6,buenos aires,2018,13,dengue,11,mayores de 65 anos,2
6427,la matanza,6,buenos aires,2018,14,dengue,9,de 35 a 44 anos,2
6427,la matanza,6,buenos aires,2018,14,dengue,11,mayores de 65 anos,2
6427,la matanza,6,buenos aires,2018,14,dengue,11,mayores de 65 anos,1
6427,la matanza,6,buenos aires,2018,15,dengue,11,mayores de 65 anos,1
6427,la matanza,6,buenos aires,2018,16,dengue,5,de 10 a 14 anos,1
6427,la matanza,6,buenos aires,2018,16,dengue,9,de 35 a 44 anos,1
6427,la matanza,6,buenos aires,2018,16,dengue,10,de 45 a 65 anos,1
6427,la matanza,6,buenos aires,2018,17,dengue,6,de 15 a 19 anos,1
6427,la matanza,6,buenos aires,2018,17,dengue,9,de 35 a 44 anos,4
6427,la matanza,6,buenos aires,2018,17,dengue,11,mayores de 65 anos,2
6427,la matanza,6,buenos aires,2018,18,dengue,9,de 35 a 44 anos,3
6427,la matanza,6,buenos aires,2018,18,dengue,10,de 45 a 65 anos,3
6427,la matanza,6,buenos aires,2018,18,dengue,11,mayores de 65 anos,2
6427,la matanza,6,buenos aires,2018,19,dengue,10,de 45 a 65 anos,2
6427,la matanza,6,buenos aires,2018,21,dengue,8,de 25 a 34 anos,1
6427,la matanza,6,buenos aires,2018,21,dengue,9,de 35 a 44 anos,1
6434,lanus,6,buenos aires,2018,10,dengue,9,de 35 a 44 anos,1
6434,lanus,6,buenos aires,2018,10,dengue,11,mayores de 65 anos,1
6434,lanus,6,buenos aires,2018,14,dengue,6,de 15 a 19 anos,1
6434,lanus,6,buenos aires,2018,14,dengue,10,de 45 a 65 anos,1
6434,lanus,6,buenos aires,2018,15,dengue,9,de 35 a 44 anos,1
6434,lanus,6,buenos aires,2018,15,dengue,10,de 45 a 65 anos,1
6434,lanus,6,buenos aires,2018,16,dengue,9,de 35 a 44 anos,1
6490,lomas de zamora,6,buenos aires,2018,11,dengue,9,de 35 a 44 anos,1
6490,lomas de zamora,6,buenos aires,2018,11,dengue,11,mayores de 65 anos,1
6490,lomas de zamora,6,buenos aires,2018,12,dengue,9,de 35 a 44 anos,1
6490,lomas de zamora,6,buenos aires,2018,14,dengue,7,de 20 a 24 anos,1
6490,lomas de zamora,6,buenos aires,2018,15,dengue,6,de 15 a 19 anos,1
6490,lomas de zamora,6,buenos aires,2018,15,dengue,11,mayores de 65 anos,1
6490,lomas de zamora,6,buenos aires,2018,17,dengue,6,de 15 a 19 anos,2
6490,lomas de zamora,6,buenos aires,2018,18,dengue,10,de 45 a 65 anos,1
6539,merlo,6,buenos aires,2018,10,dengue,5,de 10 a 14 anos,1
6539,merlo,6,buenos aires,2018,10,dengue,10,de 45 a 65 anos,1
6539,merlo,6,buenos aires,2018,14,dengue,10,de 45 a 65 anos,1
6568,moron,6,buenos aires,2018,9,dengue,10,de 45 a 65 anos,1
6568,moron,6,buenos aires,2018,10,dengue,10,de 45 a 65 anos,2
6568,moron,6,buenos aires,2018,10,dengue,11,mayores de 65 anos,1
6568,moron,6,buenos aires,2018,11,dengue,7,de 20 a 24 anos,1
6568,moron,6,buenos aires,2018,15,dengue,7,de 20 a 24 anos,1
6568,moron,6,buenos aires,2018,18,dengue,7,de 20 a 24 anos,1
6568,moron,6,buenos aires,2018,18,dengue,11,mayores de 65 anos,1
6588,9 de julio,22,chaco,2018,16,dengue,6,de 15 a 19 anos,1
6588,9 de julio,22,chaco,2018,17,dengue,10,de 45 a 65 anos,1
6588,9 de julio,22,chaco,2018,18,dengue,9,de 35 a 44 anos,1
6588,9 de julio,22,chaco,2018,18,dengue,11,mayores de 65 anos,1
6588,9 de julio,22,chaco,2018,19,dengue,6,de 15 a 19 anos,1
6588,9 de julio,22,chaco,2018,19,dengue,10,de 45 a 65 anos,1
6588,9 de julio,22,chaco,2018,19,dengue,11,mayores de 65 anos,2
6588,9 de julio,22,chaco,2018,20,dengue,6,de 15 a 19 anos,3
6588,9 de julio,22,chaco,2018,20,dengue,11,mayores de 65 anos,1
6588,9 de julio,22,chaco,2018,21,dengue,5,de 10 a 14 anos,1
6588,9 de julio,22,chaco,2018,21,dengue,7,de 20 a 24 anos,1
6588,9 de julio,22,chaco,2018,21,dengue,9,de 35 a 44 anos,2
6588,9 de julio,22,chaco,2018,21,dengue,11,mayores de 65 anos,2
6588,9 de julio,22,chaco,2018,22,dengue,10,de 45 a 65 anos,1
6588,9 de julio,22,chaco,2018,22,dengue,11,mayores de 65 anos,1
6588,9 de julio,22,chaco,2018,23,dengue,11,mayores de 65 anos,1
6658,quilmes,6,buenos aires,2018,15,dengue,8,de 25 a 34 anos,1
6658,quilmes,6,buenos aires,2018,17,dengue,10,de 45 a 65 anos,1
6658,quilmes,6,buenos aires,2018,18,dengue,7,de 20 a 24 anos,3
6658,quilmes,6,buenos aires,2018,19,dengue,5,de 10 a 14 anos,1
6658,quilmes,6,buenos aires,2018,19,dengue,9,de 35 a 44 anos,1
6658,quilmes,6,buenos aires,2018,19,dengue,11,mayores de 65 anos,1
6658,quilmes,6,buenos aires,2018,20,dengue,6,de 15 a 19 anos,1
6658,quilmes,6,buenos aires,2018,20,dengue,7,de 20 a 24 anos,1
6658,quilmes,6,buenos aires,2018,21,dengue,10,de 45 a 65 anos,2
6658,quimes,6,buenos aires,2018,8,dengue,9,de 35 a 44 anos,1
6658,quimes,6,buenos aires,2018,11,dengue,9,de 35 a 44 anos,1
6658,quimes,6,buenos aires,2018,12,dengue,9,de 35 a 44 anos,1
6658,quimes,6,buenos aires,2018,12,dengue,11,mayores de 65 anos,1
6658,quimes,6,buenos aires,2018,14,dengue,7,de 20 a 24 anos,2
6658,quimes,6,buenos aires,2018,14,dengue,10,de 45 a 65 anos,1
6658,quimes,6,buenos aires,2018,15,dengue,7,de 20 a 24 anos,1
6658,quimes,6,buenos aires,2018,15,dengue,9,de 35 a 44 anos,3
6658,quimes,6,buenos aires,2018,15,dengue,11,mayores de 65 anos,1
6658,quimes,6,buenos aires,2018,16,dengue,9,de 35 a 44 anos,2
6658,quimes,6,buenos aires,2018,16,dengue,11,mayores de 65 anos,1
6665,ramallo,6,buenos aires,2018,18,dengue,9,de 35 a 44 anos,1
6805,tigre,6,buenos aires,2018,20,dengue,9,de 35 a 44 anos,1
6805,tigre,6,buenos aires,2018,40,dengue,9,de 35 a 44 anos,1
6840,tres de febrero,6,buenos aires,2018,15,dengue,7,de 20 a 24 anos,1
6840,tres de febrero,6,buenos aires,2018,17,dengue,9,de 35 a 44 anos,1
6840,tres de febrero,6,buenos aires,2018,18,dengue,7,de 20 a 24 anos,1
6840,tres de febrero,6,buenos aires,2018,18,dengue,11,mayores de 65 anos,2
6840,tres de febrero,6,buenos aires,2018,19,dengue,8,de 25 a 34 anos,1
6840,tres de febrero,6,buenos aires,2018,19,dengue,10,de 45 a 65 anos,1
6840,tres de febrero,6,buenos aires,2018,20,dengue,9,de 35 a 44 anos,1
6861,vicente lopez,6,buenos aires,2018,14,dengue,6,de 15 a 19 anos,1
6861,vicente lopez,6,buenos aires,2018,52,dengue,1,posneonato 29 hasta 365 dias,1
14161,tercero arriba,14,cordoba,2018,21,dengue,9,de 35 a 44 anos,1
18021,capital,18,corrientes,2018,11,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,16,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,18,dengue,10,de 45 a 65 anos,1
18021,capital,18,corrientes,2018,19,dengue,1,posneonato 29 hasta 365 dias,1
18021,capital,18,corrientes,2018,19,dengue,6,de 15 a 19 anos,1
18021,capital,18,corrientes,2018,19,dengue,9,de 35 a 44 anos,1
18021,capital,18,corrientes,2018,19,dengue,10,de 45 a 65 anos,2
18021,capital,18,corrientes,2018,20,dengue,5,de 10 a 14 anos,1
18021,capital,18,corrientes,2018,20,dengue,6,de 15 a 19 anos,1
18021,capital,18,corrientes,2018,20,dengue,7,de 20 a 24 anos,3
18021,capital,18,corrientes,2018,20,dengue,9,de 35 a 44 anos,3
18021,capital,18,corrientes,2018,20,dengue,10,de 45 a 65 anos,7
18021,capital,18,corrientes,2018,20,dengue,11,mayores de 65 anos,3
18021,capital,18,corrientes,2018,20,dengue,11,mayores de 65 anos,3
18021,capital,18,corrientes,2018,21,dengue,6,de 15 a 19 anos,1
18021,capital,18,corrientes,2018,21,dengue,7,de 20 a 24 anos,1
18021,capital,18,corrientes,2018,21,dengue,8,de 25 a 34 anos,3
18021,capital,18,corrientes,2018,21,dengue,9,de 35 a 44 anos,3
18021,capital,18,corrientes,2018,21,dengue,10,de 45 a 65 anos,2
18021,capital,18,corrientes,2018,21,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,22,dengue,4,de 5 a 9 anos,1
18021,capital,18,corrientes,2018,22,dengue,5,de 10 a 14 anos,1
18021,capital,18,corrientes,2018,22,dengue,9,de 35 a 44 anos,2
18021,capital,18,corrientes,2018,22,dengue,10,de 45 a 65 anos,1
18021,capital,18,corrientes,2018,22,dengue,11,mayores de 65 anos,3
18021,capital,18,corrientes,2018,22,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,23,dengue,4,de 5 a 9 anos,1
18021,capital,18,corrientes,2018,23,dengue,5,de 10 a 14 anos,1
18021,capital,18,corrientes,2018,23,dengue,6,de 15 a 19 anos,1
18021,capital,18,corrientes,2018,23,dengue,8,de 25 a 34 anos,2
18021,capital,18,corrientes,2018,23,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,23,dengue,11,mayores de 65 anos,2
18021,capital,18,corrientes,2018,24,dengue,6,de 15 a 19 anos,1
18021,capital,18,corrientes,2018,24,dengue,8,de 25 a 34 anos,1
18021,capital,18,corrientes,2018,24,dengue,10,de 45 a 65 anos,1
18021,capital,18,corrientes,2018,24,dengue,11,mayores de 65 anos,4
18021,capital,18,corrientes,2018,24,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,25,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,26,dengue,8,de 25 a 34 anos,1
18021,capital,18,corrientes,2018,26,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,27,dengue,11,mayores de 65 anos,1
18021,capital,18,corrientes,2018,28,dengue,11,mayores de 65 anos,1
18126,saladas,18,corrientes,2018,18,dengue,4,de 5 a 9 anos,1
18126,saladas,18,corrientes,2018,18,dengue,9,de 35 a 44 anos,2
18126,saladas,18,corrientes,2018,19,dengue,4,de 5 a 9 anos,1
18126,saladas,18,corrientes,2018,19,dengue,5,de 10 a 14 anos,1
18126,saladas,18,corrientes,2018,19,dengue,6,de 15 a 19 anos,1
18126,saladas,18,corrientes,2018,19,dengue,7,de 20 a 24 anos,3
18126,saladas,18,corrientes,2018,19,dengue,8,de 25 a 34 anos,1
18126,saladas,18,corrientes,2018,19,dengue,9,de 35 a 44 anos,6
18126,saladas,18,corrientes,2018,19,dengue,10,de 45 a 65 anos,6
18126,saladas,18,corrientes,2018,19,dengue,11,mayores de 65 anos,5
18126,saladas,18,corrientes,2018,19,dengue,11,mayores de 65 anos,2
18126,saladas,18,corrientes,2018,20,dengue,7,de 20 a 24 anos,2
18126,saladas,18,corrientes,2018,20,dengue,8,de 25 a 34 anos,3
18126,saladas,18,corrientes,2018,20,dengue,10,de 45 a 65 anos,1
18126,saladas,18,corrientes,2018,20,dengue,11,mayores de 65 anos,5
18126,saladas,18,corrientes,2018,21,dengue,6,de 15 a 19 anos,2
18126,saladas,18,corrientes,2018,21,dengue,7,de 20 a 24 anos,1
18126,saladas,18,corrientes,2018,21,dengue,8,de 25 a 34 anos,1
18126,saladas,18,corrientes,2018,21,dengue,9,de 35 a 44 anos,3
18126,saladas,18,corrientes,2018,21,dengue,10,de 45 a 65 anos,1
18126,saladas,18,corrientes,2018,21,dengue,11,mayores de 65 anos,1
18126,saladas,18,corrientes,2018,22,dengue,9,de 35 a 44 anos,1
18126,saladas,18,corrientes,2018,24,dengue,7,de 20 a 24 anos,1
18133,san cosme,18,corrientes,2018,21,dengue,8,de 25 a 34 anos,1
18154,san miguel,6,buenos aires,2018,18,dengue,10,de 45 a 65 anos,1
18168,santo tome,18,corrientes,2018,16,dengue,10,de 45 a 65 anos,1
18168,santo tome,18,corrientes,2018,19,dengue,9,de 35 a 44 anos,1
22014,bermejo,22,chaco,2018,13,dengue,5,de 10 a 14 anos,1
22014,bermejo,22,chaco,2018,14,dengue,11,mayores de 65 anos,2
22014,bermejo,22,chaco,2018,17,dengue,9,de 35 a 44 anos,1
22014,bermejo,22,chaco,2018,17,dengue,10,de 45 a 65 anos,1
22014,bermejo,22,chaco,2018,17,dengue,11,mayores de 65 anos,1
22014,bermejo,22,chaco,2018,17,dengue,11,mayores de 65 anos,1
22014,bermejo,22,chaco,2018,18,dengue,5,de 10 a 14 anos,1
22014,bermejo,22,chaco,2018,19,dengue,5,de 10 a 14 anos,1
22014,bermejo,22,chaco,2018,19,dengue,11,mayores de 65 anos,1
22014,bermejo,22,chaco,2018,20,dengue,6,de 15 a 19 anos,1
22014,bermejo,22,chaco,2018,20,dengue,10,de 45 a 65 anos,1
22021,comandante fernandez,22,chaco,2018,13,dengue,9,de 35 a 44 anos,1
22021,comandante fernandez,22,chaco,2018,15,dengue,11,mayores de 65 anos,1
22021,comandante fernandez,22,chaco,2018,18,dengue,7,de 20 a 24 anos,1
22021,comandante fernandez,22,chaco,2018,19,dengue,7,de 20 a 24 anos,1
22021,comandante fernandez,22,chaco,2018,20,dengue,9,de 35 a 44 anos,1
22021,comandante fernandez,22,chaco,2018,20,dengue,11,mayores de 65 anos,4
22021,comandante fernandez,22,chaco,2018,20,dengue,11,mayores de 65 anos,1
22021,comandante fernandez,22,chaco,2018,21,dengue,6,de 15 a 19 anos,1
22021,comandante fernandez,22,chaco,2018,21,dengue,10,de 45 a 65 anos,1
22021,comandante fernandez,22,chaco,2018,22,dengue,6,de 15 a 19 anos,1
22021,comandante fernandez,22,chaco,2018,22,dengue,9,de 35 a 44 anos,1
22021,comandante fernandez,22,chaco,2018,22,dengue,10,de 45 a 65 anos,1
22021,comandante fernandez,22,chaco,2018,23,dengue,4,de 5 a 9 anos,1
22021,comandante fernandez,22,chaco,2018,23,dengue,10,de 45 a 65 anos,1
22021,comandante fernandez,22,chaco,2018,25,dengue,9,de 35 a 44 anos,1
