departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original
rivadavia,66,salta,2021,18,dengue,3,de 2 a 4 anos,2,rivadavia,salta,45
merlo,6,buenos aires,2021,13,dengue,4,de 5 a 9 anos,1,merlo,buenos aires,46
federacion,30,entre rios,2021,17,dengue,4,de 5 a 9 anos,1,federacion,entre rios,47
patino,34,formosa,2021,5,dengue,4,de 5 a 9 anos,4,patino,formosa,48
patino,34,formosa,2021,6,dengue,4,de 5 a 9 anos,2,patino,formosa,49
patino,34,formosa,2021,7,dengue,4,de 5 a 9 anos,2,patino,formosa,50
patino,34,formosa,2021,8,dengue,4,de 5 a 9 anos,1,patino,formosa,51
patino,34,formosa,2021,10,dengue,4,de 5 a 9 anos,5,patino,formosa,52
patino,34,formosa,2021,11,dengue,4,de 5 a 9 anos,2,patino,formosa,53
patino,34,formosa,2021,13,dengue,4,de 5 a 9 anos,1,patino,formosa,54
ledesma,38,jujuy,2021,14,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,55
ledesma,38,jujuy,2021,15,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,56
ledesma,38,jujuy,2021,16,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,57
ledesma,38,jujuy,2021,17,dengue,4,de 5 a 9 anos,2,ledesma,jujuy,58
ledesma,38,jujuy,2021,22,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,59
santa barbara,38,jujuy,2021,17,dengue,4,de 5 a 9 anos,2,santa barbara,jujuy,60
santa barbara,38,jujuy,2021,18,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,61
santa barbara,38,jujuy,2021,20,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,62
santa barbara,38,jujuy,2021,21,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,63
santa barbara,38,jujuy,2021,23,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,64
la rioja capital,46,la rioja,2021,9,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,65
la rioja capital,46,la rioja,2021,10,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,66
la rioja capital,46,la rioja,2021,11,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,67
la rioja capital,46,la rioja,2021,12,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,68
la rioja capital,46,la rioja,2021,13,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,69
la rioja capital,46,la rioja,2021,15,dengue,4,de 5 a 9 anos,4,la rioja capital,la rioja,70
la rioja capital,46,la rioja,2021,16,dengue,4,de 5 a 9 anos,3,la rioja capital,la rioja,71
la rioja capital,46,la rioja,2021,17,dengue,4,de 5 a 9 anos,3,la rioja capital,la rioja,72
la rioja capital,46,la rioja,2021,18,dengue,4,de 5 a 9 anos,4,la rioja capital,la rioja,73
la rioja capital,46,la rioja,2021,19,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,74
la rioja capital,46,la rioja,2021,20,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,75
misiones capital,54,misiones,2021,4,dengue,4,de 5 a 9 anos,1,misiones capital,misiones,76
misiones capital,54,misiones,2021,7,dengue,4,de 5 a 9 anos,1,misiones capital,misiones,77
misiones capital,54,misiones,2021,12,dengue,4,de 5 a 9 anos,2,misiones capital,misiones,78
anta,66,salta,2021,14,dengue,4,de 5 a 9 anos,1,anta,salta,79
anta,66,salta,2021,16,dengue,4,de 5 a 9 anos,2,anta,salta,80
anta,66,salta,2021,17,dengue,4,de 5 a 9 anos,4,anta,salta,81
anta,66,salta,2021,18,dengue,4,de 5 a 9 anos,1,anta,salta,82
anta,66,salta,2021,19,dengue,4,de 5 a 9 anos,1,anta,salta,83
anta,66,salta,2021,22,dengue,4,de 5 a 9 anos,1,anta,salta,84
salta capital,66,salta,2021,13,dengue,4,de 5 a 9 anos,1,salta capital,salta,85
general jose de san martin,66,salta,2021,7,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,86
general jose de san martin,66,salta,2021,8,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,87
general jose de san martin,66,salta,2021,9,dengue,4,de 5 a 9 anos,4,general jose de san martin,salta,88
general jose de san martin,66,salta,2021,10,dengue,4,de 5 a 9 anos,6,general jose de san martin,salta,89
general jose de san martin,66,salta,2021,11,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,90
general jose de san martin,66,salta,2021,13,dengue,4,de 5 a 9 anos,3,general jose de san martin,salta,91
general jose de san martin,66,salta,2021,14,dengue,4,de 5 a 9 anos,4,general jose de san martin,salta,92
general jose de san martin,66,salta,2021,21,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,93
la caldera,66,salta,2021,9,dengue,4,de 5 a 9 anos,1,la caldera,salta,94
oran,66,salta,2021,3,dengue,4,de 5 a 9 anos,2,oran,salta,95
oran,66,salta,2021,4,dengue,4,de 5 a 9 anos,2,oran,salta,96
oran,66,salta,2021,5,dengue,4,de 5 a 9 anos,1,oran,salta,97
oran,66,salta,2021,6,dengue,4,de 5 a 9 anos,1,oran,salta,98
oran,66,salta,2021,7,dengue,4,de 5 a 9 anos,2,oran,salta,99
oran,66,salta,2021,8,dengue,4,de 5 a 9 anos,2,oran,salta,100
oran,66,salta,2021,9,dengue,4,de 5 a 9 anos,1,oran,salta,101
oran,66,salta,2021,10,dengue,4,de 5 a 9 anos,3,oran,salta,102
oran,66,salta,2021,11,dengue,4,de 5 a 9 anos,3,oran,salta,103
oran,66,salta,2021,12,dengue,4,de 5 a 9 anos,2,oran,salta,104
oran,66,salta,2021,13,dengue,4,de 5 a 9 anos,2,oran,salta,105
oran,66,salta,2021,14,dengue,4,de 5 a 9 anos,3,oran,salta,106
oran,66,salta,2021,15,dengue,4,de 5 a 9 anos,5,oran,salta,107
oran,66,salta,2021,16,dengue,4,de 5 a 9 anos,5,oran,salta,108
oran,66,salta,2021,17,dengue,4,de 5 a 9 anos,3,oran,salta,109
oran,66,salta,2021,18,dengue,4,de 5 a 9 anos,8,oran,salta,110
oran,66,salta,2021,19,dengue,4,de 5 a 9 anos,6,oran,salta,111
oran,66,salta,2021,20,dengue,4,de 5 a 9 anos,2,oran,salta,112
oran,66,salta,2021,21,dengue,4,de 5 a 9 anos,1,oran,salta,113
oran,66,salta,2021,22,dengue,4,de 5 a 9 anos,2,oran,salta,114
oran,66,salta,2021,23,dengue,4,de 5 a 9 anos,1,oran,salta,115
rivadavia,66,salta,2021,11,dengue,4,de 5 a 9 anos,1,rivadavia,salta,116
rivadavia,66,salta,2021,18,dengue,4,de 5 a 9 anos,1,rivadavia,salta,117
rivadavia,66,salta,2021,19,dengue,4,de 5 a 9 anos,1,rivadavia,salta,118
la capital,74,santa fe,2021,10,dengue,4,de 5 a 9 anos,1,la capital,san luis,119
corrientes capital,18,corrientes,2021,14,dengue,5,de 10 a 14 anos,1,corrientes capital,corrientes,120
federacion,30,entre rios,2021,17,dengue,5,de 10 a 14 anos,1,federacion,entre rios,121
patino,34,formosa,2021,2,dengue,5,de 10 a 14 anos,1,patino,formosa,122
patino,34,formosa,2021,4,dengue,5,de 10 a 14 anos,2,patino,formosa,123
patino,34,formosa,2021,5,dengue,5,de 10 a 14 anos,2,patino,formosa,124
patino,34,formosa,2021,6,dengue,5,de 10 a 14 anos,2,patino,formosa,125
patino,34,formosa,2021,7,dengue,5,de 10 a 14 anos,2,patino,formosa,126
patino,34,formosa,2021,8,dengue,5,de 10 a 14 anos,3,patino,formosa,127
patino,34,formosa,2021,10,dengue,5,de 10 a 14 anos,3,patino,formosa,128
patino,34,formosa,2021,11,dengue,5,de 10 a 14 anos,1,patino,formosa,129
el carmen,38,jujuy,2021,13,dengue,5,de 10 a 14 anos,2,el carmen,jujuy,130
ledesma,38,jujuy,2021,11,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,131
ledesma,38,jujuy,2021,14,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,132
ledesma,38,jujuy,2021,15,dengue,5,de 10 a 14 anos,2,ledesma,jujuy,133
ledesma,38,jujuy,2021,16,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,134
ledesma,38,jujuy,2021,17,dengue,5,de 10 a 14 anos,5,ledesma,jujuy,135
ledesma,38,jujuy,2021,19,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,136
ledesma,38,jujuy,2021,21,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,137
ledesma,38,jujuy,2021,22,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,138
ledesma,38,jujuy,2021,24,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,139
santa barbara,38,jujuy,2021,16,dengue,5,de 10 a 14 anos,1,santa barbara,jujuy,140
santa barbara,38,jujuy,2021,18,dengue,5,de 10 a 14 anos,2,santa barbara,jujuy,141
santa barbara,38,jujuy,2021,19,dengue,5,de 10 a 14 anos,1,santa barbara,jujuy,142
santa barbara,38,jujuy,2021,21,dengue,5,de 10 a 14 anos,2,santa barbara,jujuy,143
la rioja capital,46,la rioja,2021,7,dengue,5,de 10 a 14 anos,1,la rioja capital,la rioja,144
la rioja capital,46,la rioja,2021,8,dengue,5,de 10 a 14 anos,1,la rioja capital,la rioja,145
la rioja capital,46,la rioja,2021,9,dengue,5,de 10 a 14 anos,3,la rioja capital,la rioja,146
la rioja capital,46,la rioja,2021,10,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,147
la rioja capital,46,la rioja,2021,11,dengue,5,de 10 a 14 anos,5,la rioja capital,la rioja,148
la rioja capital,46,la rioja,2021,12,dengue,5,de 10 a 14 anos,4,la rioja capital,la rioja,149
la rioja capital,46,la rioja,2021,13,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,150
la rioja capital,46,la rioja,2021,14,dengue,5,de 10 a 14 anos,7,la rioja capital,la rioja,151
la rioja capital,46,la rioja,2021,15,dengue,5,de 10 a 14 anos,8,la rioja capital,la rioja,152
la rioja capital,46,la rioja,2021,16,dengue,5,de 10 a 14 anos,8,la rioja capital,la rioja,153
la rioja capital,46,la rioja,2021,17,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,154
la rioja capital,46,la rioja,2021,18,dengue,5,de 10 a 14 anos,9,la rioja capital,la rioja,155
la rioja capital,46,la rioja,2021,19,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,156
la rioja capital,46,la rioja,2021,20,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,157
la rioja capital,46,la rioja,2021,21,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,158
misiones capital,54,misiones,2021,4,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,159
misiones capital,54,misiones,2021,6,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,160
misiones capital,54,misiones,2021,12,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,161
misiones capital,54,misiones,2021,13,dengue,5,de 10 a 14 anos,2,misiones capital,misiones,162
eldorado,54,misiones,2021,16,dengue,5,de 10 a 14 anos,1,eldorado,misiones,163
iguazu,54,misiones,2021,18,dengue,5,de 10 a 14 anos,1,iguazu,misiones,164
san ignacio,54,misiones,2021,15,dengue,5,de 10 a 14 anos,1,san ignacio,misiones,165
anta,66,salta,2021,10,dengue,5,de 10 a 14 anos,1,anta,salta,166
anta,66,salta,2021,11,dengue,5,de 10 a 14 anos,1,anta,salta,167
anta,66,salta,2021,14,dengue,5,de 10 a 14 anos,3,anta,salta,168
anta,66,salta,2021,16,dengue,5,de 10 a 14 anos,2,anta,salta,169
anta,66,salta,2021,17,dengue,5,de 10 a 14 anos,1,anta,salta,170
anta,66,salta,2021,18,dengue,5,de 10 a 14 anos,1,anta,salta,171
anta,66,salta,2021,19,dengue,5,de 10 a 14 anos,1,anta,salta,172
anta,66,salta,2021,21,dengue,5,de 10 a 14 anos,1,anta,salta,173
anta,66,salta,2021,22,dengue,5,de 10 a 14 anos,2,anta,salta,174
anta,66,salta,2021,23,dengue,5,de 10 a 14 anos,3,anta,salta,175
salta capital,66,salta,2021,14,dengue,5,de 10 a 14 anos,1,salta capital,salta,176
general jose de san martin,66,salta,2021,5,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,177
general jose de san martin,66,salta,2021,7,dengue,5,de 10 a 14 anos,5,general jose de san martin,salta,178
general jose de san martin,66,salta,2021,8,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,179
general jose de san martin,66,salta,2021,9,dengue,5,de 10 a 14 anos,4,general jose de san martin,salta,180
general jose de san martin,66,salta,2021,10,dengue,5,de 10 a 14 anos,9,general jose de san martin,salta,181
general jose de san martin,66,salta,2021,11,dengue,5,de 10 a 14 anos,9,general jose de san martin,salta,182
general jose de san martin,66,salta,2021,12,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,183
general jose de san martin,66,salta,2021,13,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,184
general jose de san martin,66,salta,2021,14,dengue,5,de 10 a 14 anos,5,general jose de san martin,salta,185
general jose de san martin,66,salta,2021,17,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,186
general jose de san martin,66,salta,2021,19,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,187
general jose de san martin,66,salta,2021,22,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,188
oran,66,salta,2021,1,dengue,5,de 10 a 14 anos,1,oran,salta,189
oran,66,salta,2021,4,dengue,5,de 10 a 14 anos,4,oran,salta,190
oran,66,salta,2021,5,dengue,5,de 10 a 14 anos,1,oran,salta,191
oran,66,salta,2021,7,dengue,5,de 10 a 14 anos,2,oran,salta,192
oran,66,salta,2021,8,dengue,5,de 10 a 14 anos,1,oran,salta,193
oran,66,salta,2021,9,dengue,5,de 10 a 14 anos,1,oran,salta,194
oran,66,salta,2021,10,dengue,5,de 10 a 14 anos,3,oran,salta,195
oran,66,salta,2021,11,dengue,5,de 10 a 14 anos,4,oran,salta,196
oran,66,salta,2021,12,dengue,5,de 10 a 14 anos,8,oran,salta,197
oran,66,salta,2021,13,dengue,5,de 10 a 14 anos,9,oran,salta,198
oran,66,salta,2021,14,dengue,5,de 10 a 14 anos,5,oran,salta,199
oran,66,salta,2021,15,dengue,5,de 10 a 14 anos,8,oran,salta,200
oran,66,salta,2021,16,dengue,5,de 10 a 14 anos,17,oran,salta,201
oran,66,salta,2021,17,dengue,5,de 10 a 14 anos,15,oran,salta,202
oran,66,salta,2021,18,dengue,5,de 10 a 14 anos,16,oran,salta,203
oran,66,salta,2021,19,dengue,5,de 10 a 14 anos,8,oran,salta,204
oran,66,salta,2021,20,dengue,5,de 10 a 14 anos,2,oran,salta,205
oran,66,salta,2021,21,dengue,5,de 10 a 14 anos,5,oran,salta,206
oran,66,salta,2021,22,dengue,5,de 10 a 14 anos,3,oran,salta,207
rivadavia,66,salta,2021,10,dengue,5,de 10 a 14 anos,1,rivadavia,salta,208
rivadavia,66,salta,2021,11,dengue,5,de 10 a 14 anos,1,rivadavia,salta,209
rivadavia,66,salta,2021,15,dengue,5,de 10 a 14 anos,1,rivadavia,salta,210
rivadavia,66,salta,2021,16,dengue,5,de 10 a 14 anos,3,rivadavia,salta,211
rivadavia,66,salta,2021,18,dengue,5,de 10 a 14 anos,2,rivadavia,salta,212
rivadavia,66,salta,2021,19,dengue,5,de 10 a 14 anos,2,rivadavia,salta,213
rivadavia,66,salta,2021,20,dengue,5,de 10 a 14 anos,1,rivadavia,salta,214
rivadavia,66,salta,2021,21,dengue,5,de 10 a 14 anos,1,rivadavia,salta,215
rivadavia,66,salta,2021,22,dengue,5,de 10 a 14 anos,1,rivadavia,salta,216
san cristobal,82,santa fe,2021,12,dengue,5,de 10 a 14 anos,1,san cristobal,santa fe,217
tucuman capital,90,tucuman,2021,16,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,218
tucuman capital,90,tucuman,2021,18,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,219
tucuman capital,90,tucuman,2021,24,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,220
comuna 6,2,ciudad de buenos aires,2021,10,dengue,6,de 15 a 19 anos,1,comuna 6,ciudad de buenos aires,221
presidente peron,6,buenos aires,2021,12,dengue,6,de 15 a 19 anos,1,presidente peron,buenos aires,222
cordoba capital,14,cordoba,2021,18,dengue,6,de 15 a 19 anos,1,cordoba capital,cordoba,223
corrientes capital,18,corrientes,2021,11,dengue,6,de 15 a 19 anos,1,corrientes capital,corrientes,224
federacion,30,entre rios,2021,13,dengue,6,de 15 a 19 anos,1,federacion,entre rios,225
patino,34,formosa,2021,1,dengue,6,de 15 a 19 anos,1,patino,formosa,226
patino,34,formosa,2021,2,dengue,6,de 15 a 19 anos,2,patino,formosa,227
patino,34,formosa,2021,3,dengue,6,de 15 a 19 anos,2,patino,formosa,228
patino,34,formosa,2021,4,dengue,6,de 15 a 19 anos,4,patino,formosa,229
patino,34,formosa,2021,5,dengue,6,de 15 a 19 anos,3,patino,formosa,230
patino,34,formosa,2021,6,dengue,6,de 15 a 19 anos,2,patino,formosa,231
patino,34,formosa,2021,8,dengue,6,de 15 a 19 anos,6,patino,formosa,232
patino,34,formosa,2021,10,dengue,6,de 15 a 19 anos,2,patino,formosa,233
el carmen,38,jujuy,2021,14,dengue,6,de 15 a 19 anos,2,el carmen,jujuy,234
el carmen,38,jujuy,2021,16,dengue,6,de 15 a 19 anos,1,el carmen,jujuy,235
ledesma,38,jujuy,2021,10,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,236
ledesma,38,jujuy,2021,11,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,237
ledesma,38,jujuy,2021,12,dengue,6,de 15 a 19 anos,3,ledesma,jujuy,238
ledesma,38,jujuy,2021,13,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,239
ledesma,38,jujuy,2021,14,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,240
ledesma,38,jujuy,2021,15,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,241
ledesma,38,jujuy,2021,16,dengue,6,de 15 a 19 anos,3,ledesma,jujuy,242
ledesma,38,jujuy,2021,17,dengue,6,de 15 a 19 anos,5,ledesma,jujuy,243
ledesma,38,jujuy,2021,19,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,244
ledesma,38,jujuy,2021,20,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,245
ledesma,38,jujuy,2021,23,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,246
santa barbara,38,jujuy,2021,15,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,247
santa barbara,38,jujuy,2021,17,dengue,6,de 15 a 19 anos,3,santa barbara,jujuy,248
santa barbara,38,jujuy,2021,20,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,249
santa barbara,38,jujuy,2021,22,dengue,6,de 15 a 19 anos,2,santa barbara,jujuy,250
santa barbara,38,jujuy,2021,23,dengue,6,de 15 a 19 anos,2,santa barbara,jujuy,251
conhelo,42,la pampa,2021,10,dengue,6,de 15 a 19 anos,1,conhelo,la pampa,252
la rioja capital,46,la rioja,2021,6,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,253
la rioja capital,46,la rioja,2021,7,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,254
la rioja capital,46,la rioja,2021,8,dengue,6,de 15 a 19 anos,3,la rioja capital,la rioja,255
la rioja capital,46,la rioja,2021,9,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,256
la rioja capital,46,la rioja,2021,10,dengue,6,de 15 a 19 anos,10,la rioja capital,la rioja,257
la rioja capital,46,la rioja,2021,11,dengue,6,de 15 a 19 anos,8,la rioja capital,la rioja,258
la rioja capital,46,la rioja,2021,12,dengue,6,de 15 a 19 anos,4,la rioja capital,la rioja,259
la rioja capital,46,la rioja,2021,13,dengue,6,de 15 a 19 anos,3,la rioja capital,la rioja,260
la rioja capital,46,la rioja,2021,14,dengue,6,de 15 a 19 anos,10,la rioja capital,la rioja,261
la rioja capital,46,la rioja,2021,15,dengue,6,de 15 a 19 anos,11,la rioja capital,la rioja,262
la rioja capital,46,la rioja,2021,16,dengue,6,de 15 a 19 anos,19,la rioja capital,la rioja,263
la rioja capital,46,la rioja,2021,17,dengue,6,de 15 a 19 anos,13,la rioja capital,la rioja,264
la rioja capital,46,la rioja,2021,18,dengue,6,de 15 a 19 anos,7,la rioja capital,la rioja,265
la rioja capital,46,la rioja,2021,19,dengue,6,de 15 a 19 anos,7,la rioja capital,la rioja,266
la rioja capital,46,la rioja,2021,20,dengue,6,de 15 a 19 anos,5,la rioja capital,la rioja,267
la rioja capital,46,la rioja,2021,21,dengue,6,de 15 a 19 anos,3,la rioja capital,la rioja,268
castro barros,46,la rioja,2021,15,dengue,6,de 15 a 19 anos,1,castro barros,la rioja,269
general belgrano,46,la rioja,2021,18,dengue,6,de 15 a 19 anos,1,general belgrano,la rioja,270
rosario vera penaloza,46,la rioja,2021,16,dengue,6,de 15 a 19 anos,1,rosario vera penaloza,la rioja,271
misiones capital,54,misiones,2021,6,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,272
misiones capital,54,misiones,2021,9,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,273
misiones capital,54,misiones,2021,13,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,274
misiones capital,54,misiones,2021,17,dengue,6,de 15 a 19 anos,1,misiones capital,misiones,275
eldorado,54,misiones,2021,17,dengue,6,de 15 a 19 anos,1,eldorado,misiones,276
iguazu,54,misiones,2021,15,dengue,6,de 15 a 19 anos,1,iguazu,misiones,277
anta,66,salta,2021,11,dengue,6,de 15 a 19 anos,1,anta,salta,278
anta,66,salta,2021,14,dengue,6,de 15 a 19 anos,4,anta,salta,279
anta,66,salta,2021,15,dengue,6,de 15 a 19 anos,3,anta,salta,280
anta,66,salta,2021,16,dengue,6,de 15 a 19 anos,1,anta,salta,281
anta,66,salta,2021,17,dengue,6,de 15 a 19 anos,1,anta,salta,282
anta,66,salta,2021,18,dengue,6,de 15 a 19 anos,2,anta,salta,283
anta,66,salta,2021,21,dengue,6,de 15 a 19 anos,4,anta,salta,284
anta,66,salta,2021,23,dengue,6,de 15 a 19 anos,2,anta,salta,285
salta capital,66,salta,2021,17,dengue,6,de 15 a 19 anos,1,salta capital,salta,286
general jose de san martin,66,salta,2021,2,dengue,6,de 15 a 19 anos,1,general jose de san martin,salta,287
general jose de san martin,66,salta,2021,7,dengue,6,de 15 a 19 anos,2,general jose de san martin,salta,288
general jose de san martin,66,salta,2021,8,dengue,6,de 15 a 19 anos,5,general jose de san martin,salta,289
general jose de san martin,66,salta,2021,9,dengue,6,de 15 a 19 anos,3,general jose de san martin,salta,290
general jose de san martin,66,salta,2021,10,dengue,6,de 15 a 19 anos,6,general jose de san martin,salta,291
general jose de san martin,66,salta,2021,11,dengue,6,de 15 a 19 anos,2,general jose de san martin,salta,292
general jose de san martin,66,salta,2021,12,dengue,6,de 15 a 19 anos,2,general jose de san martin,salta,293
general jose de san martin,66,salta,2021,13,dengue,6,de 15 a 19 anos,1,general jose de san martin,salta,294
general jose de san martin,66,salta,2021,14,dengue,6,de 15 a 19 anos,2,general jose de san martin,salta,295
general jose de san martin,66,salta,2021,17,dengue,6,de 15 a 19 anos,2,general jose de san martin,salta,296
general jose de san martin,66,salta,2021,18,dengue,6,de 15 a 19 anos,1,general jose de san martin,salta,297
general jose de san martin,66,salta,2021,21,dengue,6,de 15 a 19 anos,1,general jose de san martin,salta,298
