departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original
san fernando,22,chaco,2019,27,dengue,7,de 20 a 24 anos,1,san fernando,chaco,134
san fernando,22,chaco,2019,13,dengue,8,de 25 a 34 anos,1,san fernando,chaco,135
san fernando,22,chaco,2019,18,dengue,8,de 25 a 34 anos,1,san fernando,chaco,136
san fernando,22,chaco,2019,19,dengue,8,de 25 a 34 anos,1,san fernando,chaco,137
san fernando,22,chaco,2019,26,dengue,8,de 25 a 34 anos,1,san fernando,chaco,138
san fernando,22,chaco,2019,21,dengue,9,de 35 a 44 anos,1,san fernando,chaco,139
san fernando,22,chaco,2019,10,dengue,10,de 45 a 65 anos,1,san fernando,chaco,140
san fernando,22,chaco,2019,11,dengue,10,de 45 a 65 anos,1,san fernando,chaco,141
san fernando,22,chaco,2019,8,dengue,11,mayores de 65 anos,1,san fernando,chaco,142
sargento cabral,22,chaco,2019,15,dengue,10,de 45 a 65 anos,1,sargento cabral,chaco,143
bermejo,34,formosa,2019,1,dengue,8,de 25 a 34 anos,1,bermejo,formosa,144
matacos,34,formosa,2019,14,dengue,6,de 15 a 19 anos,1,matacos,formosa,145
matacos,34,formosa,2019,3,dengue,7,de 20 a 24 anos,1,matacos,formosa,146
matacos,34,formosa,2019,2,dengue,8,de 25 a 34 anos,1,matacos,formosa,147
matacos,34,formosa,2019,3,dengue,8,de 25 a 34 anos,1,matacos,formosa,148
matacos,34,formosa,2019,2,dengue,9,de 35 a 44 anos,2,matacos,formosa,149
matacos,34,formosa,2019,3,dengue,9,de 35 a 44 anos,2,matacos,formosa,150
matacos,34,formosa,2019,2,dengue,10,de 45 a 65 anos,1,matacos,formosa,151
matacos,34,formosa,2019,3,dengue,10,de 45 a 65 anos,1,matacos,formosa,152
matacos,34,formosa,2019,1,dengue,11,mayores de 65 anos,1,matacos,formosa,153
matacos,34,formosa,2019,3,dengue,11,mayores de 65 anos,1,matacos,formosa,154
pirane,34,formosa,2019,3,dengue,8,de 25 a 34 anos,1,pirane,formosa,155
berazategui,38,buenos aires,2019,12,dengue,10,de 45 a 65 anos,1,berazategui,jujuy,156
cochinoca,38,jujuy,2019,20,dengue,11,mayores de 65 anos,1,cochinoca,jujuy,157
ledesma,38,jujuy,2019,7,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,158
ledesma,38,jujuy,2019,10,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,159
ledesma,38,jujuy,2019,13,dengue,5,de 10 a 14 anos,2,ledesma,jujuy,160
ledesma,38,jujuy,2019,14,dengue,5,de 10 a 14 anos,8,ledesma,jujuy,161
ledesma,38,jujuy,2019,15,dengue,5,de 10 a 14 anos,3,ledesma,jujuy,162
ledesma,38,jujuy,2019,16,dengue,5,de 10 a 14 anos,3,ledesma,jujuy,163
ledesma,38,jujuy,2019,17,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,164
ledesma,38,jujuy,2019,18,dengue,5,de 10 a 14 anos,4,ledesma,jujuy,165
ledesma,38,jujuy,2019,19,dengue,5,de 10 a 14 anos,11,ledesma,jujuy,166
ledesma,38,jujuy,2019,20,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,167
ledesma,38,jujuy,2019,21,dengue,5,de 10 a 14 anos,5,ledesma,jujuy,168
ledesma,38,jujuy,2019,11,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,169
ledesma,38,jujuy,2019,13,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,170
ledesma,38,jujuy,2019,14,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,171
ledesma,38,jujuy,2019,15,dengue,6,de 15 a 19 anos,4,ledesma,jujuy,172
ledesma,38,jujuy,2019,16,dengue,6,de 15 a 19 anos,6,ledesma,jujuy,173
ledesma,38,jujuy,2019,17,dengue,6,de 15 a 19 anos,8,ledesma,jujuy,174
ledesma,38,jujuy,2019,18,dengue,6,de 15 a 19 anos,7,ledesma,jujuy,175
ledesma,38,jujuy,2019,19,dengue,6,de 15 a 19 anos,16,ledesma,jujuy,176
ledesma,38,jujuy,2019,20,dengue,6,de 15 a 19 anos,12,ledesma,jujuy,177
ledesma,38,jujuy,2019,21,dengue,6,de 15 a 19 anos,5,ledesma,jujuy,178
ledesma,38,jujuy,2019,23,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,179
ledesma,38,jujuy,2019,25,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,180
ledesma,38,jujuy,2019,14,dengue,3,de 2 a 4 anos,3,ledesma,jujuy,181
ledesma,38,jujuy,2019,17,dengue,3,de 2 a 4 anos,2,ledesma,jujuy,182
ledesma,38,jujuy,2019,18,dengue,3,de 2 a 4 anos,2,ledesma,jujuy,183
ledesma,38,jujuy,2019,20,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,184
ledesma,38,jujuy,2019,21,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,185
ledesma,38,jujuy,2019,23,dengue,3,de 2 a 4 anos,1,ledesma,jujuy,186
ledesma,38,jujuy,2019,11,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,187
ledesma,38,jujuy,2019,13,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,188
ledesma,38,jujuy,2019,15,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,189
ledesma,38,jujuy,2019,16,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,190
ledesma,38,jujuy,2019,17,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,191
ledesma,38,jujuy,2019,18,dengue,7,de 20 a 24 anos,5,ledesma,jujuy,192
ledesma,38,jujuy,2019,19,dengue,7,de 20 a 24 anos,6,ledesma,jujuy,193
ledesma,38,jujuy,2019,20,dengue,7,de 20 a 24 anos,9,ledesma,jujuy,194
ledesma,38,jujuy,2019,21,dengue,7,de 20 a 24 anos,4,ledesma,jujuy,195
ledesma,38,jujuy,2019,22,dengue,7,de 20 a 24 anos,2,ledesma,jujuy,196
ledesma,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,3,ledesma,jujuy,197
ledesma,38,jujuy,2019,24,dengue,7,de 20 a 24 anos,1,ledesma,jujuy,198
ledesma,38,jujuy,2019,17,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,199
ledesma,38,jujuy,2019,23,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,200
ledesma,38,jujuy,2019,9,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,201
ledesma,38,jujuy,2019,10,dengue,8,de 25 a 34 anos,5,ledesma,jujuy,202
ledesma,38,jujuy,2019,11,dengue,8,de 25 a 34 anos,4,ledesma,jujuy,203
ledesma,38,jujuy,2019,12,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,204
ledesma,38,jujuy,2019,13,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,205
ledesma,38,jujuy,2019,14,dengue,8,de 25 a 34 anos,6,ledesma,jujuy,206
ledesma,38,jujuy,2019,15,dengue,8,de 25 a 34 anos,8,ledesma,jujuy,207
ledesma,38,jujuy,2019,16,dengue,8,de 25 a 34 anos,10,ledesma,jujuy,208
ledesma,38,jujuy,2019,17,dengue,8,de 25 a 34 anos,10,ledesma,jujuy,209
ledesma,38,jujuy,2019,18,dengue,8,de 25 a 34 anos,14,ledesma,jujuy,210
ledesma,38,jujuy,2019,19,dengue,8,de 25 a 34 anos,17,ledesma,jujuy,211
ledesma,38,jujuy,2019,20,dengue,8,de 25 a 34 anos,15,ledesma,jujuy,212
ledesma,38,jujuy,2019,21,dengue,8,de 25 a 34 anos,8,ledesma,jujuy,213
ledesma,38,jujuy,2019,22,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,214
ledesma,38,jujuy,2019,23,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,215
ledesma,38,jujuy,2019,24,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,216
ledesma,38,jujuy,2019,25,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,217
ledesma,38,jujuy,2019,13,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,218
ledesma,38,jujuy,2019,8,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,219
ledesma,38,jujuy,2019,11,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,220
ledesma,38,jujuy,2019,12,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,221
ledesma,38,jujuy,2019,13,dengue,9,de 35 a 44 anos,2,ledesma,jujuy,222
ledesma,38,jujuy,2019,14,dengue,9,de 35 a 44 anos,4,ledesma,jujuy,223
ledesma,38,jujuy,2019,15,dengue,9,de 35 a 44 anos,8,ledesma,jujuy,224
ledesma,38,jujuy,2019,16,dengue,9,de 35 a 44 anos,3,ledesma,jujuy,225
ledesma,38,jujuy,2019,17,dengue,9,de 35 a 44 anos,10,ledesma,jujuy,226
ledesma,38,jujuy,2019,18,dengue,9,de 35 a 44 anos,12,ledesma,jujuy,227
ledesma,38,jujuy,2019,19,dengue,9,de 35 a 44 anos,16,ledesma,jujuy,228
ledesma,38,jujuy,2019,20,dengue,9,de 35 a 44 anos,15,ledesma,jujuy,229
ledesma,38,jujuy,2019,21,dengue,9,de 35 a 44 anos,5,ledesma,jujuy,230
ledesma,38,jujuy,2019,22,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,231
ledesma,38,jujuy,2019,23,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,232
ledesma,38,jujuy,2019,25,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,233
ledesma,38,jujuy,2019,9,dengue,10,de 45 a 65 anos,2,ledesma,jujuy,234
ledesma,38,jujuy,2019,10,dengue,10,de 45 a 65 anos,3,ledesma,jujuy,235
ledesma,38,jujuy,2019,11,dengue,10,de 45 a 65 anos,3,ledesma,jujuy,236
ledesma,38,jujuy,2019,12,dengue,10,de 45 a 65 anos,2,ledesma,jujuy,237
ledesma,38,jujuy,2019,13,dengue,10,de 45 a 65 anos,8,ledesma,jujuy,238
ledesma,38,jujuy,2019,14,dengue,10,de 45 a 65 anos,7,ledesma,jujuy,239
ledesma,38,jujuy,2019,15,dengue,10,de 45 a 65 anos,9,ledesma,jujuy,240
ledesma,38,jujuy,2019,16,dengue,10,de 45 a 65 anos,6,ledesma,jujuy,241
ledesma,38,jujuy,2019,17,dengue,10,de 45 a 65 anos,19,ledesma,jujuy,242
ledesma,38,jujuy,2019,18,dengue,10,de 45 a 65 anos,16,ledesma,jujuy,243
ledesma,38,jujuy,2019,19,dengue,10,de 45 a 65 anos,18,ledesma,jujuy,244
ledesma,38,jujuy,2019,20,dengue,10,de 45 a 65 anos,10,ledesma,jujuy,245
ledesma,38,jujuy,2019,21,dengue,10,de 45 a 65 anos,16,ledesma,jujuy,246
ledesma,38,jujuy,2019,22,dengue,10,de 45 a 65 anos,1,ledesma,jujuy,247
ledesma,38,jujuy,2019,23,dengue,10,de 45 a 65 anos,2,ledesma,jujuy,248
ledesma,38,jujuy,2019,24,dengue,10,de 45 a 65 anos,3,ledesma,jujuy,249
ledesma,38,jujuy,2019,9,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,250
ledesma,38,jujuy,2019,13,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,251
ledesma,38,jujuy,2019,14,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,252
ledesma,38,jujuy,2019,15,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,253
ledesma,38,jujuy,2019,16,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,254
ledesma,38,jujuy,2019,17,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,255
ledesma,38,jujuy,2019,18,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,256
ledesma,38,jujuy,2019,19,dengue,4,de 5 a 9 anos,5,ledesma,jujuy,257
ledesma,38,jujuy,2019,20,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,258
ledesma,38,jujuy,2019,22,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,259
ledesma,38,jujuy,2019,23,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,260
ledesma,38,jujuy,2019,10,dengue,11,mayores de 65 anos,1,ledesma,jujuy,261
ledesma,38,jujuy,2019,11,dengue,11,mayores de 65 anos,3,ledesma,jujuy,262
ledesma,38,jujuy,2019,14,dengue,11,mayores de 65 anos,1,ledesma,jujuy,263
ledesma,38,jujuy,2019,17,dengue,11,mayores de 65 anos,3,ledesma,jujuy,264
ledesma,38,jujuy,2019,18,dengue,11,mayores de 65 anos,1,ledesma,jujuy,265
ledesma,38,jujuy,2019,19,dengue,11,mayores de 65 anos,3,ledesma,jujuy,266
ledesma,38,jujuy,2019,20,dengue,11,mayores de 65 anos,2,ledesma,jujuy,267
ledesma,38,jujuy,2019,21,dengue,11,mayores de 65 anos,1,ledesma,jujuy,268
ledesma,38,jujuy,2019,23,dengue,11,mayores de 65 anos,1,ledesma,jujuy,269
ledesma,38,jujuy,2019,24,dengue,11,mayores de 65 anos,1,ledesma,jujuy,270
ledesma,38,jujuy,2019,29,dengue,11,mayores de 65 anos,1,ledesma,jujuy,271
palpala,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,1,palpala,jujuy,272
san antonio,38,jujuy,2019,23,dengue,9,de 35 a 44 anos,1,san antonio,jujuy,273
santa barbara,38,jujuy,2019,14,dengue,5,de 10 a 14 anos,1,santa barbara,jujuy,274
santa barbara,38,jujuy,2019,18,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,275
santa barbara,38,jujuy,2019,21,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,276
santa barbara,38,jujuy,2019,25,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,277
santa barbara,38,jujuy,2019,17,dengue,7,de 20 a 24 anos,1,santa barbara,jujuy,278
santa barbara,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,1,santa barbara,jujuy,279
santa barbara,38,jujuy,2019,7,dengue,8,de 25 a 34 anos,1,santa barbara,jujuy,280
