departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020
comuna 10,2,ciudad de buenos aires,2025,11,dengue,8,de 25 a 34 anos,1,comuna 10,ciudad de buenos aires,52,2010
comuna 10,2,ciudad de buenos aires,2025,11,dengue,9,de 35 a 44 anos,1,comuna 10,ciudad de buenos aires,53,2010
comuna 10,2,ciudad de buenos aires,2025,16,dengue,9,de 35 a 44 anos,1,comuna 10,ciudad de buenos aires,54,2010
comuna 10,2,ciudad de buenos aires,2025,18,dengue,9,de 35 a 44 anos,1,comuna 10,ciudad de buenos aires,55,2010
comuna 10,2,ciudad de buenos aires,2025,13,dengue,11,mayores de 65 anos,1,comuna 10,ciudad de buenos aires,56,2010
comuna 11,2,ciudad de buenos aires,2025,8,dengue,6,de 15 a 19 anos,1,comuna 11,ciudad de buenos aires,57,2011
comuna 11,2,ciudad de buenos aires,2025,12,dengue,6,de 15 a 19 anos,1,comuna 11,ciudad de buenos aires,58,2011
comuna 11,2,ciudad de buenos aires,2025,14,dengue,6,de 15 a 19 anos,1,comuna 11,ciudad de buenos aires,59,2011
comuna 11,2,ciudad de buenos aires,2025,13,dengue,7,de 20 a 24 anos,1,comuna 11,ciudad de buenos aires,60,2011
comuna 11,2,ciudad de buenos aires,2025,11,dengue,8,de 25 a 34 anos,1,comuna 11,ciudad de buenos aires,61,2011
comuna 11,2,ciudad de buenos aires,2025,6,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,62,2011
comuna 11,2,ciudad de buenos aires,2025,7,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,63,2011
comuna 11,2,ciudad de buenos aires,2025,10,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,64,2011
comuna 11,2,ciudad de buenos aires,2025,12,dengue,9,de 35 a 44 anos,2,comuna 11,ciudad de buenos aires,65,2011
comuna 11,2,ciudad de buenos aires,2025,13,dengue,9,de 35 a 44 anos,2,comuna 11,ciudad de buenos aires,66,2011
comuna 11,2,ciudad de buenos aires,2025,14,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,67,2011
comuna 11,2,ciudad de buenos aires,2025,15,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,68,2011
comuna 11,2,ciudad de buenos aires,2025,17,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,69,2011
comuna 11,2,ciudad de buenos aires,2025,18,dengue,9,de 35 a 44 anos,1,comuna 11,ciudad de buenos aires,70,2011
comuna 11,2,ciudad de buenos aires,2025,7,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,71,2011
comuna 11,2,ciudad de buenos aires,2025,11,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,72,2011
comuna 11,2,ciudad de buenos aires,2025,12,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,73,2011
comuna 11,2,ciudad de buenos aires,2025,13,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,74,2011
comuna 11,2,ciudad de buenos aires,2025,14,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,75,2011
comuna 11,2,ciudad de buenos aires,2025,19,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,76,2011
comuna 11,2,ciudad de buenos aires,2025,21,dengue,10,de 45 a 65 anos,1,comuna 11,ciudad de buenos aires,77,2011
comuna 11,2,ciudad de buenos aires,2025,6,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,78,2011
comuna 11,2,ciudad de buenos aires,2025,7,dengue,11,mayores de 65 anos,3,comuna 11,ciudad de buenos aires,79,2011
comuna 11,2,ciudad de buenos aires,2025,10,dengue,11,mayores de 65 anos,4,comuna 11,ciudad de buenos aires,80,2011
comuna 11,2,ciudad de buenos aires,2025,11,dengue,11,mayores de 65 anos,3,comuna 11,ciudad de buenos aires,81,2011
comuna 11,2,ciudad de buenos aires,2025,12,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,82,2011
comuna 11,2,ciudad de buenos aires,2025,13,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,83,2011
comuna 11,2,ciudad de buenos aires,2025,14,dengue,11,mayores de 65 anos,3,comuna 11,ciudad de buenos aires,84,2011
comuna 11,2,ciudad de buenos aires,2025,15,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,85,2011
comuna 11,2,ciudad de buenos aires,2025,16,dengue,11,mayores de 65 anos,3,comuna 11,ciudad de buenos aires,86,2011
comuna 11,2,ciudad de buenos aires,2025,18,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,87,2011
comuna 11,2,ciudad de buenos aires,2025,7,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,88,2011
comuna 11,2,ciudad de buenos aires,2025,8,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,89,2011
comuna 11,2,ciudad de buenos aires,2025,9,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,90,2011
comuna 11,2,ciudad de buenos aires,2025,12,dengue,11,mayores de 65 anos,2,comuna 11,ciudad de buenos aires,91,2011
comuna 11,2,ciudad de buenos aires,2025,14,dengue,11,mayores de 65 anos,3,comuna 11,ciudad de buenos aires,92,2011
comuna 11,2,ciudad de buenos aires,2025,15,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,93,2011
comuna 11,2,ciudad de buenos aires,2025,18,dengue,11,mayores de 65 anos,1,comuna 11,ciudad de buenos aires,94,2011
comuna 12,2,ciudad de buenos aires,2025,20,dengue,9,de 35 a 44 anos,1,comuna 12,ciudad de buenos aires,95,2012
comuna 12,2,ciudad de buenos aires,2025,15,dengue,10,de 45 a 65 anos,1,comuna 12,ciudad de buenos aires,96,2012
comuna 12,2,ciudad de buenos aires,2025,11,dengue,11,mayores de 65 anos,2,comuna 12,ciudad de buenos aires,97,2012
comuna 12,2,ciudad de buenos aires,2025,12,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,98,2012
comuna 12,2,ciudad de buenos aires,2025,14,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,99,2012
comuna 12,2,ciudad de buenos aires,2025,15,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,100,2012
comuna 12,2,ciudad de buenos aires,2025,16,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,101,2012
comuna 12,2,ciudad de buenos aires,2025,18,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,102,2012
comuna 12,2,ciudad de buenos aires,2025,19,dengue,11,mayores de 65 anos,1,comuna 12,ciudad de buenos aires,103,2012
comuna 13,2,ciudad de buenos aires,2025,3,dengue,9,de 35 a 44 anos,1,comuna 13,ciudad de buenos aires,104,2013
comuna 13,2,ciudad de buenos aires,2025,2,dengue,11,mayores de 65 anos,1,comuna 13,ciudad de buenos aires,105,2013
comuna 13,2,ciudad de buenos aires,2025,11,dengue,11,mayores de 65 anos,1,comuna 13,ciudad de buenos aires,106,2013
comuna 14,2,ciudad de buenos aires,2025,6,dengue,5,de 10 a 14 anos,1,comuna 14,ciudad de buenos aires,107,2014
comuna 14,2,ciudad de buenos aires,2025,11,dengue,9,de 35 a 44 anos,1,comuna 14,ciudad de buenos aires,108,2014
comuna 14,2,ciudad de buenos aires,2025,8,dengue,10,de 45 a 65 anos,1,comuna 14,ciudad de buenos aires,109,2014
comuna 14,2,ciudad de buenos aires,2025,16,dengue,10,de 45 a 65 anos,1,comuna 14,ciudad de buenos aires,110,2014
comuna 14,2,ciudad de buenos aires,2025,6,dengue durante la gestacion,9,de 35 a 44 anos,1,comuna 14,ciudad de buenos aires,111,2014
comuna 15,2,ciudad de buenos aires,2025,15,dengue,8,de 25 a 34 anos,1,comuna 15,ciudad de buenos aires,112,2015
comuna 15,2,ciudad de buenos aires,2025,10,dengue,9,de 35 a 44 anos,1,comuna 15,ciudad de buenos aires,113,2015
comuna 15,2,ciudad de buenos aires,2025,18,dengue,9,de 35 a 44 anos,1,comuna 15,ciudad de buenos aires,114,2015
comuna 15,2,ciudad de buenos aires,2025,13,dengue,11,mayores de 65 anos,1,comuna 15,ciudad de buenos aires,115,2015
comuna 15,2,ciudad de buenos aires,2025,16,dengue,11,mayores de 65 anos,1,comuna 15,ciudad de buenos aires,116,2015
comuna 15,2,ciudad de buenos aires,2025,21,dengue,11,mayores de 65 anos,1,comuna 15,ciudad de buenos aires,117,2015
almirante brown,6,buenos aires,2025,15,dengue,9,de 35 a 44 anos,1,almirante brown,buenos aires,118,6028
almirante brown,6,buenos aires,2025,11,dengue durante la gestacion,8,de 25 a 34 anos,1,almirante brown,buenos aires,119,6028
avellaneda,6,rio negro,2025,13,dengue,8,de 25 a 34 anos,2,avellaneda,buenos aires,120,62014
avellaneda,6,rio negro,2025,9,dengue,10,de 45 a 65 anos,1,avellaneda,buenos aires,121,62014
avellaneda,6,rio negro,2025,10,dengue,10,de 45 a 65 anos,1,avellaneda,buenos aires,122,62014
avellaneda,6,rio negro,2025,15,dengue,10,de 45 a 65 anos,1,avellaneda,buenos aires,123,62014
avellaneda,6,rio negro,2025,15,dengue,11,mayores de 65 anos,1,avellaneda,buenos aires,124,62014
avellaneda,6,rio negro,2025,16,dengue,11,mayores de 65 anos,1,avellaneda,buenos aires,125,62014
azul,6,buenos aires,2025,17,dengue,11,mayores de 65 anos,1,azul,buenos aires,126,6049
general angel vera penaloza,6,la rioja,2025,17,dengue,9,de 35 a 44 anos,1,bahia blanca,buenos aires,127,46056
general angel vera penaloza,6,la rioja,2025,14,dengue,10,de 45 a 65 anos,1,bahia blanca,buenos aires,128,46056
general angel vera penaloza,6,la rioja,2025,17,dengue durante la gestacion,9,de 35 a 44 anos,1,bahia blanca,buenos aires,129,46056
berazategui,6,buenos aires,2025,14,dengue,10,de 45 a 65 anos,1,berazategui,buenos aires,130,6091
capitan sarmiento,6,buenos aires,2025,14,dengue,11,mayores de 65 anos,1,capitan sarmiento,buenos aires,131,6140
carlos tejedor,6,buenos aires,2025,9,dengue,11,mayores de 65 anos,1,carlos tejedor,buenos aires,132,6154
colon,6,cordoba,2025,14,dengue,7,de 20 a 24 anos,1,colon,buenos aires,133,14021
colon,6,cordoba,2025,16,dengue,8,de 25 a 34 anos,2,colon,buenos aires,134,14021
colon,6,cordoba,2025,20,dengue,11,mayores de 65 anos,1,colon,buenos aires,135,14021
coronel de marina l rosales,6,buenos aires,2025,14,dengue,4,de 5 a 9 anos,1,coronel de marina l rosales,buenos aires,136,6182
escobar,6,buenos aires,2025,17,dengue,6,de 15 a 19 anos,1,escobar,buenos aires,137,6252
esteban echeverria,6,buenos aires,2025,18,dengue,5,de 10 a 14 anos,1,esteban echeverria,buenos aires,138,6260
esteban echeverria,6,buenos aires,2025,16,dengue,6,de 15 a 19 anos,1,esteban echeverria,buenos aires,139,6260
esteban echeverria,6,buenos aires,2025,28,dengue,7,de 20 a 24 anos,1,esteban echeverria,buenos aires,140,6260
esteban echeverria,6,buenos aires,2025,15,dengue,8,de 25 a 34 anos,1,esteban echeverria,buenos aires,141,6260
esteban echeverria,6,buenos aires,2025,14,dengue,9,de 35 a 44 anos,2,esteban echeverria,buenos aires,142,6260
esteban echeverria,6,buenos aires,2025,16,dengue,9,de 35 a 44 anos,1,esteban echeverria,buenos aires,143,6260
esteban echeverria,6,buenos aires,2025,13,dengue,10,de 45 a 65 anos,1,esteban echeverria,buenos aires,144,6260
esteban echeverria,6,buenos aires,2025,14,dengue,10,de 45 a 65 anos,1,esteban echeverria,buenos aires,145,6260
esteban echeverria,6,buenos aires,2025,15,dengue,11,mayores de 65 anos,1,esteban echeverria,buenos aires,146,6260
esteban echeverria,6,buenos aires,2025,14,dengue,11,mayores de 65 anos,1,esteban echeverria,buenos aires,147,6260
florencio varela,6,buenos aires,2025,15,dengue,9,de 35 a 44 anos,1,florencio varela,buenos aires,148,6274
general pueyrredon,6,buenos aires,2025,17,dengue,9,de 35 a 44 anos,1,general pueyrredon,buenos aires,149,6357
general pueyrredon,6,buenos aires,2025,26,dengue,9,de 35 a 44 anos,1,general pueyrredon,buenos aires,150,6357
general pueyrredon,6,buenos aires,2025,9,dengue,10,de 45 a 65 anos,1,general pueyrredon,buenos aires,151,6357
general san martin,6,cordoba,2025,18,dengue,2,de 13 a 24 meses,1,general san martin,buenos aires,152,14042
general san martin,6,cordoba,2025,14,dengue,4,de 5 a 9 anos,1,general san martin,buenos aires,153,14042
general san martin,6,cordoba,2025,13,dengue,5,de 10 a 14 anos,1,general san martin,buenos aires,154,14042
general san martin,6,cordoba,2025,18,dengue,5,de 10 a 14 anos,2,general san martin,buenos aires,155,14042
general san martin,6,cordoba,2025,19,dengue,5,de 10 a 14 anos,1,general san martin,buenos aires,156,14042
general san martin,6,cordoba,2025,2,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,157,14042
general san martin,6,cordoba,2025,10,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,158,14042
general san martin,6,cordoba,2025,12,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,159,14042
general san martin,6,cordoba,2025,14,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,160,14042
general san martin,6,cordoba,2025,17,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,161,14042
general san martin,6,cordoba,2025,18,dengue,6,de 15 a 19 anos,1,general san martin,buenos aires,162,14042
general san martin,6,cordoba,2025,10,dengue,7,de 20 a 24 anos,1,general san martin,buenos aires,163,14042
general san martin,6,cordoba,2025,11,dengue,7,de 20 a 24 anos,1,general san martin,buenos aires,164,14042
general san martin,6,cordoba,2025,13,dengue,7,de 20 a 24 anos,1,general san martin,buenos aires,165,14042
general san martin,6,cordoba,2025,16,dengue,7,de 20 a 24 anos,2,general san martin,buenos aires,166,14042
general san martin,6,cordoba,2025,11,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,167,14042
general san martin,6,cordoba,2025,13,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,168,14042
general san martin,6,cordoba,2025,14,dengue,8,de 25 a 34 anos,2,general san martin,buenos aires,169,14042
general san martin,6,cordoba,2025,15,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,170,14042
general san martin,6,cordoba,2025,16,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,171,14042
general san martin,6,cordoba,2025,18,dengue,8,de 25 a 34 anos,1,general san martin,buenos aires,172,14042
general san martin,6,cordoba,2025,7,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,173,14042
general san martin,6,cordoba,2025,9,dengue,9,de 35 a 44 anos,2,general san martin,buenos aires,174,14042
general san martin,6,cordoba,2025,10,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,175,14042
general san martin,6,cordoba,2025,11,dengue,9,de 35 a 44 anos,3,general san martin,buenos aires,176,14042
general san martin,6,cordoba,2025,12,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,177,14042
general san martin,6,cordoba,2025,13,dengue,9,de 35 a 44 anos,3,general san martin,buenos aires,178,14042
general san martin,6,cordoba,2025,14,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,179,14042
general san martin,6,cordoba,2025,15,dengue,9,de 35 a 44 anos,2,general san martin,buenos aires,180,14042
general san martin,6,cordoba,2025,16,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,181,14042
general san martin,6,cordoba,2025,17,dengue,9,de 35 a 44 anos,2,general san martin,buenos aires,182,14042
general san martin,6,cordoba,2025,18,dengue,9,de 35 a 44 anos,1,general san martin,buenos aires,183,14042
general san martin,6,cordoba,2025,10,dengue,10,de 45 a 65 anos,2,general san martin,buenos aires,184,14042
general san martin,6,cordoba,2025,11,dengue,10,de 45 a 65 anos,1,general san martin,buenos aires,185,14042
general san martin,6,cordoba,2025,12,dengue,10,de 45 a 65 anos,4,general san martin,buenos aires,186,14042
general san martin,6,cordoba,2025,13,dengue,10,de 45 a 65 anos,1,general san martin,buenos aires,187,14042
general san martin,6,cordoba,2025,14,dengue,10,de 45 a 65 anos,2,general san martin,buenos aires,188,14042
general san martin,6,cordoba,2025,15,dengue,10,de 45 a 65 anos,1,general san martin,buenos aires,189,14042
general san martin,6,cordoba,2025,16,dengue,10,de 45 a 65 anos,3,general san martin,buenos aires,190,14042
general san martin,6,cordoba,2025,20,dengue,10,de 45 a 65 anos,2,general san martin,buenos aires,191,14042
general san martin,6,cordoba,2025,5,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,192,14042
general san martin,6,cordoba,2025,6,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,193,14042
general san martin,6,cordoba,2025,8,dengue,11,mayores de 65 anos,3,general san martin,buenos aires,194,14042
general san martin,6,cordoba,2025,9,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,195,14042
general san martin,6,cordoba,2025,10,dengue,11,mayores de 65 anos,3,general san martin,buenos aires,196,14042
general san martin,6,cordoba,2025,11,dengue,11,mayores de 65 anos,6,general san martin,buenos aires,197,14042
general san martin,6,cordoba,2025,12,dengue,11,mayores de 65 anos,4,general san martin,buenos aires,198,14042
general san martin,6,cordoba,2025,13,dengue,11,mayores de 65 anos,5,general san martin,buenos aires,199,14042
general san martin,6,cordoba,2025,14,dengue,11,mayores de 65 anos,3,general san martin,buenos aires,200,14042
general san martin,6,cordoba,2025,15,dengue,11,mayores de 65 anos,4,general san martin,buenos aires,201,14042
general san martin,6,cordoba,2025,16,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,202,14042
general san martin,6,cordoba,2025,17,dengue,11,mayores de 65 anos,3,general san martin,buenos aires,203,14042
general san martin,6,cordoba,2025,18,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,204,14042
general san martin,6,cordoba,2025,7,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,205,14042
general san martin,6,cordoba,2025,8,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,206,14042
general san martin,6,cordoba,2025,9,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,207,14042
general san martin,6,cordoba,2025,11,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,208,14042
general san martin,6,cordoba,2025,12,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,209,14042
general san martin,6,cordoba,2025,13,dengue,11,mayores de 65 anos,3,general san martin,buenos aires,210,14042
general san martin,6,cordoba,2025,15,dengue,11,mayores de 65 anos,1,general san martin,buenos aires,211,14042
hurlingham,6,buenos aires,2025,18,dengue,4,de 5 a 9 anos,1,hurlingham,buenos aires,212,6408
hurlingham,6,buenos aires,2025,12,dengue,7,de 20 a 24 anos,1,hurlingham,buenos aires,213,6408
hurlingham,6,buenos aires,2025,13,dengue,7,de 20 a 24 anos,1,hurlingham,buenos aires,214,6408
hurlingham,6,buenos aires,2025,13,dengue,8,de 25 a 34 anos,1,hurlingham,buenos aires,215,6408
hurlingham,6,buenos aires,2025,17,dengue,8,de 25 a 34 anos,1,hurlingham,buenos aires,216,6408
hurlingham,6,buenos aires,2025,13,dengue,9,de 35 a 44 anos,2,hurlingham,buenos aires,217,6408
hurlingham,6,buenos aires,2025,18,dengue,9,de 35 a 44 anos,1,hurlingham,buenos aires,218,6408
hurlingham,6,buenos aires,2025,6,dengue,11,mayores de 65 anos,1,hurlingham,buenos aires,219,6408
hurlingham,6,buenos aires,2025,16,dengue,11,mayores de 65 anos,1,hurlingham,buenos aires,220,6408
hurlingham,6,buenos aires,2025,19,dengue,11,mayores de 65 anos,1,hurlingham,buenos aires,221,6408
ituzaingo,6,corrientes,2025,15,dengue,4,de 5 a 9 anos,1,ituzaingo,buenos aires,222,18084
ituzaingo,6,corrientes,2025,21,dengue,5,de 10 a 14 anos,1,ituzaingo,buenos aires,223,18084
ituzaingo,6,corrientes,2025,12,dengue,6,de 15 a 19 anos,1,ituzaingo,buenos aires,224,18084
ituzaingo,6,corrientes,2025,18,dengue,6,de 15 a 19 anos,1,ituzaingo,buenos aires,225,18084
ituzaingo,6,corrientes,2025,19,dengue,6,de 15 a 19 anos,1,ituzaingo,buenos aires,226,18084
ituzaingo,6,corrientes,2025,8,dengue,7,de 20 a 24 anos,1,ituzaingo,buenos aires,227,18084
ituzaingo,6,corrientes,2025,9,dengue,7,de 20 a 24 anos,1,ituzaingo,buenos aires,228,18084
ituzaingo,6,corrientes,2025,11,dengue,7,de 20 a 24 anos,1,ituzaingo,buenos aires,229,18084
ituzaingo,6,corrientes,2025,12,dengue,7,de 20 a 24 anos,2,ituzaingo,buenos aires,230,18084
ituzaingo,6,corrientes,2025,15,dengue,7,de 20 a 24 anos,1,ituzaingo,buenos aires,231,18084
ituzaingo,6,corrientes,2025,18,dengue,7,de 20 a 24 anos,1,ituzaingo,buenos aires,232,18084
ituzaingo,6,corrientes,2025,11,dengue,8,de 25 a 34 anos,1,ituzaingo,buenos aires,233,18084
