departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
general jose de san martin,66,salta,2021,14,dengue,3,de 2 a 4 anos,1,general jose de san martin,salta,36,66056,187231
general jose de san martin,66,salta,2021,17,dengue,3,de 2 a 4 anos,1,general jose de san martin,salta,37,66056,187231
oran,66,salta,2021,11,dengue,3,de 2 a 4 anos,2,oran,salta,38,66126,164544
oran,66,salta,2021,15,dengue,3,de 2 a 4 anos,3,oran,salta,39,66126,164544
oran,66,salta,2021,16,dengue,3,de 2 a 4 anos,4,oran,salta,40,66126,164544
oran,66,salta,2021,17,dengue,3,de 2 a 4 anos,4,oran,salta,41,66126,164544
oran,66,salta,2021,19,dengue,3,de 2 a 4 anos,1,oran,salta,42,66126,164544
oran,66,salta,2021,22,dengue,3,de 2 a 4 anos,1,oran,salta,43,66126,164544
rivadavia,66,mendoza,2021,16,dengue,3,de 2 a 4 anos,1,rivadavia,salta,44,50084,64071
rivadavia,66,mendoza,2021,18,dengue,3,de 2 a 4 anos,2,rivadavia,salta,45,50084,64071
merlo,6,buenos aires,2021,13,dengue,4,de 5 a 9 anos,1,merlo,buenos aires,46,6539,613509
federacion,30,entre rios,2021,17,dengue,4,de 5 a 9 anos,1,federacion,entre rios,47,30028,84769
patino,34,formosa,2021,5,dengue,4,de 5 a 9 anos,4,patino,formosa,48,34035,77488
patino,34,formosa,2021,6,dengue,4,de 5 a 9 anos,2,patino,formosa,49,34035,77488
patino,34,formosa,2021,7,dengue,4,de 5 a 9 anos,2,patino,formosa,50,34035,77488
patino,34,formosa,2021,8,dengue,4,de 5 a 9 anos,1,patino,formosa,51,34035,77488
patino,34,formosa,2021,10,dengue,4,de 5 a 9 anos,5,patino,formosa,52,34035,77488
patino,34,formosa,2021,11,dengue,4,de 5 a 9 anos,2,patino,formosa,53,34035,77488
patino,34,formosa,2021,13,dengue,4,de 5 a 9 anos,1,patino,formosa,54,34035,77488
ledesma,38,jujuy,2021,14,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,55,38035,89823
ledesma,38,jujuy,2021,15,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,56,38035,89823
ledesma,38,jujuy,2021,16,dengue,4,de 5 a 9 anos,3,ledesma,jujuy,57,38035,89823
ledesma,38,jujuy,2021,17,dengue,4,de 5 a 9 anos,2,ledesma,jujuy,58,38035,89823
ledesma,38,jujuy,2021,22,dengue,4,de 5 a 9 anos,1,ledesma,jujuy,59,38035,89823
santa barbara,38,jujuy,2021,17,dengue,4,de 5 a 9 anos,2,santa barbara,jujuy,60,38070,19185
santa barbara,38,jujuy,2021,18,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,61,38070,19185
santa barbara,38,jujuy,2021,20,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,62,38070,19185
santa barbara,38,jujuy,2021,21,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,63,38070,19185
santa barbara,38,jujuy,2021,23,dengue,4,de 5 a 9 anos,1,santa barbara,jujuy,64,38070,19185
la rioja capital,46,la rioja,2021,9,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,65,46014,226872
la rioja capital,46,la rioja,2021,10,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,66,46014,226872
la rioja capital,46,la rioja,2021,11,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,67,46014,226872
la rioja capital,46,la rioja,2021,12,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,68,46014,226872
la rioja capital,46,la rioja,2021,13,dengue,4,de 5 a 9 anos,1,la rioja capital,la rioja,69,46014,226872
la rioja capital,46,la rioja,2021,15,dengue,4,de 5 a 9 anos,4,la rioja capital,la rioja,70,46014,226872
la rioja capital,46,la rioja,2021,16,dengue,4,de 5 a 9 anos,3,la rioja capital,la rioja,71,46014,226872
la rioja capital,46,la rioja,2021,17,dengue,4,de 5 a 9 anos,3,la rioja capital,la rioja,72,46014,226872
la rioja capital,46,la rioja,2021,18,dengue,4,de 5 a 9 anos,4,la rioja capital,la rioja,73,46014,226872
la rioja capital,46,la rioja,2021,19,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,74,46014,226872
la rioja capital,46,la rioja,2021,20,dengue,4,de 5 a 9 anos,2,la rioja capital,la rioja,75,46014,226872
misiones capital,54,misiones,2021,4,dengue,4,de 5 a 9 anos,1,misiones capital,misiones,76,54028,375429
misiones capital,54,misiones,2021,7,dengue,4,de 5 a 9 anos,1,misiones capital,misiones,77,54028,375429
misiones capital,54,misiones,2021,12,dengue,4,de 5 a 9 anos,2,misiones capital,misiones,78,54028,375429
anta,66,salta,2021,14,dengue,4,de 5 a 9 anos,1,anta,salta,79,66007,69909
anta,66,salta,2021,16,dengue,4,de 5 a 9 anos,2,anta,salta,80,66007,69909
anta,66,salta,2021,17,dengue,4,de 5 a 9 anos,4,anta,salta,81,66007,69909
anta,66,salta,2021,18,dengue,4,de 5 a 9 anos,1,anta,salta,82,66007,69909
anta,66,salta,2021,19,dengue,4,de 5 a 9 anos,1,anta,salta,83,66007,69909
anta,66,salta,2021,22,dengue,4,de 5 a 9 anos,1,anta,salta,84,66007,69909
salta capital,66,salta,2021,13,dengue,4,de 5 a 9 anos,1,salta capital,salta,85,66028,639055
general jose de san martin,66,salta,2021,7,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,86,66056,187231
general jose de san martin,66,salta,2021,8,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,87,66056,187231
general jose de san martin,66,salta,2021,9,dengue,4,de 5 a 9 anos,4,general jose de san martin,salta,88,66056,187231
general jose de san martin,66,salta,2021,10,dengue,4,de 5 a 9 anos,6,general jose de san martin,salta,89,66056,187231
general jose de san martin,66,salta,2021,11,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,90,66056,187231
general jose de san martin,66,salta,2021,13,dengue,4,de 5 a 9 anos,3,general jose de san martin,salta,91,66056,187231
general jose de san martin,66,salta,2021,14,dengue,4,de 5 a 9 anos,4,general jose de san martin,salta,92,66056,187231
general jose de san martin,66,salta,2021,21,dengue,4,de 5 a 9 anos,1,general jose de san martin,salta,93,66056,187231
la caldera,66,salta,2021,9,dengue,4,de 5 a 9 anos,1,la caldera,salta,94,66077,10804
oran,66,salta,2021,3,dengue,4,de 5 a 9 anos,2,oran,salta,95,66126,164544
oran,66,salta,2021,4,dengue,4,de 5 a 9 anos,2,oran,salta,96,66126,164544
oran,66,salta,2021,5,dengue,4,de 5 a 9 anos,1,oran,salta,97,66126,164544
oran,66,salta,2021,6,dengue,4,de 5 a 9 anos,1,oran,salta,98,66126,164544
oran,66,salta,2021,7,dengue,4,de 5 a 9 anos,2,oran,salta,99,66126,164544
oran,66,salta,2021,8,dengue,4,de 5 a 9 anos,2,oran,salta,100,66126,164544
oran,66,salta,2021,9,dengue,4,de 5 a 9 anos,1,oran,salta,101,66126,164544
oran,66,salta,2021,10,dengue,4,de 5 a 9 anos,3,oran,salta,102,66126,164544
oran,66,salta,2021,11,dengue,4,de 5 a 9 anos,3,oran,salta,103,66126,164544
oran,66,salta,2021,12,dengue,4,de 5 a 9 anos,2,oran,salta,104,66126,164544
oran,66,salta,2021,13,dengue,4,de 5 a 9 anos,2,oran,salta,105,66126,164544
oran,66,salta,2021,14,dengue,4,de 5 a 9 anos,3,oran,salta,106,66126,164544
oran,66,salta,2021,15,dengue,4,de 5 a 9 anos,5,oran,salta,107,66126,164544
oran,66,salta,2021,16,dengue,4,de 5 a 9 anos,5,oran,salta,108,66126,164544
oran,66,salta,2021,17,dengue,4,de 5 a 9 anos,3,oran,salta,109,66126,164544
oran,66,salta,2021,18,dengue,4,de 5 a 9 anos,8,oran,salta,110,66126,164544
oran,66,salta,2021,19,dengue,4,de 5 a 9 anos,6,oran,salta,111,66126,164544
oran,66,salta,2021,20,dengue,4,de 5 a 9 anos,2,oran,salta,112,66126,164544
oran,66,salta,2021,21,dengue,4,de 5 a 9 anos,1,oran,salta,113,66126,164544
oran,66,salta,2021,22,dengue,4,de 5 a 9 anos,2,oran,salta,114,66126,164544
oran,66,salta,2021,23,dengue,4,de 5 a 9 anos,1,oran,salta,115,66126,164544
rivadavia,66,mendoza,2021,11,dengue,4,de 5 a 9 anos,1,rivadavia,salta,116,50084,64071
rivadavia,66,mendoza,2021,18,dengue,4,de 5 a 9 anos,1,rivadavia,salta,117,50084,64071
rivadavia,66,mendoza,2021,19,dengue,4,de 5 a 9 anos,1,rivadavia,salta,118,50084,64071
la capital,74,santa fe,2021,10,dengue,4,de 5 a 9 anos,1,la capital,san luis,119,82063,588016
corrientes capital,18,corrientes,2021,14,dengue,5,de 10 a 14 anos,1,corrientes capital,corrientes,120,18021,414927
federacion,30,entre rios,2021,17,dengue,5,de 10 a 14 anos,1,federacion,entre rios,121,30028,84769
patino,34,formosa,2021,2,dengue,5,de 10 a 14 anos,1,patino,formosa,122,34035,77488
patino,34,formosa,2021,4,dengue,5,de 10 a 14 anos,2,patino,formosa,123,34035,77488
patino,34,formosa,2021,5,dengue,5,de 10 a 14 anos,2,patino,formosa,124,34035,77488
patino,34,formosa,2021,6,dengue,5,de 10 a 14 anos,2,patino,formosa,125,34035,77488
patino,34,formosa,2021,7,dengue,5,de 10 a 14 anos,2,patino,formosa,126,34035,77488
patino,34,formosa,2021,8,dengue,5,de 10 a 14 anos,3,patino,formosa,127,34035,77488
patino,34,formosa,2021,10,dengue,5,de 10 a 14 anos,3,patino,formosa,128,34035,77488
patino,34,formosa,2021,11,dengue,5,de 10 a 14 anos,1,patino,formosa,129,34035,77488
el carmen,38,jujuy,2021,13,dengue,5,de 10 a 14 anos,2,el carmen,jujuy,130,38014,118397
ledesma,38,jujuy,2021,11,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,131,38035,89823
ledesma,38,jujuy,2021,14,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,132,38035,89823
ledesma,38,jujuy,2021,15,dengue,5,de 10 a 14 anos,2,ledesma,jujuy,133,38035,89823
ledesma,38,jujuy,2021,16,dengue,5,de 10 a 14 anos,6,ledesma,jujuy,134,38035,89823
ledesma,38,jujuy,2021,17,dengue,5,de 10 a 14 anos,5,ledesma,jujuy,135,38035,89823
ledesma,38,jujuy,2021,19,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,136,38035,89823
ledesma,38,jujuy,2021,21,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,137,38035,89823
ledesma,38,jujuy,2021,22,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,138,38035,89823
ledesma,38,jujuy,2021,24,dengue,5,de 10 a 14 anos,1,ledesma,jujuy,139,38035,89823
santa barbara,38,jujuy,2021,16,dengue,5,de 10 a 14 anos,1,santa barbara,jujuy,140,38070,19185
santa barbara,38,jujuy,2021,18,dengue,5,de 10 a 14 anos,2,santa barbara,jujuy,141,38070,19185
santa barbara,38,jujuy,2021,19,dengue,5,de 10 a 14 anos,1,santa barbara,jujuy,142,38070,19185
santa barbara,38,jujuy,2021,21,dengue,5,de 10 a 14 anos,2,santa barbara,jujuy,143,38070,19185
la rioja capital,46,la rioja,2021,7,dengue,5,de 10 a 14 anos,1,la rioja capital,la rioja,144,46014,226872
la rioja capital,46,la rioja,2021,8,dengue,5,de 10 a 14 anos,1,la rioja capital,la rioja,145,46014,226872
la rioja capital,46,la rioja,2021,9,dengue,5,de 10 a 14 anos,3,la rioja capital,la rioja,146,46014,226872
la rioja capital,46,la rioja,2021,10,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,147,46014,226872
la rioja capital,46,la rioja,2021,11,dengue,5,de 10 a 14 anos,5,la rioja capital,la rioja,148,46014,226872
la rioja capital,46,la rioja,2021,12,dengue,5,de 10 a 14 anos,4,la rioja capital,la rioja,149,46014,226872
la rioja capital,46,la rioja,2021,13,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,150,46014,226872
la rioja capital,46,la rioja,2021,14,dengue,5,de 10 a 14 anos,7,la rioja capital,la rioja,151,46014,226872
la rioja capital,46,la rioja,2021,15,dengue,5,de 10 a 14 anos,8,la rioja capital,la rioja,152,46014,226872
la rioja capital,46,la rioja,2021,16,dengue,5,de 10 a 14 anos,8,la rioja capital,la rioja,153,46014,226872
la rioja capital,46,la rioja,2021,17,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,154,46014,226872
la rioja capital,46,la rioja,2021,18,dengue,5,de 10 a 14 anos,9,la rioja capital,la rioja,155,46014,226872
la rioja capital,46,la rioja,2021,19,dengue,5,de 10 a 14 anos,6,la rioja capital,la rioja,156,46014,226872
la rioja capital,46,la rioja,2021,20,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,157,46014,226872
la rioja capital,46,la rioja,2021,21,dengue,5,de 10 a 14 anos,2,la rioja capital,la rioja,158,46014,226872
misiones capital,54,misiones,2021,4,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,159,54028,375429
misiones capital,54,misiones,2021,6,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,160,54028,375429
misiones capital,54,misiones,2021,12,dengue,5,de 10 a 14 anos,1,misiones capital,misiones,161,54028,375429
misiones capital,54,misiones,2021,13,dengue,5,de 10 a 14 anos,2,misiones capital,misiones,162,54028,375429
eldorado,54,misiones,2021,16,dengue,5,de 10 a 14 anos,1,eldorado,misiones,163,54042,91543
iguazu,54,misiones,2021,18,dengue,5,de 10 a 14 anos,1,iguazu,misiones,164,54063,101413
san ignacio,54,misiones,2021,15,dengue,5,de 10 a 14 anos,1,san ignacio,misiones,165,54098,61963
anta,66,salta,2021,10,dengue,5,de 10 a 14 anos,1,anta,salta,166,66007,69909
anta,66,salta,2021,11,dengue,5,de 10 a 14 anos,1,anta,salta,167,66007,69909
anta,66,salta,2021,14,dengue,5,de 10 a 14 anos,3,anta,salta,168,66007,69909
anta,66,salta,2021,16,dengue,5,de 10 a 14 anos,2,anta,salta,169,66007,69909
anta,66,salta,2021,17,dengue,5,de 10 a 14 anos,1,anta,salta,170,66007,69909
anta,66,salta,2021,18,dengue,5,de 10 a 14 anos,1,anta,salta,171,66007,69909
anta,66,salta,2021,19,dengue,5,de 10 a 14 anos,1,anta,salta,172,66007,69909
anta,66,salta,2021,21,dengue,5,de 10 a 14 anos,1,anta,salta,173,66007,69909
anta,66,salta,2021,22,dengue,5,de 10 a 14 anos,2,anta,salta,174,66007,69909
anta,66,salta,2021,23,dengue,5,de 10 a 14 anos,3,anta,salta,175,66007,69909
salta capital,66,salta,2021,14,dengue,5,de 10 a 14 anos,1,salta capital,salta,176,66028,639055
general jose de san martin,66,salta,2021,5,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,177,66056,187231
general jose de san martin,66,salta,2021,7,dengue,5,de 10 a 14 anos,5,general jose de san martin,salta,178,66056,187231
general jose de san martin,66,salta,2021,8,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,179,66056,187231
general jose de san martin,66,salta,2021,9,dengue,5,de 10 a 14 anos,4,general jose de san martin,salta,180,66056,187231
general jose de san martin,66,salta,2021,10,dengue,5,de 10 a 14 anos,9,general jose de san martin,salta,181,66056,187231
general jose de san martin,66,salta,2021,11,dengue,5,de 10 a 14 anos,9,general jose de san martin,salta,182,66056,187231
general jose de san martin,66,salta,2021,12,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,183,66056,187231
general jose de san martin,66,salta,2021,13,dengue,5,de 10 a 14 anos,2,general jose de san martin,salta,184,66056,187231
general jose de san martin,66,salta,2021,14,dengue,5,de 10 a 14 anos,5,general jose de san martin,salta,185,66056,187231
general jose de san martin,66,salta,2021,17,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,186,66056,187231
general jose de san martin,66,salta,2021,19,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,187,66056,187231
general jose de san martin,66,salta,2021,22,dengue,5,de 10 a 14 anos,1,general jose de san martin,salta,188,66056,187231
oran,66,salta,2021,1,dengue,5,de 10 a 14 anos,1,oran,salta,189,66126,164544
oran,66,salta,2021,4,dengue,5,de 10 a 14 anos,4,oran,salta,190,66126,164544
oran,66,salta,2021,5,dengue,5,de 10 a 14 anos,1,oran,salta,191,66126,164544
oran,66,salta,2021,7,dengue,5,de 10 a 14 anos,2,oran,salta,192,66126,164544
oran,66,salta,2021,8,dengue,5,de 10 a 14 anos,1,oran,salta,193,66126,164544
oran,66,salta,2021,9,dengue,5,de 10 a 14 anos,1,oran,salta,194,66126,164544
oran,66,salta,2021,10,dengue,5,de 10 a 14 anos,3,oran,salta,195,66126,164544
oran,66,salta,2021,11,dengue,5,de 10 a 14 anos,4,oran,salta,196,66126,164544
oran,66,salta,2021,12,dengue,5,de 10 a 14 anos,8,oran,salta,197,66126,164544
oran,66,salta,2021,13,dengue,5,de 10 a 14 anos,9,oran,salta,198,66126,164544
oran,66,salta,2021,14,dengue,5,de 10 a 14 anos,5,oran,salta,199,66126,164544
oran,66,salta,2021,15,dengue,5,de 10 a 14 anos,8,oran,salta,200,66126,164544
oran,66,salta,2021,16,dengue,5,de 10 a 14 anos,17,oran,salta,201,66126,164544
oran,66,salta,2021,17,dengue,5,de 10 a 14 anos,15,oran,salta,202,66126,164544
oran,66,salta,2021,18,dengue,5,de 10 a 14 anos,16,oran,salta,203,66126,164544
oran,66,salta,2021,19,dengue,5,de 10 a 14 anos,8,oran,salta,204,66126,164544
oran,66,salta,2021,20,dengue,5,de 10 a 14 anos,2,oran,salta,205,66126,164544
oran,66,salta,2021,21,dengue,5,de 10 a 14 anos,5,oran,salta,206,66126,164544
oran,66,salta,2021,22,dengue,5,de 10 a 14 anos,3,oran,salta,207,66126,164544
rivadavia,66,mendoza,2021,10,dengue,5,de 10 a 14 anos,1,rivadavia,salta,208,50084,64071
rivadavia,66,mendoza,2021,11,dengue,5,de 10 a 14 anos,1,rivadavia,salta,209,50084,64071
rivadavia,66,mendoza,2021,15,dengue,5,de 10 a 14 anos,1,rivadavia,salta,210,50084,64071
rivadavia,66,mendoza,2021,16,dengue,5,de 10 a 14 anos,3,rivadavia,salta,211,50084,64071
rivadavia,66,mendoza,2021,18,dengue,5,de 10 a 14 anos,2,rivadavia,salta,212,50084,64071
rivadavia,66,mendoza,2021,19,dengue,5,de 10 a 14 anos,2,rivadavia,salta,213,50084,64071
rivadavia,66,mendoza,2021,20,dengue,5,de 10 a 14 anos,1,rivadavia,salta,214,50084,64071
rivadavia,66,mendoza,2021,21,dengue,5,de 10 a 14 anos,1,rivadavia,salta,215,50084,64071
rivadavia,66,mendoza,2021,22,dengue,5,de 10 a 14 anos,1,rivadavia,salta,216,50084,64071
san cristobal,82,santa fe,2021,12,dengue,5,de 10 a 14 anos,1,san cristobal,santa fe,217,82091,77917
tucuman capital,90,tucuman,2021,16,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,218,90084,609681
tucuman capital,90,tucuman,2021,18,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,219,90084,609681
tucuman capital,90,tucuman,2021,24,dengue,5,de 10 a 14 anos,1,tucuman capital,tucuman,220,90084,609681
comuna 6,2,ciudad de buenos aires,2021,10,dengue,6,de 15 a 19 anos,1,comuna 6,ciudad de buenos aires,221,2006,185620
presidente peron,6,buenos aires,2021,12,dengue,6,de 15 a 19 anos,1,presidente peron,buenos aires,222,6648,108203
cordoba capital,14,cordoba,2021,18,dengue,6,de 15 a 19 anos,1,cordoba capital,cordoba,223,14014,1460905
corrientes capital,18,corrientes,2021,11,dengue,6,de 15 a 19 anos,1,corrientes capital,corrientes,224,18021,414927
federacion,30,entre rios,2021,13,dengue,6,de 15 a 19 anos,1,federacion,entre rios,225,30028,84769
patino,34,formosa,2021,1,dengue,6,de 15 a 19 anos,1,patino,formosa,226,34035,77488
patino,34,formosa,2021,2,dengue,6,de 15 a 19 anos,2,patino,formosa,227,34035,77488
patino,34,formosa,2021,3,dengue,6,de 15 a 19 anos,2,patino,formosa,228,34035,77488
patino,34,formosa,2021,4,dengue,6,de 15 a 19 anos,4,patino,formosa,229,34035,77488
patino,34,formosa,2021,5,dengue,6,de 15 a 19 anos,3,patino,formosa,230,34035,77488
patino,34,formosa,2021,6,dengue,6,de 15 a 19 anos,2,patino,formosa,231,34035,77488
patino,34,formosa,2021,8,dengue,6,de 15 a 19 anos,6,patino,formosa,232,34035,77488
patino,34,formosa,2021,10,dengue,6,de 15 a 19 anos,2,patino,formosa,233,34035,77488
el carmen,38,jujuy,2021,14,dengue,6,de 15 a 19 anos,2,el carmen,jujuy,234,38014,118397
el carmen,38,jujuy,2021,16,dengue,6,de 15 a 19 anos,1,el carmen,jujuy,235,38014,118397
ledesma,38,jujuy,2021,10,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,236,38035,89823
ledesma,38,jujuy,2021,11,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,237,38035,89823
ledesma,38,jujuy,2021,12,dengue,6,de 15 a 19 anos,3,ledesma,jujuy,238,38035,89823
ledesma,38,jujuy,2021,13,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,239,38035,89823
ledesma,38,jujuy,2021,14,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,240,38035,89823
ledesma,38,jujuy,2021,15,dengue,6,de 15 a 19 anos,2,ledesma,jujuy,241,38035,89823
ledesma,38,jujuy,2021,16,dengue,6,de 15 a 19 anos,3,ledesma,jujuy,242,38035,89823
ledesma,38,jujuy,2021,17,dengue,6,de 15 a 19 anos,5,ledesma,jujuy,243,38035,89823
ledesma,38,jujuy,2021,19,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,244,38035,89823
ledesma,38,jujuy,2021,20,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,245,38035,89823
ledesma,38,jujuy,2021,23,dengue,6,de 15 a 19 anos,1,ledesma,jujuy,246,38035,89823
santa barbara,38,jujuy,2021,15,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,247,38070,19185
santa barbara,38,jujuy,2021,17,dengue,6,de 15 a 19 anos,3,santa barbara,jujuy,248,38070,19185
santa barbara,38,jujuy,2021,20,dengue,6,de 15 a 19 anos,1,santa barbara,jujuy,249,38070,19185
santa barbara,38,jujuy,2021,22,dengue,6,de 15 a 19 anos,2,santa barbara,jujuy,250,38070,19185
santa barbara,38,jujuy,2021,23,dengue,6,de 15 a 19 anos,2,santa barbara,jujuy,251,38070,19185
conhelo,42,la pampa,2021,10,dengue,6,de 15 a 19 anos,1,conhelo,la pampa,252,42035,14165
la rioja capital,46,la rioja,2021,6,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,253,46014,226872
la rioja capital,46,la rioja,2021,7,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,254,46014,226872
la rioja capital,46,la rioja,2021,8,dengue,6,de 15 a 19 anos,3,la rioja capital,la rioja,255,46014,226872
la rioja capital,46,la rioja,2021,9,dengue,6,de 15 a 19 anos,1,la rioja capital,la rioja,256,46014,226872
la rioja capital,46,la rioja,2021,10,dengue,6,de 15 a 19 anos,10,la rioja capital,la rioja,257,46014,226872
la rioja capital,46,la rioja,2021,11,dengue,6,de 15 a 19 anos,8,la rioja capital,la rioja,258,46014,226872
la rioja capital,46,la rioja,2021,12,dengue,6,de 15 a 19 anos,4,la rioja capital,la rioja,259,46014,226872
la rioja capital,46,la rioja,2021,13,dengue,6,de 15 a 19 anos,3,la rioja capital,la rioja,260,46014,226872
la rioja capital,46,la rioja,2021,14,dengue,6,de 15 a 19 anos,10,la rioja capital,la rioja,261,46014,226872
la rioja capital,46,la rioja,2021,15,dengue,6,de 15 a 19 anos,11,la rioja capital,la rioja,262,46014,226872
la rioja capital,46,la rioja,2021,16,dengue,6,de 15 a 19 anos,19,la rioja capital,la rioja,263,46014,226872
