departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
general belgrano,2,chaco,2020,12.0,dengue,6,de 15 a 19 anos,23,comuna 1,ciudad de buenos aires,52,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,3,de 2 a 4 anos,3,comuna 1,ciudad de buenos aires,53,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,7,de 20 a 24 anos,25,comuna 1,ciudad de buenos aires,54,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,8,de 25 a 34 anos,46,comuna 1,ciudad de buenos aires,55,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,9,de 35 a 44 anos,50,comuna 1,ciudad de buenos aires,56,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,10,de 45 a 65 anos,70,comuna 1,ciudad de buenos aires,57,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,4,de 5 a 9 anos,12,comuna 1,ciudad de buenos aires,58,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,59,22049,14741
general belgrano,2,chaco,2020,12.0,dengue,1,posneonato 29 hasta 365 dias,2,comuna 1,ciudad de buenos aires,60,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,5,de 10 a 14 anos,20,comuna 1,ciudad de buenos aires,61,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,6,de 15 a 19 anos,27,comuna 1,ciudad de buenos aires,62,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,63,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,7,de 20 a 24 anos,38,comuna 1,ciudad de buenos aires,64,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,8,de 25 a 34 anos,49,comuna 1,ciudad de buenos aires,65,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,9,de 35 a 44 anos,50,comuna 1,ciudad de buenos aires,66,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,10,de 45 a 65 anos,86,comuna 1,ciudad de buenos aires,67,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,4,de 5 a 9 anos,17,comuna 1,ciudad de buenos aires,68,22049,14741
general belgrano,2,chaco,2020,13.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,69,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,5,de 10 a 14 anos,46,comuna 1,ciudad de buenos aires,70,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,71,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,6,de 15 a 19 anos,57,comuna 1,ciudad de buenos aires,72,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,3,de 2 a 4 anos,5,comuna 1,ciudad de buenos aires,73,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,7,de 20 a 24 anos,71,comuna 1,ciudad de buenos aires,74,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,8,de 25 a 34 anos,111,comuna 1,ciudad de buenos aires,75,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,10,de 45 a 65 anos,141,comuna 1,ciudad de buenos aires,76,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,4,de 5 a 9 anos,25,comuna 1,ciudad de buenos aires,77,22049,14741
general belgrano,2,chaco,2020,14.0,dengue,11,mayores de 65 anos,38,comuna 1,ciudad de buenos aires,78,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,5,de 10 a 14 anos,34,comuna 1,ciudad de buenos aires,79,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,80,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,6,de 15 a 19 anos,35,comuna 1,ciudad de buenos aires,81,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,3,de 2 a 4 anos,4,comuna 1,ciudad de buenos aires,82,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,7,de 20 a 24 anos,51,comuna 1,ciudad de buenos aires,83,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,8,de 25 a 34 anos,79,comuna 1,ciudad de buenos aires,84,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,9,de 35 a 44 anos,87,comuna 1,ciudad de buenos aires,85,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,10,de 45 a 65 anos,139,comuna 1,ciudad de buenos aires,86,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,4,de 5 a 9 anos,14,comuna 1,ciudad de buenos aires,87,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,11,mayores de 65 anos,22,comuna 1,ciudad de buenos aires,88,22049,14741
general belgrano,2,chaco,2020,15.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,89,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,5,de 10 a 14 anos,33,comuna 1,ciudad de buenos aires,90,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,91,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,6,de 15 a 19 anos,31,comuna 1,ciudad de buenos aires,92,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,3,de 2 a 4 anos,4,comuna 1,ciudad de buenos aires,93,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,7,de 20 a 24 anos,33,comuna 1,ciudad de buenos aires,94,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,8,de 25 a 34 anos,72,comuna 1,ciudad de buenos aires,95,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,9,de 35 a 44 anos,68,comuna 1,ciudad de buenos aires,96,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,10,de 45 a 65 anos,102,comuna 1,ciudad de buenos aires,97,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,4,de 5 a 9 anos,13,comuna 1,ciudad de buenos aires,98,22049,14741
general belgrano,2,chaco,2020,16.0,dengue,11,mayores de 65 anos,20,comuna 1,ciudad de buenos aires,99,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,5,de 10 a 14 anos,23,comuna 1,ciudad de buenos aires,100,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,101,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,6,de 15 a 19 anos,25,comuna 1,ciudad de buenos aires,102,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,103,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,7,de 20 a 24 anos,28,comuna 1,ciudad de buenos aires,104,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,8,de 25 a 34 anos,59,comuna 1,ciudad de buenos aires,105,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,9,de 35 a 44 anos,57,comuna 1,ciudad de buenos aires,106,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,10,de 45 a 65 anos,73,comuna 1,ciudad de buenos aires,107,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,4,de 5 a 9 anos,10,comuna 1,ciudad de buenos aires,108,22049,14741
general belgrano,2,chaco,2020,17.0,dengue,11,mayores de 65 anos,12,comuna 1,ciudad de buenos aires,109,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,5,de 10 a 14 anos,21,comuna 1,ciudad de buenos aires,110,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,6,de 15 a 19 anos,25,comuna 1,ciudad de buenos aires,111,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,112,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,7,de 20 a 24 anos,31,comuna 1,ciudad de buenos aires,113,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,8,de 25 a 34 anos,60,comuna 1,ciudad de buenos aires,114,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,9,de 35 a 44 anos,44,comuna 1,ciudad de buenos aires,115,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,10,de 45 a 65 anos,73,comuna 1,ciudad de buenos aires,116,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,4,de 5 a 9 anos,13,comuna 1,ciudad de buenos aires,117,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,11,mayores de 65 anos,20,comuna 1,ciudad de buenos aires,118,22049,14741
general belgrano,2,chaco,2020,18.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,119,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,5,de 10 a 14 anos,14,comuna 1,ciudad de buenos aires,120,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,6,de 15 a 19 anos,21,comuna 1,ciudad de buenos aires,121,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,122,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,7,de 20 a 24 anos,18,comuna 1,ciudad de buenos aires,123,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,8,de 25 a 34 anos,43,comuna 1,ciudad de buenos aires,124,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,9,de 35 a 44 anos,28,comuna 1,ciudad de buenos aires,125,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,10,de 45 a 65 anos,34,comuna 1,ciudad de buenos aires,126,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,4,de 5 a 9 anos,9,comuna 1,ciudad de buenos aires,127,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,11,mayores de 65 anos,9,comuna 1,ciudad de buenos aires,128,22049,14741
general belgrano,2,chaco,2020,19.0,dengue,1,posneonato 29 hasta 365 dias,2,comuna 1,ciudad de buenos aires,129,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,5,de 10 a 14 anos,6,comuna 1,ciudad de buenos aires,130,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,131,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,6,de 15 a 19 anos,7,comuna 1,ciudad de buenos aires,132,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,7,de 20 a 24 anos,5,comuna 1,ciudad de buenos aires,133,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,8,de 25 a 34 anos,18,comuna 1,ciudad de buenos aires,134,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,9,de 35 a 44 anos,18,comuna 1,ciudad de buenos aires,135,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,10,de 45 a 65 anos,24,comuna 1,ciudad de buenos aires,136,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,4,de 5 a 9 anos,11,comuna 1,ciudad de buenos aires,137,22049,14741
general belgrano,2,chaco,2020,20.0,dengue,11,mayores de 65 anos,7,comuna 1,ciudad de buenos aires,138,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,139,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,140,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,7,de 20 a 24 anos,3,comuna 1,ciudad de buenos aires,141,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,8,de 25 a 34 anos,9,comuna 1,ciudad de buenos aires,142,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,9,de 35 a 44 anos,9,comuna 1,ciudad de buenos aires,143,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,10,de 45 a 65 anos,12,comuna 1,ciudad de buenos aires,144,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,4,de 5 a 9 anos,3,comuna 1,ciudad de buenos aires,145,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,11,mayores de 65 anos,3,comuna 1,ciudad de buenos aires,146,22049,14741
general belgrano,2,chaco,2020,21.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,147,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,5,de 10 a 14 anos,3,comuna 1,ciudad de buenos aires,148,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,6,de 15 a 19 anos,2,comuna 1,ciudad de buenos aires,149,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,7,de 20 a 24 anos,3,comuna 1,ciudad de buenos aires,150,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,8,de 25 a 34 anos,2,comuna 1,ciudad de buenos aires,151,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,9,de 35 a 44 anos,4,comuna 1,ciudad de buenos aires,152,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,10,de 45 a 65 anos,9,comuna 1,ciudad de buenos aires,153,22049,14741
general belgrano,2,chaco,2020,22.0,dengue,11,mayores de 65 anos,1,comuna 1,ciudad de buenos aires,154,22049,14741
general belgrano,2,chaco,2020,23.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,155,22049,14741
general belgrano,2,chaco,2020,23.0,dengue,9,de 35 a 44 anos,2,comuna 1,ciudad de buenos aires,156,22049,14741
general belgrano,2,chaco,2020,23.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,157,22049,14741
general belgrano,2,chaco,2020,23.0,dengue,4,de 5 a 9 anos,1,comuna 1,ciudad de buenos aires,158,22049,14741
general belgrano,2,chaco,2020,23.0,dengue,11,mayores de 65 anos,1,comuna 1,ciudad de buenos aires,159,22049,14741
general belgrano,2,chaco,2020,24.0,dengue,5,de 10 a 14 anos,1,comuna 1,ciudad de buenos aires,160,22049,14741
general belgrano,2,chaco,2020,24.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,161,22049,14741
general belgrano,2,chaco,2020,24.0,dengue,7,de 20 a 24 anos,1,comuna 1,ciudad de buenos aires,162,22049,14741
general belgrano,2,chaco,2020,24.0,dengue,10,de 45 a 65 anos,3,comuna 1,ciudad de buenos aires,163,22049,14741
general belgrano,2,chaco,2020,26.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,164,22049,14741
general belgrano,2,chaco,2020,29.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,165,22049,14741
general belgrano,2,chaco,2020,29.0,dengue,10,de 45 a 65 anos,2,comuna 1,ciudad de buenos aires,166,22049,14741
general belgrano,2,chaco,2020,38.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,167,22049,14741
general belgrano,2,chaco,2020,39.0,dengue,7,de 20 a 24 anos,1,comuna 1,ciudad de buenos aires,168,22049,14741
general belgrano,2,chaco,2020,42.0,dengue,9,de 35 a 44 anos,1,comuna 1,ciudad de buenos aires,169,22049,14741
general belgrano,2,chaco,2020,48.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,170,22049,14741
general belgrano,2,chaco,2020,48.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,171,22049,14741
general belgrano,2,chaco,2020,11.0,dengue,10,de 45 a 65 anos,1,en blanco,buenos aires,172,22049,14741
comuna 2,2,ciudad de buenos aires,2020,7.0,dengue,7,de 20 a 24 anos,1,comuna 2,ciudad de buenos aires,173,2002,149430
comuna 2,2,ciudad de buenos aires,2020,8.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,174,2002,149430
comuna 2,2,ciudad de buenos aires,2020,8.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,175,2002,149430
comuna 2,2,ciudad de buenos aires,2020,9.0,dengue,8,de 25 a 34 anos,3,comuna 2,ciudad de buenos aires,176,2002,149430
comuna 2,2,ciudad de buenos aires,2020,10.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,177,2002,149430
comuna 2,2,ciudad de buenos aires,2020,10.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,178,2002,149430
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,7,de 20 a 24 anos,1,comuna 2,ciudad de buenos aires,179,2002,149430
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,180,2002,149430
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,181,2002,149430
comuna 2,2,ciudad de buenos aires,2020,12.0,dengue,8,de 25 a 34 anos,2,comuna 2,ciudad de buenos aires,182,2002,149430
comuna 2,2,ciudad de buenos aires,2020,12.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,183,2002,149430
comuna 2,2,ciudad de buenos aires,2020,13.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,184,2002,149430
comuna 2,2,ciudad de buenos aires,2020,14.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,185,2002,149430
comuna 2,2,ciudad de buenos aires,2020,15.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,186,2002,149430
comuna 2,2,ciudad de buenos aires,2020,16.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,187,2002,149430
comuna 2,2,ciudad de buenos aires,2020,17.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,188,2002,149430
comuna 2,2,ciudad de buenos aires,2020,17.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,189,2002,149430
comuna 2,2,ciudad de buenos aires,2020,18.0,dengue,10,de 45 a 65 anos,2,comuna 2,ciudad de buenos aires,190,2002,149430
comuna 2,2,ciudad de buenos aires,2020,21.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,191,2002,149430
comuna 2,2,ciudad de buenos aires,2020,22.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,192,2002,149430
comuna 2,2,ciudad de buenos aires,2020,48.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,193,2002,149430
comuna 2,2,ciudad de buenos aires,2020,52.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,194,2002,149430
comuna 3,2,ciudad de buenos aires,2020,3.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,195,2003,193276
comuna 3,2,ciudad de buenos aires,2020,7.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,196,2003,193276
comuna 3,2,ciudad de buenos aires,2020,8.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,197,2003,193276
comuna 3,2,ciudad de buenos aires,2020,8.0,dengue,10,de 45 a 65 anos,2,comuna 3,ciudad de buenos aires,198,2003,193276
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,199,2003,193276
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,9,de 35 a 44 anos,1,comuna 3,ciudad de buenos aires,200,2003,193276
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,4,de 5 a 9 anos,1,comuna 3,ciudad de buenos aires,201,2003,193276
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,6,de 15 a 19 anos,1,comuna 3,ciudad de buenos aires,202,2003,193276
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,8,de 25 a 34 anos,3,comuna 3,ciudad de buenos aires,203,2003,193276
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,204,2003,193276
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,11,mayores de 65 anos,1,comuna 3,ciudad de buenos aires,205,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,206,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,8,de 25 a 34 anos,2,comuna 3,ciudad de buenos aires,207,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,9,de 35 a 44 anos,3,comuna 3,ciudad de buenos aires,208,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,10,de 45 a 65 anos,2,comuna 3,ciudad de buenos aires,209,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,4,de 5 a 9 anos,1,comuna 3,ciudad de buenos aires,210,2003,193276
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,11,mayores de 65 anos,1,comuna 3,ciudad de buenos aires,211,2003,193276
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,6,de 15 a 19 anos,2,comuna 3,ciudad de buenos aires,212,2003,193276
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,213,2003,193276
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,214,2003,193276
