departamento_id,departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
1,comuna 1,2,caba,2025,14,dengue,6,de 15 a 19 anos,1
1,comuna 1,2,caba,2025,13,dengue,7,de 20 a 24 anos,1
1,comuna 1,2,caba,2025,10,dengue,8,de 25 a 34 anos,1
1,comuna 1,2,caba,2025,12,dengue,8,de 25 a 34 anos,1
1,comuna 1,2,caba,2025,11,dengue,9,de 35 a 44 anos,2
1,comuna 1,2,caba,2025,13,dengue,9,de 35 a 44 anos,2
1,comuna 1,2,caba,2025,14,dengue,9,de 35 a 44 anos,1
1,comuna 1,2,caba,2025,16,dengue,9,de 35 a 44 anos,2
1,comuna 1,2,caba,2025,17,dengue,9,de 35 a 44 anos,1
1,comuna 1,2,caba,2025,18,dengue,9,de 35 a 44 anos,1
1,comuna 1,2,caba,2025,13,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2025,15,dengue,10,de 45 a 65 anos,2
1,comuna 1,2,caba,2025,16,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2025,22,dengue,10,de 45 a 65 anos,1
1,comuna 1,2,caba,2025,11,dengue,11,mayores de 65 anos,2
1,comuna 1,2,caba,2025,12,dengue,11,mayores de 65 anos,3
1,comuna 1,2,caba,2025,13,dengue,11,mayores de 65 anos,2
1,comuna 1,2,caba,2025,14,dengue,11,mayores de 65 anos,4
1,comuna 1,2,caba,2025,15,dengue,11,mayores de 65 anos,3
1,comuna 1,2,caba,2025,17,dengue,11,mayores de 65 anos,3
1,comuna 1,2,caba,2025,18,dengue,11,mayores de 65 anos,2
1,comuna 1,2,caba,2025,19,dengue,11,mayores de 65 anos,2
1,comuna 1,2,caba,2025,20,dengue,11,mayores de 65 anos,1
1,comuna 1,2,caba,2025,13,dengue,11,mayores de 65 anos,1
1,comuna 1,2,caba,2025,14,dengue,11,mayores de 65 anos,1
2,comuna 2,2,caba,2025,5,dengue,9,de 35 a 44 anos,1
2,comuna 2,2,caba,2025,32,dengue,11,mayores de 65 anos,1
3,comuna 3,2,caba,2025,16,dengue,9,de 35 a 44 anos,1
3,comuna 3,2,caba,2025,9,dengue,10,de 45 a 65 anos,2
3,comuna 3,2,caba,2025,20,dengue,10,de 45 a 65 anos,1
4,comuna 4,2,caba,2025,15,dengue,9,de 35 a 44 anos,2
4,comuna 4,2,caba,2025,17,dengue,11,mayores de 65 anos,1
5,comuna 5,2,caba,2025,15,dengue,8,de 25 a 34 anos,1
5,comuna 5,2,caba,2025,8,dengue,10,de 45 a 65 anos,1
6,comuna 6,2,caba,2025,14,dengue,5,de 10 a 14 anos,1
6,comuna 6,2,caba,2025,13,dengue,7,de 20 a 24 anos,1
6,comuna 6,2,caba,2025,21,dengue,7,de 20 a 24 anos,1
6,comuna 6,2,caba,2025,14,dengue,9,de 35 a 44 anos,1
6,comuna 6,2,caba,2025,12,dengue,10,de 45 a 65 anos,1
6,comuna 6,2,caba,2025,12,dengue,11,mayores de 65 anos,1
7,comuna 7,2,caba,2025,11,dengue,9,de 35 a 44 anos,1
7,comuna 7,2,caba,2025,11,dengue,10,de 45 a 65 anos,1
7,comuna 7,2,caba,2025,12,dengue,10,de 45 a 65 anos,1
7,comuna 7,2,caba,2025,16,dengue,11,mayores de 65 anos,1
8,comuna 8,2,caba,2025,10,dengue,11,mayores de 65 anos,1
8,comuna 8,2,caba,2025,14,dengue,11,mayores de 65 anos,1
9,comuna 9,2,caba,2025,13,dengue,6,de 15 a 19 anos,1
9,comuna 9,2,caba,2025,15,dengue,9,de 35 a 44 anos,1
9,comuna 9,2,caba,2025,11,dengue,10,de 45 a 65 anos,2
9,comuna 9,2,caba,2025,16,dengue,11,mayores de 65 anos,1
10,comuna 10,2,caba,2025,11,dengue,8,de 25 a 34 anos,1
10,comuna 10,2,caba,2025,11,dengue,9,de 35 a 44 anos,1
10,comuna 10,2,caba,2025,16,dengue,9,de 35 a 44 anos,1
10,comuna 10,2,caba,2025,18,dengue,9,de 35 a 44 anos,1
10,comuna 10,2,caba,2025,13,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2025,8,dengue,6,de 15 a 19 anos,1
11,comuna 11,2,caba,2025,12,dengue,6,de 15 a 19 anos,1
11,comuna 11,2,caba,2025,14,dengue,6,de 15 a 19 anos,1
11,comuna 11,2,caba,2025,13,dengue,7,de 20 a 24 anos,1
11,comuna 11,2,caba,2025,11,dengue,8,de 25 a 34 anos,1
11,comuna 11,2,caba,2025,6,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,7,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,10,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,12,dengue,9,de 35 a 44 anos,2
11,comuna 11,2,caba,2025,13,dengue,9,de 35 a 44 anos,2
11,comuna 11,2,caba,2025,14,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,15,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,17,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,18,dengue,9,de 35 a 44 anos,1
11,comuna 11,2,caba,2025,7,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,11,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,12,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,13,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,14,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,19,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,21,dengue,10,de 45 a 65 anos,1
11,comuna 11,2,caba,2025,6,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2025,7,dengue,11,mayores de 65 anos,3
11,comuna 11,2,caba,2025,10,dengue,11,mayores de 65 anos,4
11,comuna 11,2,caba,2025,11,dengue,11,mayores de 65 anos,3
11,comuna 11,2,caba,2025,12,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2025,13,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2025,14,dengue,11,mayores de 65 anos,3
11,comuna 11,2,caba,2025,15,dengue,11,mayores de 65 anos,1
11,comuna 11,2,caba,2025,16,dengue,11,mayores de 65 anos,3
