departamento_id,departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
38035,ledesma,38,jujuy,2019,15,dengue,10,de 45 a 65 anos,9
38035,ledesma,38,jujuy,2019,16,dengue,10,de 45 a 65 anos,6
38035,ledesma,38,jujuy,2019,17,dengue,10,de 45 a 65 anos,19
38035,ledesma,38,jujuy,2019,18,dengue,10,de 45 a 65 anos,16
38035,ledesma,38,jujuy,2019,19,dengue,10,de 45 a 65 anos,18
38035,ledesma,38,jujuy,2019,20,dengue,10,de 45 a 65 anos,10
38035,ledesma,38,jujuy,2019,21,dengue,10,de 45 a 65 anos,16
38035,ledesma,38,jujuy,2019,22,dengue,10,de 45 a 65 anos,1
38035,ledesma,38,jujuy,2019,23,dengue,10,de 45 a 65 anos,2
38035,ledesma,38,jujuy,2019,24,dengue,10,de 45 a 65 anos,3
38035,ledesma,38,jujuy,2019,9,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,13,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,14,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,15,dengue,4,de 5 a 9 anos,3
38035,ledesma,38,jujuy,2019,16,dengue,4,de 5 a 9 anos,3
38035,ledesma,38,jujuy,2019,17,dengue,4,de 5 a 9 anos,3
38035,ledesma,38,jujuy,2019,18,dengue,4,de 5 a 9 anos,3
38035,ledesma,38,jujuy,2019,19,dengue,4,de 5 a 9 anos,5
38035,ledesma,38,jujuy,2019,20,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,22,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,23,dengue,4,de 5 a 9 anos,1
38035,ledesma,38,jujuy,2019,10,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,11,dengue,11,mayores de 65 anos,3
38035,ledesma,38,jujuy,2019,14,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,17,dengue,11,mayores de 65 anos,3
38035,ledesma,38,jujuy,2019,18,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,19,dengue,11,mayores de 65 anos,3
38035,ledesma,38,jujuy,2019,20,dengue,11,mayores de 65 anos,2
38035,ledesma,38,jujuy,2019,21,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,23,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,24,dengue,11,mayores de 65 anos,1
38035,ledesma,38,jujuy,2019,29,dengue,11,mayores de 65 anos,1
38042,palpala,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,1
38056,san antonio,38,jujuy,2019,23,dengue,9,de 35 a 44 anos,1
38070,santa barbara,38,jujuy,2019,14,dengue,5,de 10 a 14 anos,1
38070,santa barbara,38,jujuy,2019,18,dengue,6,de 15 a 19 anos,1
38070,santa barbara,38,jujuy,2019,21,dengue,6,de 15 a 19 anos,1
38070,santa barbara,38,jujuy,2019,25,dengue,6,de 15 a 19 anos,1
38070,santa barbara,38,jujuy,2019,17,dengue,7,de 20 a 24 anos,1
38070,santa barbara,38,jujuy,2019,23,dengue,7,de 20 a 24 anos,1
38070,santa barbara,38,jujuy,2019,7,dengue,8,de 25 a 34 anos,1
38070,santa barbara,38,jujuy,2019,21,dengue,8,de 25 a 34 anos,1
38070,santa barbara,38,jujuy,2019,22,dengue,8,de 25 a 34 anos,1
38070,santa barbara,38,jujuy,2019,20,dengue,9,de 35 a 44 anos,1
38070,santa barbara,38,jujuy,2019,21,dengue,9,de 35 a 44 anos,1
38070,santa barbara,38,jujuy,2019,24,dengue,9,de 35 a 44 anos,1
38070,santa barbara,38,jujuy,2019,18,dengue,10,de 45 a 65 anos,1
38105,valle grande,38,jujuy,2019,19,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,14,dengue,5,de 10 a 14 anos,1
54007,apostoles,54,misiones,2019,20,dengue,5,de 10 a 14 anos,2
54007,apostoles,54,misiones,2019,12,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,14,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,15,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,19,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,21,dengue,6,de 15 a 19 anos,1
54007,apostoles,54,misiones,2019,24,dengue,3,de 2 a 4 anos,1
54007,apostoles,54,misiones,2019,15,dengue,7,de 20 a 24 anos,1
54007,apostoles,54,misiones,2019,21,dengue,7,de 20 a 24 anos,2
54007,apostoles,54,misiones,2019,15,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,16,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,17,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,19,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,20,dengue,8,de 25 a 34 anos,2
54007,apostoles,54,misiones,2019,21,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,23,dengue,8,de 25 a 34 anos,1
54007,apostoles,54,misiones,2019,15,dengue,9,de 35 a 44 anos,1
54007,apostoles,54,misiones,2019,16,dengue,9,de 35 a 44 anos,3
54007,apostoles,54,misiones,2019,17,dengue,9,de 35 a 44 anos,2
54007,apostoles,54,misiones,2019,18,dengue,9,de 35 a 44 anos,1
54007,apostoles,54,misiones,2019,19,dengue,9,de 35 a 44 anos,1
54007,apostoles,54,misiones,2019,20,dengue,9,de 35 a 44 anos,1
54007,apostoles,54,misiones,2019,23,dengue,9,de 35 a 44 anos,1
54007,apostoles,54,misiones,2019,15,dengue,10,de 45 a 65 anos,2
54007,apostoles,54,misiones,2019,16,dengue,10,de 45 a 65 anos,1
54007,apostoles,54,misiones,2019,17,dengue,10,de 45 a 65 anos,2
54007,apostoles,54,misiones,2019,19,dengue,10,de 45 a 65 anos,1
54007,apostoles,54,misiones,2019,9,dengue,4,de 5 a 9 anos,1
54007,apostoles,54,misiones,2019,16,dengue,4,de 5 a 9 anos,1
54007,apostoles,54,misiones,2019,20,dengue,4,de 5 a 9 anos,1
54007,apostoles,54,misiones,2019,20,dengue,11,mayores de 65 anos,1
18084,capital,54,misiones,2019,22,dengue,10,de 45 a 65 anos,1
54028,capital,54,misiones,2019,12,dengue,5,de 10 a 14 anos,1
54028,capital,54,misiones,2019,16,dengue,5,de 10 a 14 anos,2
54028,capital,54,misiones,2019,17,dengue,5,de 10 a 14 anos,2
54028,capital,54,misiones,2019,19,dengue,5,de 10 a 14 anos,1
54028,capital,54,misiones,2019,20,dengue,5,de 10 a 14 anos,3
54028,capital,54,misiones,2019,21,dengue,5,de 10 a 14 anos,1
54028,capital,54,misiones,2019,11,dengue,6,de 15 a 19 anos,1
54028,capital,54,misiones,2019,15,dengue,6,de 15 a 19 anos,2
54028,capital,54,misiones,2019,16,dengue,6,de 15 a 19 anos,1
54028,capital,54,misiones,2019,19,dengue,6,de 15 a 19 anos,1
54028,capital,54,misiones,2019,20,dengue,6,de 15 a 19 anos,4
54028,capital,54,misiones,2019,22,dengue,6,de 15 a 19 anos,1
54028,capital,54,misiones,2019,18,dengue,3,de 2 a 4 anos,1
54028,capital,54,misiones,2019,20,dengue,3,de 2 a 4 anos,1
54028,capital,54,misiones,2019,21,dengue,3,de 2 a 4 anos,1
54028,capital,54,misiones,2019,43,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,13,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,15,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,16,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,20,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,21,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,22,dengue,7,de 20 a 24 anos,3
54028,capital,54,misiones,2019,23,dengue,7,de 20 a 24 anos,1
54028,capital,54,misiones,2019,8,dengue,8,de 25 a 34 anos,1
54028,capital,54,misiones,2019,9,dengue,8,de 25 a 34 anos,1
54028,capital,54,misiones,2019,13,dengue,8,de 25 a 34 anos,1
54028,capital,54,misiones,2019,14,dengue,8,de 25 a 34 anos,1
54028,capital,54,misiones,2019,15,dengue,8,de 25 a 34 anos,3
54028,capital,54,misiones,2019,16,dengue,8,de 25 a 34 anos,1
54028,capital,54,misiones,2019,17,dengue,8,de 25 a 34 anos,4
54028,capital,54,misiones,2019,18,dengue,8,de 25 a 34 anos,2
54028,capital,54,misiones,2019,19,dengue,8,de 25 a 34 anos,5
54028,capital,54,misiones,2019,20,dengue,8,de 25 a 34 anos,5
