departamento_id,departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
34035.0,patino,34,formosa,2021,6,dengue,1,posneonato 29 hasta 365 dias,1
34035.0,patino,34,formosa,2021,8,dengue,1,posneonato 29 hasta 365 dias,1
34035.0,patino,34,formosa,2021,10,dengue,1,posneonato 29 hasta 365 dias,1
46014.0,capital,46,la rioja,2021,12,dengue,1,posneonato 29 hasta 365 dias,1
54063.0,iguazu,54,misiones,2021,6,dengue,1,posneonato 29 hasta 365 dias,1
66007.0,anta,66,salta,2021,11,dengue,1,posneonato 29 hasta 365 dias,1
66007.0,anta,66,salta,2021,16,dengue,1,posneonato 29 hasta 365 dias,1
66056.0,grl jose de san martin,66,salta,2021,14,dengue,1,posneonato 29 hasta 365 dias,1
66126.0,oran,66,salta,2021,17,dengue,1,posneonato 29 hasta 365 dias,1
66126.0,oran,66,salta,2021,18,dengue,1,posneonato 29 hasta 365 dias,1
34035.0,patino,34,formosa,2021,10,dengue,2,de 13 a 24 meses,1
46014.0,capital,46,la rioja,2021,9,dengue,2,de 13 a 24 meses,1
66007.0,anta,66,salta,2021,14,dengue,2,de 13 a 24 meses,1
66056.0,grl jose de san martin,66,salta,2021,7,dengue,2,de 13 a 24 meses,1
66056.0,grl jose de san martin,66,salta,2021,9,dengue,2,de 13 a 24 meses,1
66126.0,oran,66,salta,2021,18,dengue,2,de 13 a 24 meses,1
66126.0,oran,66,salta,2021,19,dengue,2,de 13 a 24 meses,1
30028.0,federacion,30,entre rios,2021,16,dengue,3,de 2 a 4 anos,1
34035.0,patino,34,formosa,2021,6,dengue,3,de 2 a 4 anos,1
34035.0,patino,34,formosa,2021,8,dengue,3,de 2 a 4 anos,1
34035.0,patino,34,formosa,2021,10,dengue,3,de 2 a 4 anos,1
38035.0,ledesma,38,jujuy,2021,17,dengue,3,de 2 a 4 anos,1
46014.0,capital,46,la rioja,2021,10,dengue,3,de 2 a 4 anos,1
46014.0,capital,46,la rioja,2021,15,dengue,3,de 2 a 4 anos,2
46014.0,capital,46,la rioja,2021,21,dengue,3,de 2 a 4 anos,1
54028.0,capital,54,misiones,2021,10,dengue,3,de 2 a 4 anos,2
54028.0,capital,54,misiones,2021,12,dengue,3,de 2 a 4 anos,1
66007.0,anta,66,salta,2021,13,dengue,3,de 2 a 4 anos,1
66007.0,anta,66,salta,2021,15,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,6,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,9,dengue,3,de 2 a 4 anos,2
66056.0,grl jose de san martin,66,salta,2021,10,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,11,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,13,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,14,dengue,3,de 2 a 4 anos,1
66056.0,grl jose de san martin,66,salta,2021,17,dengue,3,de 2 a 4 anos,1
66126.0,oran,66,salta,2021,11,dengue,3,de 2 a 4 anos,2
66126.0,oran,66,salta,2021,15,dengue,3,de 2 a 4 anos,3
66126.0,oran,66,salta,2021,16,dengue,3,de 2 a 4 anos,4
66126.0,oran,66,salta,2021,17,dengue,3,de 2 a 4 anos,4
