departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original
general belgrano,2,chaco,2020,3.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,2
general belgrano,2,chaco,2020,5.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,3
general belgrano,2,chaco,2020,5.0,dengue,9,de 35 a 44 anos,1,comuna 1,ciudad de buenos aires,4
general belgrano,2,chaco,2020,5.0,dengue,10,de 45 a 65 anos,2,comuna 1,ciudad de buenos aires,5
general belgrano,2,chaco,2020,6.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,6
general belgrano,2,chaco,2020,6.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,7
general belgrano,2,chaco,2020,6.0,dengue,9,de 35 a 44 anos,2,comuna 1,ciudad de buenos aires,8
general belgrano,2,chaco,2020,6.0,dengue,10,de 45 a 65 anos,2,comuna 1,ciudad de buenos aires,9
general belgrano,2,chaco,2020,6.0,dengue,4,de 5 a 9 anos,1,comuna 1,ciudad de buenos aires,10
general belgrano,2,chaco,2020,7.0,dengue,5,de 10 a 14 anos,1,comuna 1,ciudad de buenos aires,11
general belgrano,2,chaco,2020,7.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,12
general belgrano,2,chaco,2020,7.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,13
general belgrano,2,chaco,2020,7.0,dengue,9,de 35 a 44 anos,2,comuna 1,ciudad de buenos aires,14
general belgrano,2,chaco,2020,7.0,dengue,10,de 45 a 65 anos,3,comuna 1,ciudad de buenos aires,15
general belgrano,2,chaco,2020,8.0,dengue,5,de 10 a 14 anos,1,comuna 1,ciudad de buenos aires,16
general belgrano,2,chaco,2020,8.0,dengue,6,de 15 a 19 anos,6,comuna 1,ciudad de buenos aires,17
general belgrano,2,chaco,2020,8.0,dengue,7,de 20 a 24 anos,5,comuna 1,ciudad de buenos aires,18
general belgrano,2,chaco,2020,8.0,dengue,8,de 25 a 34 anos,7,comuna 1,ciudad de buenos aires,19
general belgrano,2,chaco,2020,8.0,dengue,9,de 35 a 44 anos,8,comuna 1,ciudad de buenos aires,20
general belgrano,2,chaco,2020,8.0,dengue,10,de 45 a 65 anos,12,comuna 1,ciudad de buenos aires,21
general belgrano,2,chaco,2020,8.0,dengue,11,mayores de 65 anos,1,comuna 1,ciudad de buenos aires,22
general belgrano,2,chaco,2020,9.0,dengue,5,de 10 a 14 anos,2,comuna 1,ciudad de buenos aires,23
general belgrano,2,chaco,2020,9.0,dengue,6,de 15 a 19 anos,4,comuna 1,ciudad de buenos aires,24
general belgrano,2,chaco,2020,9.0,dengue,7,de 20 a 24 anos,10,comuna 1,ciudad de buenos aires,25
general belgrano,2,chaco,2020,9.0,dengue,8,de 25 a 34 anos,14,comuna 1,ciudad de buenos aires,26
general belgrano,2,chaco,2020,9.0,dengue,9,de 35 a 44 anos,16,comuna 1,ciudad de buenos aires,27
general belgrano,2,chaco,2020,9.0,dengue,10,de 45 a 65 anos,18,comuna 1,ciudad de buenos aires,28
general belgrano,2,chaco,2020,9.0,dengue,4,de 5 a 9 anos,5,comuna 1,ciudad de buenos aires,29
general belgrano,2,chaco,2020,9.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,30
general belgrano,2,chaco,2020,10.0,dengue,5,de 10 a 14 anos,16,comuna 1,ciudad de buenos aires,31
general belgrano,2,chaco,2020,10.0,dengue,6,de 15 a 19 anos,19,comuna 1,ciudad de buenos aires,32
general belgrano,2,chaco,2020,10.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,33
general belgrano,2,chaco,2020,10.0,dengue,7,de 20 a 24 anos,14,comuna 1,ciudad de buenos aires,34
general belgrano,2,chaco,2020,10.0,dengue,8,de 25 a 34 anos,33,comuna 1,ciudad de buenos aires,35
general belgrano,2,chaco,2020,10.0,dengue,9,de 35 a 44 anos,37,comuna 1,ciudad de buenos aires,36
general belgrano,2,chaco,2020,10.0,dengue,10,de 45 a 65 anos,45,comuna 1,ciudad de buenos aires,37
general belgrano,2,chaco,2020,10.0,dengue,4,de 5 a 9 anos,9,comuna 1,ciudad de buenos aires,38
general belgrano,2,chaco,2020,10.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,39
general belgrano,2,chaco,2020,10.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,40
general belgrano,2,chaco,2020,11.0,dengue,5,de 10 a 14 anos,27,comuna 1,ciudad de buenos aires,41
general belgrano,2,chaco,2020,11.0,dengue,6,de 15 a 19 anos,32,comuna 1,ciudad de buenos aires,42
general belgrano,2,chaco,2020,11.0,dengue,3,de 2 a 4 anos,4,comuna 1,ciudad de buenos aires,43
general belgrano,2,chaco,2020,11.0,dengue,7,de 20 a 24 anos,24,comuna 1,ciudad de buenos aires,44
general belgrano,2,chaco,2020,11.0,dengue,8,de 25 a 34 anos,60,comuna 1,ciudad de buenos aires,45
general belgrano,2,chaco,2020,11.0,dengue,9,de 35 a 44 anos,67,comuna 1,ciudad de buenos aires,46
general belgrano,2,chaco,2020,11.0,dengue,10,de 45 a 65 anos,83,comuna 1,ciudad de buenos aires,47
general belgrano,2,chaco,2020,11.0,dengue,4,de 5 a 9 anos,22,comuna 1,ciudad de buenos aires,48
general belgrano,2,chaco,2020,11.0,dengue,11,mayores de 65 anos,24,comuna 1,ciudad de buenos aires,49
general belgrano,2,chaco,2020,12.0,dengue,5,de 10 a 14 anos,11,comuna 1,ciudad de buenos aires,50
general belgrano,2,chaco,2020,12.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,51
general belgrano,2,chaco,2020,12.0,dengue,6,de 15 a 19 anos,23,comuna 1,ciudad de buenos aires,52
general belgrano,2,chaco,2020,12.0,dengue,3,de 2 a 4 anos,3,comuna 1,ciudad de buenos aires,53
general belgrano,2,chaco,2020,12.0,dengue,7,de 20 a 24 anos,25,comuna 1,ciudad de buenos aires,54
general belgrano,2,chaco,2020,12.0,dengue,8,de 25 a 34 anos,46,comuna 1,ciudad de buenos aires,55
general belgrano,2,chaco,2020,12.0,dengue,9,de 35 a 44 anos,50,comuna 1,ciudad de buenos aires,56
general belgrano,2,chaco,2020,12.0,dengue,10,de 45 a 65 anos,70,comuna 1,ciudad de buenos aires,57
general belgrano,2,chaco,2020,12.0,dengue,4,de 5 a 9 anos,12,comuna 1,ciudad de buenos aires,58
general belgrano,2,chaco,2020,12.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,59
general belgrano,2,chaco,2020,12.0,dengue,1,posneonato 29 hasta 365 dias,2,comuna 1,ciudad de buenos aires,60
general belgrano,2,chaco,2020,13.0,dengue,5,de 10 a 14 anos,20,comuna 1,ciudad de buenos aires,61
general belgrano,2,chaco,2020,13.0,dengue,6,de 15 a 19 anos,27,comuna 1,ciudad de buenos aires,62
general belgrano,2,chaco,2020,13.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,63
general belgrano,2,chaco,2020,13.0,dengue,7,de 20 a 24 anos,38,comuna 1,ciudad de buenos aires,64
general belgrano,2,chaco,2020,13.0,dengue,8,de 25 a 34 anos,49,comuna 1,ciudad de buenos aires,65
general belgrano,2,chaco,2020,13.0,dengue,9,de 35 a 44 anos,50,comuna 1,ciudad de buenos aires,66
general belgrano,2,chaco,2020,13.0,dengue,10,de 45 a 65 anos,86,comuna 1,ciudad de buenos aires,67
general belgrano,2,chaco,2020,13.0,dengue,4,de 5 a 9 anos,17,comuna 1,ciudad de buenos aires,68
general belgrano,2,chaco,2020,13.0,dengue,11,mayores de 65 anos,14,comuna 1,ciudad de buenos aires,69
general belgrano,2,chaco,2020,14.0,dengue,5,de 10 a 14 anos,46,comuna 1,ciudad de buenos aires,70
general belgrano,2,chaco,2020,14.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,71
general belgrano,2,chaco,2020,14.0,dengue,6,de 15 a 19 anos,57,comuna 1,ciudad de buenos aires,72
general belgrano,2,chaco,2020,14.0,dengue,3,de 2 a 4 anos,5,comuna 1,ciudad de buenos aires,73
general belgrano,2,chaco,2020,14.0,dengue,7,de 20 a 24 anos,71,comuna 1,ciudad de buenos aires,74
general belgrano,2,chaco,2020,14.0,dengue,8,de 25 a 34 anos,111,comuna 1,ciudad de buenos aires,75
general belgrano,2,chaco,2020,14.0,dengue,10,de 45 a 65 anos,141,comuna 1,ciudad de buenos aires,76
general belgrano,2,chaco,2020,14.0,dengue,4,de 5 a 9 anos,25,comuna 1,ciudad de buenos aires,77
general belgrano,2,chaco,2020,14.0,dengue,11,mayores de 65 anos,38,comuna 1,ciudad de buenos aires,78
general belgrano,2,chaco,2020,15.0,dengue,5,de 10 a 14 anos,34,comuna 1,ciudad de buenos aires,79
general belgrano,2,chaco,2020,15.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,80
general belgrano,2,chaco,2020,15.0,dengue,6,de 15 a 19 anos,35,comuna 1,ciudad de buenos aires,81
general belgrano,2,chaco,2020,15.0,dengue,3,de 2 a 4 anos,4,comuna 1,ciudad de buenos aires,82
general belgrano,2,chaco,2020,15.0,dengue,7,de 20 a 24 anos,51,comuna 1,ciudad de buenos aires,83
general belgrano,2,chaco,2020,15.0,dengue,8,de 25 a 34 anos,79,comuna 1,ciudad de buenos aires,84
general belgrano,2,chaco,2020,15.0,dengue,9,de 35 a 44 anos,87,comuna 1,ciudad de buenos aires,85
general belgrano,2,chaco,2020,15.0,dengue,10,de 45 a 65 anos,139,comuna 1,ciudad de buenos aires,86
general belgrano,2,chaco,2020,15.0,dengue,4,de 5 a 9 anos,14,comuna 1,ciudad de buenos aires,87
general belgrano,2,chaco,2020,15.0,dengue,11,mayores de 65 anos,22,comuna 1,ciudad de buenos aires,88
general belgrano,2,chaco,2020,15.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,89
general belgrano,2,chaco,2020,16.0,dengue,5,de 10 a 14 anos,33,comuna 1,ciudad de buenos aires,90
general belgrano,2,chaco,2020,16.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,91
general belgrano,2,chaco,2020,16.0,dengue,6,de 15 a 19 anos,31,comuna 1,ciudad de buenos aires,92
general belgrano,2,chaco,2020,16.0,dengue,3,de 2 a 4 anos,4,comuna 1,ciudad de buenos aires,93
general belgrano,2,chaco,2020,16.0,dengue,7,de 20 a 24 anos,33,comuna 1,ciudad de buenos aires,94
general belgrano,2,chaco,2020,16.0,dengue,8,de 25 a 34 anos,72,comuna 1,ciudad de buenos aires,95
general belgrano,2,chaco,2020,16.0,dengue,9,de 35 a 44 anos,68,comuna 1,ciudad de buenos aires,96
general belgrano,2,chaco,2020,16.0,dengue,10,de 45 a 65 anos,102,comuna 1,ciudad de buenos aires,97
general belgrano,2,chaco,2020,16.0,dengue,4,de 5 a 9 anos,13,comuna 1,ciudad de buenos aires,98
general belgrano,2,chaco,2020,16.0,dengue,11,mayores de 65 anos,20,comuna 1,ciudad de buenos aires,99
general belgrano,2,chaco,2020,17.0,dengue,5,de 10 a 14 anos,23,comuna 1,ciudad de buenos aires,100
general belgrano,2,chaco,2020,17.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,101
general belgrano,2,chaco,2020,17.0,dengue,6,de 15 a 19 anos,25,comuna 1,ciudad de buenos aires,102
general belgrano,2,chaco,2020,17.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,103
general belgrano,2,chaco,2020,17.0,dengue,7,de 20 a 24 anos,28,comuna 1,ciudad de buenos aires,104
general belgrano,2,chaco,2020,17.0,dengue,8,de 25 a 34 anos,59,comuna 1,ciudad de buenos aires,105
general belgrano,2,chaco,2020,17.0,dengue,9,de 35 a 44 anos,57,comuna 1,ciudad de buenos aires,106
general belgrano,2,chaco,2020,17.0,dengue,10,de 45 a 65 anos,73,comuna 1,ciudad de buenos aires,107
general belgrano,2,chaco,2020,17.0,dengue,4,de 5 a 9 anos,10,comuna 1,ciudad de buenos aires,108
general belgrano,2,chaco,2020,17.0,dengue,11,mayores de 65 anos,12,comuna 1,ciudad de buenos aires,109
general belgrano,2,chaco,2020,18.0,dengue,5,de 10 a 14 anos,21,comuna 1,ciudad de buenos aires,110
general belgrano,2,chaco,2020,18.0,dengue,6,de 15 a 19 anos,25,comuna 1,ciudad de buenos aires,111
general belgrano,2,chaco,2020,18.0,dengue,3,de 2 a 4 anos,2,comuna 1,ciudad de buenos aires,112
general belgrano,2,chaco,2020,18.0,dengue,7,de 20 a 24 anos,31,comuna 1,ciudad de buenos aires,113
general belgrano,2,chaco,2020,18.0,dengue,8,de 25 a 34 anos,60,comuna 1,ciudad de buenos aires,114
general belgrano,2,chaco,2020,18.0,dengue,9,de 35 a 44 anos,44,comuna 1,ciudad de buenos aires,115
general belgrano,2,chaco,2020,18.0,dengue,10,de 45 a 65 anos,73,comuna 1,ciudad de buenos aires,116
general belgrano,2,chaco,2020,18.0,dengue,4,de 5 a 9 anos,13,comuna 1,ciudad de buenos aires,117
general belgrano,2,chaco,2020,18.0,dengue,11,mayores de 65 anos,20,comuna 1,ciudad de buenos aires,118
general belgrano,2,chaco,2020,18.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,119
general belgrano,2,chaco,2020,19.0,dengue,5,de 10 a 14 anos,14,comuna 1,ciudad de buenos aires,120
general belgrano,2,chaco,2020,19.0,dengue,6,de 15 a 19 anos,21,comuna 1,ciudad de buenos aires,121
general belgrano,2,chaco,2020,19.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,122
general belgrano,2,chaco,2020,19.0,dengue,7,de 20 a 24 anos,18,comuna 1,ciudad de buenos aires,123
general belgrano,2,chaco,2020,19.0,dengue,8,de 25 a 34 anos,43,comuna 1,ciudad de buenos aires,124
general belgrano,2,chaco,2020,19.0,dengue,9,de 35 a 44 anos,28,comuna 1,ciudad de buenos aires,125
general belgrano,2,chaco,2020,19.0,dengue,10,de 45 a 65 anos,34,comuna 1,ciudad de buenos aires,126
general belgrano,2,chaco,2020,19.0,dengue,4,de 5 a 9 anos,9,comuna 1,ciudad de buenos aires,127
general belgrano,2,chaco,2020,19.0,dengue,11,mayores de 65 anos,9,comuna 1,ciudad de buenos aires,128
general belgrano,2,chaco,2020,19.0,dengue,1,posneonato 29 hasta 365 dias,2,comuna 1,ciudad de buenos aires,129
general belgrano,2,chaco,2020,20.0,dengue,5,de 10 a 14 anos,6,comuna 1,ciudad de buenos aires,130
general belgrano,2,chaco,2020,20.0,dengue,2,de 13 a 24 meses,1,comuna 1,ciudad de buenos aires,131
general belgrano,2,chaco,2020,20.0,dengue,6,de 15 a 19 anos,7,comuna 1,ciudad de buenos aires,132
general belgrano,2,chaco,2020,20.0,dengue,7,de 20 a 24 anos,5,comuna 1,ciudad de buenos aires,133
general belgrano,2,chaco,2020,20.0,dengue,8,de 25 a 34 anos,18,comuna 1,ciudad de buenos aires,134
general belgrano,2,chaco,2020,20.0,dengue,9,de 35 a 44 anos,18,comuna 1,ciudad de buenos aires,135
general belgrano,2,chaco,2020,20.0,dengue,10,de 45 a 65 anos,24,comuna 1,ciudad de buenos aires,136
general belgrano,2,chaco,2020,20.0,dengue,4,de 5 a 9 anos,11,comuna 1,ciudad de buenos aires,137
general belgrano,2,chaco,2020,20.0,dengue,11,mayores de 65 anos,7,comuna 1,ciudad de buenos aires,138
general belgrano,2,chaco,2020,21.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,139
general belgrano,2,chaco,2020,21.0,dengue,3,de 2 a 4 anos,1,comuna 1,ciudad de buenos aires,140
general belgrano,2,chaco,2020,21.0,dengue,7,de 20 a 24 anos,3,comuna 1,ciudad de buenos aires,141
general belgrano,2,chaco,2020,21.0,dengue,8,de 25 a 34 anos,9,comuna 1,ciudad de buenos aires,142
general belgrano,2,chaco,2020,21.0,dengue,9,de 35 a 44 anos,9,comuna 1,ciudad de buenos aires,143
general belgrano,2,chaco,2020,21.0,dengue,10,de 45 a 65 anos,12,comuna 1,ciudad de buenos aires,144
general belgrano,2,chaco,2020,21.0,dengue,4,de 5 a 9 anos,3,comuna 1,ciudad de buenos aires,145
general belgrano,2,chaco,2020,21.0,dengue,11,mayores de 65 anos,3,comuna 1,ciudad de buenos aires,146
general belgrano,2,chaco,2020,21.0,dengue,1,posneonato 29 hasta 365 dias,1,comuna 1,ciudad de buenos aires,147
general belgrano,2,chaco,2020,22.0,dengue,5,de 10 a 14 anos,3,comuna 1,ciudad de buenos aires,148
general belgrano,2,chaco,2020,22.0,dengue,6,de 15 a 19 anos,2,comuna 1,ciudad de buenos aires,149
general belgrano,2,chaco,2020,22.0,dengue,7,de 20 a 24 anos,3,comuna 1,ciudad de buenos aires,150
general belgrano,2,chaco,2020,22.0,dengue,8,de 25 a 34 anos,2,comuna 1,ciudad de buenos aires,151
general belgrano,2,chaco,2020,22.0,dengue,9,de 35 a 44 anos,4,comuna 1,ciudad de buenos aires,152
general belgrano,2,chaco,2020,22.0,dengue,10,de 45 a 65 anos,9,comuna 1,ciudad de buenos aires,153
general belgrano,2,chaco,2020,22.0,dengue,11,mayores de 65 anos,1,comuna 1,ciudad de buenos aires,154
general belgrano,2,chaco,2020,23.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,155
general belgrano,2,chaco,2020,23.0,dengue,9,de 35 a 44 anos,2,comuna 1,ciudad de buenos aires,156
general belgrano,2,chaco,2020,23.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,157
general belgrano,2,chaco,2020,23.0,dengue,4,de 5 a 9 anos,1,comuna 1,ciudad de buenos aires,158
general belgrano,2,chaco,2020,23.0,dengue,11,mayores de 65 anos,1,comuna 1,ciudad de buenos aires,159
general belgrano,2,chaco,2020,24.0,dengue,5,de 10 a 14 anos,1,comuna 1,ciudad de buenos aires,160
general belgrano,2,chaco,2020,24.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,161
general belgrano,2,chaco,2020,24.0,dengue,7,de 20 a 24 anos,1,comuna 1,ciudad de buenos aires,162
general belgrano,2,chaco,2020,24.0,dengue,10,de 45 a 65 anos,3,comuna 1,ciudad de buenos aires,163
general belgrano,2,chaco,2020,26.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,164
general belgrano,2,chaco,2020,29.0,dengue,8,de 25 a 34 anos,1,comuna 1,ciudad de buenos aires,165
general belgrano,2,chaco,2020,29.0,dengue,10,de 45 a 65 anos,2,comuna 1,ciudad de buenos aires,166
general belgrano,2,chaco,2020,38.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,167
general belgrano,2,chaco,2020,39.0,dengue,7,de 20 a 24 anos,1,comuna 1,ciudad de buenos aires,168
general belgrano,2,chaco,2020,42.0,dengue,9,de 35 a 44 anos,1,comuna 1,ciudad de buenos aires,169
general belgrano,2,chaco,2020,48.0,dengue,6,de 15 a 19 anos,1,comuna 1,ciudad de buenos aires,170
general belgrano,2,chaco,2020,48.0,dengue,10,de 45 a 65 anos,1,comuna 1,ciudad de buenos aires,171
general belgrano,2,chaco,2020,11.0,dengue,10,de 45 a 65 anos,1,en blanco,buenos aires,172
comuna 2,2,ciudad de buenos aires,2020,7.0,dengue,7,de 20 a 24 anos,1,comuna 2,ciudad de buenos aires,173
comuna 2,2,ciudad de buenos aires,2020,8.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,174
comuna 2,2,ciudad de buenos aires,2020,8.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,175
comuna 2,2,ciudad de buenos aires,2020,9.0,dengue,8,de 25 a 34 anos,3,comuna 2,ciudad de buenos aires,176
comuna 2,2,ciudad de buenos aires,2020,10.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,177
comuna 2,2,ciudad de buenos aires,2020,10.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,178
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,7,de 20 a 24 anos,1,comuna 2,ciudad de buenos aires,179
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,180
comuna 2,2,ciudad de buenos aires,2020,11.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,181
comuna 2,2,ciudad de buenos aires,2020,12.0,dengue,8,de 25 a 34 anos,2,comuna 2,ciudad de buenos aires,182
comuna 2,2,ciudad de buenos aires,2020,12.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,183
comuna 2,2,ciudad de buenos aires,2020,13.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,184
comuna 2,2,ciudad de buenos aires,2020,14.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,185
comuna 2,2,ciudad de buenos aires,2020,15.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,186
comuna 2,2,ciudad de buenos aires,2020,16.0,dengue,9,de 35 a 44 anos,1,comuna 2,ciudad de buenos aires,187
comuna 2,2,ciudad de buenos aires,2020,17.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,188
comuna 2,2,ciudad de buenos aires,2020,17.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,189
comuna 2,2,ciudad de buenos aires,2020,18.0,dengue,10,de 45 a 65 anos,2,comuna 2,ciudad de buenos aires,190
comuna 2,2,ciudad de buenos aires,2020,21.0,dengue,11,mayores de 65 anos,1,comuna 2,ciudad de buenos aires,191
comuna 2,2,ciudad de buenos aires,2020,22.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,192
comuna 2,2,ciudad de buenos aires,2020,48.0,dengue,8,de 25 a 34 anos,1,comuna 2,ciudad de buenos aires,193
comuna 2,2,ciudad de buenos aires,2020,52.0,dengue,10,de 45 a 65 anos,1,comuna 2,ciudad de buenos aires,194
comuna 3,2,ciudad de buenos aires,2020,3.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,195
comuna 3,2,ciudad de buenos aires,2020,7.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,196
comuna 3,2,ciudad de buenos aires,2020,8.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,197
comuna 3,2,ciudad de buenos aires,2020,8.0,dengue,10,de 45 a 65 anos,2,comuna 3,ciudad de buenos aires,198
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,199
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,9,de 35 a 44 anos,1,comuna 3,ciudad de buenos aires,200
comuna 3,2,ciudad de buenos aires,2020,9.0,dengue,4,de 5 a 9 anos,1,comuna 3,ciudad de buenos aires,201
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,6,de 15 a 19 anos,1,comuna 3,ciudad de buenos aires,202
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,8,de 25 a 34 anos,3,comuna 3,ciudad de buenos aires,203
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,204
comuna 3,2,ciudad de buenos aires,2020,10.0,dengue,11,mayores de 65 anos,1,comuna 3,ciudad de buenos aires,205
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,206
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,8,de 25 a 34 anos,2,comuna 3,ciudad de buenos aires,207
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,9,de 35 a 44 anos,3,comuna 3,ciudad de buenos aires,208
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,10,de 45 a 65 anos,2,comuna 3,ciudad de buenos aires,209
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,4,de 5 a 9 anos,1,comuna 3,ciudad de buenos aires,210
comuna 3,2,ciudad de buenos aires,2020,11.0,dengue,11,mayores de 65 anos,1,comuna 3,ciudad de buenos aires,211
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,6,de 15 a 19 anos,2,comuna 3,ciudad de buenos aires,212
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,213
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,214
comuna 3,2,ciudad de buenos aires,2020,12.0,dengue,10,de 45 a 65 anos,2,comuna 3,ciudad de buenos aires,215
comuna 3,2,ciudad de buenos aires,2020,13.0,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,216
comuna 3,2,ciudad de buenos aires,2020,13.0,dengue,8,de 25 a 34 anos,4,comuna 3,ciudad de buenos aires,217
comuna 3,2,ciudad de buenos aires,2020,14.0,dengue,5,de 10 a 14 anos,1,comuna 3,ciudad de buenos aires,218
comuna 3,2,ciudad de buenos aires,2020,14.0,dengue,6,de 15 a 19 anos,1,comuna 3,ciudad de buenos aires,219
comuna 3,2,ciudad de buenos aires,2020,14.0,dengue,7,de 20 a 24 anos,1,comuna 3,ciudad de buenos aires,220
comuna 3,2,ciudad de buenos aires,2020,14.0,dengue,8,de 25 a 34 anos,2,comuna 3,ciudad de buenos aires,221
comuna 3,2,ciudad de buenos aires,2020,15.0,dengue,6,de 15 a 19 anos,1,comuna 3,ciudad de buenos aires,222
comuna 3,2,ciudad de buenos aires,2020,15.0,dengue,8,de 25 a 34 anos,4,comuna 3,ciudad de buenos aires,223
comuna 3,2,ciudad de buenos aires,2020,15.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,224
comuna 3,2,ciudad de buenos aires,2020,15.0,dengue,10,de 45 a 65 anos,1,comuna 3,ciudad de buenos aires,225
comuna 3,2,ciudad de buenos aires,2020,16.0,dengue,5,de 10 a 14 anos,1,comuna 3,ciudad de buenos aires,226
comuna 3,2,ciudad de buenos aires,2020,16.0,dengue,11,mayores de 65 anos,1,comuna 3,ciudad de buenos aires,227
comuna 3,2,ciudad de buenos aires,2020,17.0,dengue,9,de 35 a 44 anos,2,comuna 3,ciudad de buenos aires,228
comuna 3,2,ciudad de buenos aires,2020,19.0,dengue,10,de 45 a 65 anos,1,comuna 3,ciudad de buenos aires,229
comuna 3,2,ciudad de buenos aires,2020,20.0,dengue,8,de 25 a 34 anos,1,comuna 3,ciudad de buenos aires,230
comuna 4,2,ciudad de buenos aires,2020,1.0,dengue,9,de 35 a 44 anos,1,comuna 4,ciudad de buenos aires,231
comuna 4,2,ciudad de buenos aires,2020,3.0,dengue,8,de 25 a 34 anos,1,comuna 4,ciudad de buenos aires,232
comuna 4,2,ciudad de buenos aires,2020,3.0,dengue,9,de 35 a 44 anos,1,comuna 4,ciudad de buenos aires,233
comuna 4,2,ciudad de buenos aires,2020,4.0,dengue,10,de 45 a 65 anos,1,comuna 4,ciudad de buenos aires,234
comuna 4,2,ciudad de buenos aires,2020,5.0,dengue,8,de 25 a 34 anos,1,comuna 4,ciudad de buenos aires,235
comuna 4,2,ciudad de buenos aires,2020,6.0,dengue,8,de 25 a 34 anos,3,comuna 4,ciudad de buenos aires,236
