anio,provincia_nombre,departamento_nombre,poblacion
2010,BUENOS AIRES,25 DE MAYO,72298.0
2010,BUENOS AIRES,9 DE JULIO,96300.0
2010,BUENOS AIRES,ADOLFO ALSINA,34444.0
2010,BUENOS AIRES,ADOLFO GONZALES CHAVES,24336.0
2010,BUENOS AIRES,ALBERTI,21492.0
2010,BUENOS AIRES,ALMIRANTE BROWN,1114050.0
2010,BUENOS AIRES,ARRECIFES,58504.0
2010,BUENOS AIRES,AVELLANEDA,691504.0
2010,BUENOS AIRES,AYACUCHO,41010.0
2010,BUENOS AIRES,AZUL,131672.0
2010,BUENOS AIRES,BAHIA BLANCA,608412.0
2010,BUENOS AIRES,BALCARCE,88380.0
2010,BUENOS AIRES,BARADERO,65938.0
2010,BUENOS AIRES,BENITO JUAREZ,40858.0
2010,BUENOS AIRES,BERAZATEGUI,652218.0
2010,BUENOS AIRES,BERISSO,178140.0
2010,BUENOS AIRES,BOLIVAR,68936.0
2010,BUENOS AIRES,BRAGADO,83420.0
2010,BUENOS AIRES,BRANDSEN,52960.0
2010,BUENOS AIRES,CAMPANA,190082.0
2010,BUENOS AIRES,CANUELAS,104118.0
2010,BUENOS AIRES,CAPITAN SARMIENTO,29152.0
2010,BUENOS AIRES,CARLOS CASARES,44814.0
2010,BUENOS AIRES,CARLOS TEJEDOR,23360.0
2010,BUENOS AIRES,CARMEN DE ARECO,29618.0
2010,BUENOS AIRES,CASTELLI,16540.0
2010,BUENOS AIRES,CHACABUCO,98104.0
2010,BUENOS AIRES,CHASCOMUS,85096.0
2010,BUENOS AIRES,CHIVILCOY,129342.0
2010,BUENOS AIRES,COLON,50126.0
2010,BUENOS AIRES,CORONEL DE MARINA LEONARDO ROSALES,125424.0
2010,BUENOS AIRES,CORONEL DORREGO,31996.0
2010,BUENOS AIRES,CORONEL PRINGLES,46358.0
2010,BUENOS AIRES,CORONEL SUAREZ,77256.0
2010,BUENOS AIRES,DAIREAUX,34026.0
2010,BUENOS AIRES,DOLORES,54502.0
2010,BUENOS AIRES,ENSENADA,114246.0
2010,BUENOS AIRES,ESCOBAR,430512.0
2010,BUENOS AIRES,ESTEBAN ECHEVERRIA,601570.0
2010,BUENOS AIRES,EXALTACION DE LA CRUZ,59776.0
2010,BUENOS AIRES,EZEIZA,326574.0
2010,BUENOS AIRES,FLORENCIO VARELA,853476.0
2010,BUENOS AIRES,FLORENTINO AMEGHINO,17864.0
2010,BUENOS AIRES,GENERAL ALVARADO,79674.0
2010,BUENOS AIRES,GENERAL ALVEAR,22468.0
2010,BUENOS AIRES,GENERAL ARENALES,30084.0
2010,BUENOS AIRES,GENERAL BELGRANO,34948.0
2010,BUENOS AIRES,GENERAL GUIDO,5682.0
2010,BUENOS AIRES,GENERAL JUAN MADARIAGA,39760.0
2010,BUENOS AIRES,GENERAL LA MADRID,21784.0
2010,BUENOS AIRES,GENERAL LAS HERAS,29910.0
2010,BUENOS AIRES,GENERAL LAVALLE,7426.0
2010,BUENOS AIRES,GENERAL PAZ,22588.0
2010,BUENOS AIRES,GENERAL PINTO,22726.0
2010,BUENOS AIRES,GENERAL PUEYRREDON,1248776.0
2010,BUENOS AIRES,GENERAL RODRIGUEZ,174678.0
2010,BUENOS AIRES,GENERAL SAN MARTIN,836034.0
2010,BUENOS AIRES,GENERAL VIAMONTE,36464.0
2010,BUENOS AIRES,GENERAL VILLEGAS,62184.0
2010,BUENOS AIRES,GUAMINI,23836.0
2010,BUENOS AIRES,HIPOLITO YRIGOYEN,19314.0
2010,BUENOS AIRES,HURLINGHAM,365208.0
2010,BUENOS AIRES,ITUZAINGO,338076.0
2010,BUENOS AIRES,JOSE C. PAZ,534550.0
2010,BUENOS AIRES,JUNIN,182384.0
2010,BUENOS AIRES,LA COSTA,140066.0
2010,BUENOS AIRES,LA MATANZA,3555060.0
2010,BUENOS AIRES,LA PLATA,1319150.0
2010,BUENOS AIRES,LANUS,927110.0
2010,BUENOS AIRES,LAPRIDA,20574.0
2010,BUENOS AIRES,LAS FLORES,48174.0
2010,BUENOS AIRES,LEANDRO N. ALEM,33884.0
2010,BUENOS AIRES,LINCOLN,84408.0
2010,BUENOS AIRES,LOBERIA,35342.0
2010,BUENOS AIRES,LOBOS,72808.0
2010,BUENOS AIRES,LOMAS DE ZAMORA,1242880.0
2010,BUENOS AIRES,LUJAN,213772.0
2010,BUENOS AIRES,MAGDALENA,37848.0
2010,BUENOS AIRES,MAIPU,20510.0
2010,BUENOS AIRES,MALVINAS ARGENTINAS,648716.0
2010,BUENOS AIRES,MAR CHIQUITA,42722.0
2010,BUENOS AIRES,MARCOS PAZ,108674.0
2010,BUENOS AIRES,MERCEDES,127518.0
2010,BUENOS AIRES,MERLO,1063218.0
2010,BUENOS AIRES,MONTE,42222.0
2010,BUENOS AIRES,MONTE HERMOSO,13068.0
2010,BUENOS AIRES,MORENO,908832.0
2010,BUENOS AIRES,MORON,648558.0
2010,BUENOS AIRES,NAVARRO,34368.0
2010,BUENOS AIRES,NECOCHEA,187460.0
2010,BUENOS AIRES,OLAVARRIA,225068.0
2010,BUENOS AIRES,PARTIDO,4020.0
2010,BUENOS AIRES,PATAGONES,60892.0
2010,BUENOS AIRES,PEHUAJO,80218.0
2010,BUENOS AIRES,PELLEGRINI,11826.0
2010,BUENOS AIRES,PERGAMINO,210840.0
2010,BUENOS AIRES,PILA,7330.0
2010,BUENOS AIRES,PILAR,599098.0
2010,BUENOS AIRES,PINAMAR,51596.0
2010,BUENOS AIRES,PRESIDENTE PERON,162332.0
2010,BUENOS AIRES,PUAN,31742.0
2010,BUENOS AIRES,PUNTA INDIO,19928.0
2010,BUENOS AIRES,QUILMES,1172924.0
2010,BUENOS AIRES,RAMALLO,66436.0
2010,BUENOS AIRES,RAUCH,30586.0
2010,BUENOS AIRES,RIVADAVIA,32634.0
2010,BUENOS AIRES,ROJAS,47260.0
2010,BUENOS AIRES,ROQUE PEREZ,24730.0
2010,BUENOS AIRES,SAAVEDRA,41836.0
2010,BUENOS AIRES,SALADILLO,64634.0
2010,BUENOS AIRES,SALLIQUELO,17428.0
2010,BUENOS AIRES,SALTO,65682.0
2010,BUENOS AIRES,SAN ANDRES DE GILES,46336.0
2010,BUENOS AIRES,SAN ANTONIO DE ARECO,46594.0
2010,BUENOS AIRES,SAN CAYETANO,16938.0
2010,BUENOS AIRES,SAN FERNANDO,328904.0
2010,BUENOS AIRES,SAN ISIDRO,591788.0
2010,BUENOS AIRES,SAN MIGUEL,556038.0
2010,BUENOS AIRES,SAN NICOLAS,293952.0
2010,BUENOS AIRES,SAN PEDRO,118932.0
2010,BUENOS AIRES,SAN VICENTE,119020.0
2010,BUENOS AIRES,SUIPACHA,20268.0
2010,BUENOS AIRES,TANDIL,249262.0
2010,BUENOS AIRES,TAPALQUE,18476.0
2010,BUENOS AIRES,TIGRE,753030.0
2010,BUENOS AIRES,TORDILLO,3560.0
2010,BUENOS AIRES,TORNQUIST,25620.0
2010,BUENOS AIRES,TOTAL,31433884.0
2010,BUENOS AIRES,TRENQUE LAUQUEN,86652.0
2010,BUENOS AIRES,TRES ARROYOS,114994.0
2010,BUENOS AIRES,TRES DE FEBRERO,686676.0
2010,BUENOS AIRES,TRES LOMAS,16818.0
2010,BUENOS AIRES,VICENTE LOPEZ,544778.0
2010,BUENOS AIRES,VILLA GESELL,63690.0
2010,BUENOS AIRES,VILLARINO,62324.0
2010,BUENOS AIRES,ZARATE,229914.0
2010,CATAMARCA,AMBATO,9198.0
2010,CATAMARCA,ANCASTI,6022.0
2010,CATAMARCA,ANDALGALA,37274.0
2010,CATAMARCA,ANTOFAGASTA DE LA SIERRA,2952.0
2010,CATAMARCA,BELEN,57196.0
2010,CATAMARCA,CAPAYAN,33010.0
2010,CATAMARCA,CAPITAL,327662.0
2010,CATAMARCA,DEPARTAMENTO,4020.0
2010,CATAMARCA,EL ALTO,7344.0
2010,CATAMARCA,FRAY MAMERTO ESQUIU,24418.0
2010,CATAMARCA,LA PAZ,46524.0
2010,CATAMARCA,PACLIN,8628.0
2010,CATAMARCA,POMAN,22116.0
2010,CATAMARCA,SANTA MARIA,46400.0
2010,CATAMARCA,SANTA ROSA,24684.0
2010,CATAMARCA,TINOGASTA,46060.0
2010,CATAMARCA,TOTAL,755352.0
2010,CATAMARCA,VALLE VIEJO,55864.0
2010,CHACO,12 DE OCTUBRE,45558.0
2010,CHACO,1O DE MAYO,21084.0
2010,CHACO,2 DE ABRIL,15340.0
2010,CHACO,25 DE MAYO,59872.0
2010,CHACO,9 DE JULIO,58472.0
2010,CHACO,ALMIRANTE BROWN,69516.0
2010,CHACO,BERMEJO,51346.0
2010,CHACO,CHACABUCO,62544.0
2010,CHACO,COMANDANTE FERNANDEZ,198188.0
2010,CHACO,DEPARTAMENTO,4020.0
2010,CHACO,FRAY JUSTO SANTA MARIA DE ORO,24158.0
2010,CHACO,GENERAL BELGRANO,24476.0
2010,CHACO,GENERAL DONOVAN,27684.0
2010,CHACO,GENERAL GUEMES,137382.0
2010,CHACO,INDEPENDENCIA,45852.0
2010,CHACO,LIBERTAD,24838.0
2010,CHACO,LIBERTADOR GENERAL SAN MARTIN,120998.0
2010,CHACO,MAIPU,51900.0
2010,CHACO,MAYOR LUIS J. FONTANA,112916.0
2010,CHACO,O'HIGGINS,41284.0
2010,CHACO,PRESIDENCIA DE LA PLAZA,25632.0
2010,CHACO,QUITILIPI,69776.0
2010,CHACO,SAN FERNANDO,800106.0
2010,CHACO,SAN LORENZO,30146.0
2010,CHACO,SARGENTO CABRAL,32546.0
2010,CHACO,TAPENAGA,8420.0
2010,CHACO,TOTAL,2160034.0
2010,CHUBUT,BIEDMA,166320.0
2010,CHUBUT,CUSHAMEN,42236.0
2010,CHUBUT,DEPARTAMENTO,4020.0
2010,CHUBUT,ESCALANTE,375834.0
2010,CHUBUT,FLORENTINO AMEGHINO,3294.0
2010,CHUBUT,FUTALEUFU,87076.0
2010,CHUBUT,GAIMAN,22506.0
2010,CHUBUT,GASTRE,2908.0
2010,CHUBUT,LANGUINEO,6260.0
2010,CHUBUT,MARTIRES,1588.0
2010,CHUBUT,PASO DE INDIOS,3794.0
2010,CHUBUT,RAWSON,265698.0
2010,CHUBUT,RIO SENGUER,12146.0
2010,CHUBUT,SARMIENTO,22918.0
2010,CHUBUT,TEHUELCHES,10934.0
2010,CHUBUT,TELSEN,3354.0
2010,CHUBUT,TOTAL,1026866.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 1,487892.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 10,338744.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 11,379520.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 12,422640.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 13,469692.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 14,452978.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 15,364548.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 2,301428.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 3,382646.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 4,469866.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 5,370602.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 6,366092.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 7,473676.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 8,439276.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA 9,337362.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,COMUNA,4020.0
2010,CIUDAD AUTONOMA DE BUENOS AIRES,TOTAL,6056962.0
2010,CORDOBA,CALAMUCHITA,110560.0
2010,CORDOBA,CAPITAL,2741170.0
2010,CORDOBA,COLON,456664.0
2010,CORDOBA,CRUZ DEL EJE,117634.0
2010,CORDOBA,DEPARTAMENTO,4020.0
2010,CORDOBA,GENERAL ROCA,72520.0
2010,CORDOBA,GENERAL SAN MARTIN,256982.0
2010,CORDOBA,ISCHILIN,65162.0
2010,CORDOBA,JUAREZ CELMAN,122366.0
2010,CORDOBA,MARCOS JUAREZ,211574.0
2010,CORDOBA,MINAS,9866.0
2010,CORDOBA,POCHO,10868.0
2010,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,73872.0
2010,CORDOBA,PUNILLA,356876.0
2010,CORDOBA,RIO CUARTO,503540.0
2010,CORDOBA,RIO PRIMERO,94058.0
2010,CORDOBA,RIO SECO,27558.0
2010,CORDOBA,RIO SEGUNDO,207932.0
2010,CORDOBA,SAN ALBERTO,74042.0
2010,CORDOBA,SAN JAVIER,107280.0
2010,CORDOBA,SAN JUSTO,413748.0
2010,CORDOBA,SANTA MARIA,198754.0
2010,CORDOBA,SOBREMONTE,9470.0
2010,CORDOBA,TERCERO ARRIBA,225894.0
2010,CORDOBA,TOTAL,6746050.0
2010,CORDOBA,TOTORAL,37148.0
2010,CORDOBA,TULUMBA,25916.0
2010,CORDOBA,UNION,214596.0
2010,CORRIENTES,BELLA VISTA,76282.0
2010,CORRIENTES,BERON DE ASTRADA,5046.0
2010,CORRIENTES,CAPITAL,734004.0
2010,CORRIENTES,CONCEPCION,43174.0
2010,CORRIENTES,CURUZU CUATIA,91030.0
2010,CORRIENTES,DEPARTAMENTO,4020.0
2010,CORRIENTES,EMPEDRADO,31030.0
2010,CORRIENTES,ESQUINA,63288.0
2010,CORRIENTES,GENERAL ALVEAR,16316.0
2010,CORRIENTES,GENERAL PAZ,30502.0
2010,CORRIENTES,GOYA,184692.0
2010,CORRIENTES,ITATI,18818.0
2010,CORRIENTES,ITUZAINGO,64002.0
2010,CORRIENTES,LAVALLE,58916.0
2010,CORRIENTES,MBURUCUYA,19002.0
2010,CORRIENTES,MERCEDES,83482.0
2010,CORRIENTES,MONTE CASEROS,74472.0
2010,CORRIENTES,PASO DE LOS LIBRES,99820.0
2010,CORRIENTES,SALADAS,45662.0
2010,CORRIENTES,SAN COSME,29464.0
2010,CORRIENTES,SAN LUIS DEL PALMAR,36066.0
2010,CORRIENTES,SAN MARTIN,26934.0
2010,CORRIENTES,SAN MIGUEL,21712.0
2010,CORRIENTES,SAN ROQUE,37726.0
2010,CORRIENTES,SANTO TOME,125442.0
2010,CORRIENTES,SAUCE,18580.0
2010,CORRIENTES,TOTAL,2035462.0
2010,ENTRE RIOS,COLON,125858.0
2010,ENTRE RIOS,CONCORDIA,345320.0
2010,ENTRE RIOS,DEPARTAMENTO,4020.0
2010,ENTRE RIOS,DIAMANTE,94224.0
2010,ENTRE RIOS,FEDERACION,139280.0
2010,ENTRE RIOS,FEDERAL,52596.0
2010,ENTRE RIOS,FELICIANO,30664.0
2010,ENTRE RIOS,GUALEGUAY,105384.0
2010,ENTRE RIOS,GUALEGUAYCHU,222292.0
2010,ENTRE RIOS,ISLAS DEL IBICUY,24546.0
2010,ENTRE RIOS,LA PAZ,136164.0
2010,ENTRE RIOS,NOGOYA,79442.0
2010,ENTRE RIOS,PARANA,690856.0
2010,ENTRE RIOS,SAN SALVADOR,35244.0
2010,ENTRE RIOS,TALA,52278.0
2010,ENTRE RIOS,TOTAL,2511148.0
2010,ENTRE RIOS,URUGUAY,204630.0
2010,ENTRE RIOS,VICTORIA,72694.0
2010,ENTRE RIOS,VILLAGUAY,99676.0
2010,FORMOSA,BERMEJO,29228.0
2010,FORMOSA,DEPARTAMENTO,4020.0
2010,FORMOSA,FORMOSA,487296.0
2010,FORMOSA,LAISHI,35554.0
2010,FORMOSA,MATACOS,29860.0
2010,FORMOSA,PATINO,142850.0
2010,FORMOSA,PILAGAS,38336.0
2010,FORMOSA,PILCOMAYO,176934.0
2010,FORMOSA,PIRANE,134662.0
2010,FORMOSA,RAMON LISTA,28532.0
2010,FORMOSA,TOTAL,1103252.0
2010,JUJUY,COCHINOCA,25746.0
2010,JUJUY,DEPARTAMENTO,4020.0
2010,JUJUY,DR. MANUEL BELGRANO,538160.0
2010,JUJUY,EL CARMEN,196722.0
2010,JUJUY,HUMAHUACA,35330.0
2010,JUJUY,LEDESMA,166340.0
2010,JUJUY,PALPALA,106874.0
2010,JUJUY,RINCONADA,5050.0
2010,JUJUY,SAN ANTONIO,9036.0
2010,JUJUY,SAN PEDRO,152600.0
2010,JUJUY,SANTA BARBARA,36082.0
2010,JUJUY,SANTA CATALINA,5722.0
2010,JUJUY,SUSQUES,7712.0
2010,JUJUY,TILCARA,24998.0
2010,JUJUY,TOTAL,1367026.0
2010,JUJUY,TUMBAYA,9482.0
2010,JUJUY,VALLE GRANDE,4990.0
2010,JUJUY,YAVI,42182.0
2010,LA PAMPA,ATREUCO,20872.0
2010,LA PAMPA,CALEU CALEU,4734.0
2010,LA PAMPA,CAPITAL,215828.0
2010,LA PAMPA,CATRILO,14960.0
2010,LA PAMPA,CHALILEO,6102.0
2010,LA PAMPA,CHAPALEUFU,23828.0
2010,LA PAMPA,CHICAL CO,3094.0
2010,LA PAMPA,CONHELO,28974.0
2010,LA PAMPA,CURACO,2132.0
2010,LA PAMPA,DEPARTAMENTO,4020.0
2010,LA PAMPA,GUATRACHE,18176.0
2010,LA PAMPA,HUCAL,15536.0
2010,LA PAMPA,LIHUEL CALEL,914.0
2010,LA PAMPA,LIMAY MAHUIDA,1032.0
2010,LA PAMPA,LOVENTUE,17708.0
2010,LA PAMPA,MARACO,120954.0
2010,LA PAMPA,PUELEN,19328.0
2010,LA PAMPA,QUEMU QUEMU,17806.0
2010,LA PAMPA,RANCUL,21932.0
2010,LA PAMPA,REALICO,33290.0
2010,LA PAMPA,TOAY,25218.0
2010,LA PAMPA,TOTAL,654056.0
2010,LA PAMPA,TRENEL,11182.0
2010,LA PAMPA,UTRACAN,30456.0
2010,LA RIOJA,ARAUCO,31670.0
2010,LA RIOJA,CAPITAL,371158.0
2010,LA RIOJA,CASTRO BARROS,8834.0
2010,LA RIOJA,CHAMICAL,29130.0
2010,LA RIOJA,CHILECITO,101440.0
2010,LA RIOJA,CORONEL FELIPE VARELA,19890.0
2010,LA RIOJA,FAMATINA,12104.0
2010,LA RIOJA,GENERAL ANGEL V. PENALOZA,6334.0
2010,LA RIOJA,GENERAL BELGRANO,15168.0
2010,LA RIOJA,GENERAL JUAN FACUNDO QUIROGA,8490.0
2010,LA RIOJA,GENERAL LAMADRID,3572.0
2010,LA RIOJA,GENERAL OCAMPO,14734.0
2010,LA RIOJA,GENERAL SAN MARTIN,10184.0
2010,LA RIOJA,INDEPENDENCIA,4996.0
2010,LA RIOJA,ROSARIO VERA PENALOZA,28908.0
2010,LA RIOJA,SAN BLAS DE LOS SAUCES,8098.0
2010,LA RIOJA,SANAGASTA,4822.0
2010,LA RIOJA,TOTAL,685164.0
2010,LA RIOJA,VINCHINA,5632.0
2010,MENDOZA,CAPITAL,235460.0
2010,MENDOZA,DEPARTAMENTO,4020.0
2010,MENDOZA,GENERAL ALVEAR,94912.0
2010,MENDOZA,GODOY CRUZ,392418.0
2010,MENDOZA,GUAYMALLEN,578824.0
2010,MENDOZA,JUNIN,77304.0
2010,MENDOZA,LA PAZ,20476.0
2010,MENDOZA,LAS HERAS,415572.0
2010,MENDOZA,LAVALLE,74890.0
2010,MENDOZA,LUJAN DE CUYO,244374.0
2010,MENDOZA,MAIPU,351554.0
2010,MENDOZA,MALARGUE,56302.0
2010,MENDOZA,RIVADAVIA,115134.0
2010,MENDOZA,SAN CARLOS,66500.0
2010,MENDOZA,SAN MARTIN,241334.0
2010,MENDOZA,SAN RAFAEL,383886.0
2010,MENDOZA,SANTA ROSA,33488.0
2010,MENDOZA,TOTAL,3549474.0
2010,MENDOZA,TUNUYAN,100738.0
2010,MENDOZA,TUPUNGATO,66308.0
2010,MISIONES,25 DE MAYO,56262.0
2010,MISIONES,APOSTOLES,85444.0
2010,MISIONES,CAINGUAS,107978.0
2010,MISIONES,CANDELARIA,54584.0
2010,MISIONES,CAPITAL,656270.0
2010,MISIONES,CONCEPCION,19394.0
2010,MISIONES,DEPARTAMENTO,4020.0
2010,MISIONES,ELDORADO,158054.0
2010,MISIONES,GENERAL MANUEL BELGRANO,86510.0
2010,MISIONES,GUARANI,137170.0
2010,MISIONES,IGUAZU,165904.0
2010,MISIONES,LEANDRO N. ALEM,91224.0
2010,MISIONES,LIBERTADOR GENERAL SAN MARTIN,94204.0
2010,MISIONES,MONTECARLO,74374.0
2010,MISIONES,OBERA,217362.0
2010,MISIONES,SAN IGNACIO,116926.0
2010,MISIONES,SAN JAVIER,42310.0
2010,MISIONES,SAN PEDRO,62588.0
2010,MISIONES,TOTAL,2226558.0
2010,NEUQUEN,ALUMINE,17164.0
2010,NEUQUEN,ANELO,22242.0
2010,NEUQUEN,CATAN LIL,5390.0
2010,NEUQUEN,CHOS MALAL,31706.0
2010,NEUQUEN,COLLON CURA,9434.0
2010,NEUQUEN,CONFLUENCIA,752868.0
2010,NEUQUEN,DEPARTAMENTO,4020.0
2010,NEUQUEN,HUILICHES,30548.0
2010,NEUQUEN,LACAR,61638.0
2010,NEUQUEN,LONCOPUE,14392.0
2010,NEUQUEN,LOS LAGOS,24586.0
2010,NEUQUEN,MINAS,15240.0
2010,NEUQUEN,NORQUIN,11298.0
2010,NEUQUEN,PEHUENCHES,47174.0
2010,NEUQUEN,PICUN LEUFU,9514.0
2010,NEUQUEN,PICUNCHES,14588.0
2010,NEUQUEN,TOTAL,1143820.0
2010,NEUQUEN,ZAPALA,76038.0
2010,RIO NEGRO,25 DE MAYO,31942.0
2010,RIO NEGRO,9 DE JULIO,7098.0
2010,RIO NEGRO,ADOLFO ALSINA,117188.0
2010,RIO NEGRO,AVELLANEDA,71764.0
2010,RIO NEGRO,BARILOCHE,270676.0
2010,RIO NEGRO,CONESA,14354.0
2010,RIO NEGRO,EL CUY,10696.0
2010,RIO NEGRO,GENERAL ROCA,652014.0
2010,RIO NEGRO,NORQUINCO,3564.0
2010,RIO NEGRO,PICHI MAHUIDA,28736.0
2010,RIO NEGRO,PILCANIYEU,15052.0
2010,RIO NEGRO,SAN ANTONIO,59336.0
2010,RIO NEGRO,TOTAL,1296554.0
2010,RIO NEGRO,VALCHETA,14134.0
2010,SALTA,ANTA,117112.0
2010,SALTA,CACHI,14974.0
2010,SALTA,CAFAYATE,30224.0
2010,SALTA,CAPITAL,1093716.0
2010,SALTA,CERRILLOS,72726.0
2010,SALTA,CHICOANA,42254.0
2010,SALTA,GENERAL GUEMES,96388.0
2010,SALTA,GENERAL JOSE DE SAN MARTIN,320186.0
2010,SALTA,GUACHIPAS,6528.0
2010,SALTA,IRUYA,12276.0
2010,SALTA,LA CALDERA,15776.0
2010,SALTA,LA CANDELARIA,11656.0
2010,SALTA,LA POMA,3558.0
2010,SALTA,LA VINA,15204.0
2010,SALTA,LOS ANDES,12362.0
2010,SALTA,METAN,82518.0
2010,SALTA,MOLINOS,11566.0
2010,SALTA,ORAN,283366.0
2010,SALTA,RIVADAVIA,61994.0
2010,SALTA,ROSARIO DE LA FRONTERA,59288.0
2010,SALTA,ROSARIO DE LERMA,78960.0
2010,SALTA,SAN CARLOS,14374.0
2010,SALTA,SANTA VICTORIA,21216.0
2010,SALTA,TOTAL,2478222.0
2010,SAN JUAN,25 DE MAYO,34966.0
2010,SAN JUAN,9 DE JULIO,18964.0
2010,SAN JUAN,ALBARDON,48724.0
2010,SAN JUAN,ANGACO,16620.0
2010,SAN JUAN,CALINGASTA,17588.0
2010,SAN JUAN,CAPITAL,223998.0
2010,SAN JUAN,CAUCETE,78266.0
2010,SAN JUAN,CHIMBAS,177998.0
2010,SAN JUAN,IGLESIA,18522.0
2010,SAN JUAN,JACHAL,44506.0
2010,SAN JUAN,POCITO,108120.0
2010,SAN JUAN,RAWSON,234014.0
2010,SAN JUAN,RIVADAVIA,169010.0
2010,SAN JUAN,SAN MARTIN,22720.0
2010,SAN JUAN,SANTA LUCIA,98278.0
2010,SAN JUAN,SARMIENTO,45168.0
2010,SAN JUAN,TOTAL,1392152.0
2010,SAN JUAN,ULLUM,9990.0
2010,SAN JUAN,VALLE FERTIL,14784.0
2010,SAN JUAN,ZONDA,9916.0
2010,SAN LUIS,AYACUCHO,39226.0
2010,SAN LUIS,BELGRANO,8208.0
2010,SAN LUIS,CHACABUCO,42636.0
2010,SAN LUIS,CORONEL PRINGLES,27082.0
2010,SAN LUIS,DEPARTAMENTO,4020.0
2010,SAN LUIS,GENERAL PEDERNERA,258698.0
2010,SAN LUIS,GOBERNADOR DUPUY,24244.0
2010,SAN LUIS,JUNIN,59214.0
2010,SAN LUIS,LA CAPITAL,418852.0
2010,SAN LUIS,LIBERTADOR GENERAL SAN MARTIN,9728.0
2010,SAN LUIS,TOTAL,887888.0
2010,SANTA CRUZ,CORPEN AIKE,22306.0
2010,SANTA CRUZ,DESEADO,216314.0
2010,SANTA CRUZ,GUER AIKE,228062.0
2010,SANTA CRUZ,LAGO ARGENTINO,37782.0
2010,SANTA CRUZ,LAGO BUENOS AIRES,17590.0
2010,SANTA CRUZ,MAGALLANES,18500.0
2010,SANTA CRUZ,RIO CHICO,10350.0
2010,SANTA CRUZ,TOTAL,550904.0
2010,SANTA FE,9 DE JULIO,60820.0
2010,SANTA FE,BELGRANO,91238.0
2010,SANTA FE,CASEROS,167556.0
2010,SANTA FE,CASTELLANOS,362718.0
2010,SANTA FE,CONSTITUCION,177246.0
2010,SANTA FE,GARAY,42598.0
2010,SANTA FE,GENERAL LOPEZ,389598.0
2010,SANTA FE,GENERAL OBLIGADO,359572.0
2010,SANTA FE,IRIONDO,136106.0
2010,SANTA FE,LA CAPITAL,1070846.0
2010,SANTA FE,LAS COLONIAS,213676.0
2010,SANTA FE,ROSARIO,2436378.0
2010,SANTA FE,SAN CRISTOBAL,140432.0
2010,SANTA FE,SAN JAVIER,63162.0
2010,SANTA FE,SAN JERONIMO,164864.0
2010,SANTA FE,SAN JUSTO,83510.0
2010,SANTA FE,SAN LORENZO,320112.0
2010,SANTA FE,SAN MARTIN,130210.0
2010,SANTA FE,TOTAL,6515814.0
2010,SANTA FE,VERA,105172.0
2010,SANTIAGO DEL ESTERO,AGUIRRE,15316.0
2010,SANTIAGO DEL ESTERO,ALBERDI,34686.0
2010,SANTIAGO DEL ESTERO,ATAMISQUI,21946.0
2010,SANTIAGO DEL ESTERO,AVELLANEDA,41798.0
2010,SANTIAGO DEL ESTERO,BANDA,285882.0
2010,SANTIAGO DEL ESTERO,BELGRANO,18528.0
2010,SANTIAGO DEL ESTERO,CAPITAL,537426.0
2010,SANTIAGO DEL ESTERO,CHOYA,69964.0
2010,SANTIAGO DEL ESTERO,COPO,62968.0
2010,SANTIAGO DEL ESTERO,DEPARTAMENTO,4020.0
2010,SANTIAGO DEL ESTERO,FIGUEROA,35996.0
2010,SANTIAGO DEL ESTERO,GENERAL TABOADA,76848.0
2010,SANTIAGO DEL ESTERO,GUASAYAN,15344.0
2010,SANTIAGO DEL ESTERO,JIMENEZ,28868.0
2010,SANTIAGO DEL ESTERO,JUAN F. IBARRA,36352.0
2010,SANTIAGO DEL ESTERO,LORETO,40172.0
2010,SANTIAGO DEL ESTERO,MITRE,3812.0
2010,SANTIAGO DEL ESTERO,MORENO,64456.0
2010,SANTIAGO DEL ESTERO,OJO DE AGUA,28236.0
2010,SANTIAGO DEL ESTERO,PELLEGRINI,41354.0
2010,SANTIAGO DEL ESTERO,QUEBRACHOS,21452.0
2010,SANTIAGO DEL ESTERO,RIO HONDO,110400.0
2010,SANTIAGO DEL ESTERO,RIVADAVIA,10130.0
2010,SANTIAGO DEL ESTERO,ROBLES,89248.0
2010,SANTIAGO DEL ESTERO,SALAVINA,22612.0
